Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,Album_year_discogs,All_albums_discogs
45,RVoUr7Lb_1_45,Jole,Jole,Samac,13289,"Ti ces meni uvijek
 ostat dozivotna bol
 i kada na kraju filma
 bude pisalo da je kraj 

Nije dok ne kazem ja
 
Ostavi mi nesto svoje
 dva, tri dokaza
da sam bio sretan
 da je sreca prolazna

 Tih par dana drzi me na nogama

Ref.
Ja sam samac, mladi starac 
tuku me i ruse
 izbjeglica iz tvog srca
 i iz tvoje duse

Ja sam samac, povjetarac
 sto prodje kraj tebe
i boli me, boli
boli sto me neces
neces pokraj sebe

Gledam tebe, gledam sebe
 bolje ne pitaj 
izgledamo naceto k'o stari namjestaj
barem ja, ti si mlada, al' do kada

Ref. 2x","https://tekstovi.net/2,831,36771.html",,Samac,,Odijelo,"Ti ćeš meni uvijek
ostat doživotna bol
i kada na kraju filma
bude pisalo da je kraj. Nije dok ne kažem ja. Ostavi mi nešto svoje
dva, tri dokaza
da sam bio sretan
da je sreća prolazna. Tih par dana drži me na nogama. Refren
Ja sam samac, mladi starac
tuku me i ruse
izbjeglica iz tvog srca
i iz tvoje duše. Ja sam samac, povjetarac
što prođe kraj tebe
i boli me, boli
boli što me nećeš
nećeš pokraj sebe. Gledam tebe, gledam sebe
bolje ne pitaj
izgledamo načeto k'o stari namještaj
barem ja, ti si mlada, al' do kada. Ostavi mi nešto svoje
dva, tri dokaza
da sam bio sretan
da je sreća prolazna. Tih par dana drži me na nogama. Refren x2
Ja sam samac, mladi starac
tuku me i ruse
izbjeglica iz tvog srca
i iz tvoje duše. Ja sam samac, povjetarac
što prođe kraj tebe
i boli me, boli
boli što me nećeš
nećeš pokraj sebe",,https://lyricstranslate.com/en/jole-samac-lyrics.html,['Jole'],https://diskografija.com/pjesma/samac-14364.htm,Samac,,,,,,,,,,,,,Jole (2),Samac,3:29,Odijelo,,,,2009.0,2009.0-Odijelo/2013.0-Za Djecu S Ljubavlju/2018.0-The Best Of Collection
46,RVoUr7Lb_1_46,Jole,Jole,Sedam suza,23886,"Ref.
Sedam suza isplakat' cu nocas
sedam suza past' ce na moj dlan
one dodju kada nikog' nema
one dodju kad je covjek sam

Pust je grad, gdje si sad
sedam dana zvao sam te ja
sedam noci bio sam bez sna
(2x)
 
Ref.

Sedam suza kao sedam ruza
sedam suza nije malo to
zar u prazno opet ruke pruzam
kazi nesto, kazi bilo sto

Gledam tvoje slike, pisma
svakog' dana ima ih sve vise
pamtim rijeci sto si govorila, prije odlaska
breze se jos nece zazeleniti
a mi cemo biti zajedno

Sedam suza slanih kao more
sedam suza i u svakoj ti
cudne misli u meni se bore
da l' smo ikad voljeli se mi

Sedam suza kao sedam ruza
sedam suza nije malo to
zar u prazno opet ruke pruzam
kazi nesto, kazi bilo sto","https://tekstovi.net/2,831,25259.html",,Sedam suza,Seven tears,,"Sedam suza isplakat ću noćas
1
sedam suza past će na moj dlan
one dođu kada nikog nema
one dođu kad je čovjek sam. Pust je grad, gdje si sad
sedam dana zvao sam te ja
sedam noći bio sam bez sna. Pust je grad, gdje si sad
sedam dana zvao sam te ja
sedam noći bio sam bez sna. Sedam suza isplakat ću noćas
sedam suza past će na moj dlan
one dođu kada nikog nema
one dođu kad je čovjek sam. Sedam suza kao sedam ruža
sedam suza nije malo to
zar u prazno opet ruke pružam
kaži nešto, kaži bilo što. Gledam u tvoje slike, pisma
svakog dana ima ih sve više
pamtim riječi što si mi
govorila prije odlazka
breze se još neće zazeleniti
a mi ćemo opet biti zajedno. Sedam suza slanih kao more
sedam suza i u svakoj ti
čudne misli u meni se bore
dal’ smo ikad voljeli se mi. Sedam suza kao sedam ruža
sedam suza nije malo to
zar u prazno opet ruke pružam
kaži nešto, kaži bilo što. Sedam suza isplakat ću noćas
sedam suza past će na moj dlan
one dođu kada nikog nema
one dođu kad je čovjek sam","Seven tears, I'll cry tonight
Seven tears will fall on my palm
They come when no one's there
They come when a man1 is alone. The city is empty, where are you now
For seven days, I'd been calling you
For seven nights, I'd been without sleep2. The city is empty, where are you now
For seven days, I'd been calling you
For seven nights, I'd been without sleep. Seven tears, I'll cry tonight
Seven tears will fall on my palm
They come when no one's there
They come when a man is alone. Seven tears like seven roses
Seven tears, that's not little
Am I really3 reaching my hands into nothing again?
Say something, say anything. I'm looking at your pictures, letters
There's more of them every day
I remember the words you
were telling me before you left4
We will be back together
Before the birches turn green again5. Seven tears, salty as the sea
Seven tears, and you in each one of them
Weird thoughts fight inside of me
Have we ever loved each other?. Seven tears like seven roses
Seven tears, that's not little
Am I really reaching my hands into nothing again?
Say something, say anything. Seven tears I'll cry tonight
Seven tears will fall on my palm
They come when no one's there
They come when a man is alone",https://lyricstranslate.com/en/sedam-suza-seven-tears.html,['Jole'],https://diskografija.com/pjesma/sedam-suza-8338.htm,Sedam suza,,,,,,,,,,,,,Jole (2),Sedam Suza,03:17,"Retrorama Vol,1",,,,2005.0,"2005.0-Retrorama Vol,1"
47,RVoUr7Lb_1_47,Jole,Jole,Sitni sati ,14584,"Sta mi nosi novi dan
zivim, pjevam, ne pitam
kod mene je ulaz slobodan

Na celu mi pise isla si
sto nisi isla prije ti
ne trebas mi sad znam
kakva si, kakva si
 
Ref. 2x
Sitni sati evo puk'o dan
kuca mi je k'o samo stan
vise ne cekas me u njoj ti 
zato mi se i ne dolazi

O meni se brine samo noc
ko zna sta ce sutra doc'
ili suncobran, il' kisobran

Na celu mi pise isla si
sto nisi isla prije ti
ne trebas mi sad znam
kakva si, kakva si

Ref. 2x

Ref. 2x","https://tekstovi.net/2,831,23982.html",,Sitni sati,,Otključano,"Šta mi nosi novi dan
živim, pjevam, ne pitam
kod mene je ulaz slobodan. Na čelu mi piše išla si
što nisi išla prije ti
ne trebaš mi sad znam
kakva si, kakva si. Refren x2
Sitni sati evo puk'o dan
kuća mi je k'o samo stan
više ne čekaš me u njoj ti
zato mi se i ne dolazi. O meni se brine samo noć
ko zna šta će sutra doć
ili suncobran, il' kišobran. Na čelu mi piše išla si
što nisi išla prije ti
ne trebaš mi sad znam
kakva si, kakva si. Refren x2
Sitni sati evo puk'o dan
kuća mi je k'o samo stan
više ne čekaš me u njoj ti
zato mi se i ne dolazi. Refren x2",,https://lyricstranslate.com/en/jole-sitni-sati-lyrics.html,['Jole'],https://diskografija.com/pjesma/sitni-sati-1915.htm,Sitni sati,,,,,,,,,,,,,Jole (2),Sitni Sati,03:54,Otključano,,,,,nan-Otključano/2007.0-Zlatna Kolekcija
48,RVoUr7Lb_1_48,Jole,Jole,Sporedan lik,2216,"Rekla si mi sve
sve u lice pa sto bude
sledio sam se
nije svaka bol za ljude
ipak cijenim ja
sto si sa mnom bila iskrena
 
Priznala si mi
da je drugi u tvom svijetu
i da zbog njega
koljena ti se posjeku
da ces dovjeka ostat prijateljica
ostat prijateljica

Ref. 2x
Da sam vrijedan postovanja
rekla si mi ti
sto ce meni postovanje
nema ljubavi

Da sam covjek samo takav
tepala si mi
sto mi vrijedi ta vrlina
sporedan sam lik

Ref. 4x","https://tekstovi.net/2,831,46585.html",,Sporedan lik,,Sve su žene lijepe,"Rekla si mi sve
sve u lice pa što bude
sledio sam se
nije svaka bol za ljude
ipak cijenim ja
što si sa mnom bila iskrena. Priznala si mi
da je drugi u tvom svijetu
i da zbog njega
koljena ti se posjeku
da ćeš dovijeka ostat prijateljica
ostat prijateljica. Refren
Da sam vrijedan poštovanja
rekla si mi ti
što će meni poštovanje
nema ljubavi. Da sam čovjek samo takav
tepala si mi
što mi vrijedi ta vrlina
sporedan sam lik. Refren x4",,https://lyricstranslate.com/en/jole-sporedan-lik-lyrics.html,['Jole'],https://diskografija.com/pjesma/sporedan-lik-546.htm,Sporedan lik,,,,,,,,,,"Rekla si mi sve, sve u lice pa što bude
sledio sam se , nije svaka bol za ljude
Ipak cijenim ja što si sa mnom bila iskrena

Priznala si mi da je drugi u tom svijetu
I da zbog njega koljena ti se posjeku
Da ćeš dovijeka ostat prijateljica
Ostat prijateljica

Da sam vrijedan poštovanja rekla si mi ti
Što će meni poštovanje nema ljubavi
Da sam čovjek samo takav tepala si mi
Što mi vrijedi ta vrlina sporedan sam lik",Sporedan lik,https://cuspajz.com//tekstovi-pjesama/pjesma/jole/sporedan-lik.html,Jole (2),Sporedan Lik,3:36,Sve Su Žene Lijepe,,,,,nan-Sve Su Žene Lijepe
49,RVoUr7Lb_1_49,Jole,Jole,Srce veliko,43625,"Na svijetu je to ljudi premalo
sto me raduju, sto god hoce nek' dodju i popricaju
samo neka mi izdaleka o tebi mi ni ne pricaju

Ref. 
Moje, moje je srce veliko
svima blizu, tebi daleko
stane, stane sve, mora planine
ali nece oci jedine
 
Moje, moje je srce veliko
svima blizu, tebi daleko
malo, malo, malo pomalo
stari samo zalosno

Prisij mene k'o dugme opalo
njezno, lagano
ili pisem da sve je propalo

Druge nisu ti niti blizu
ako mene ikad pitaju

Ref. 2x","https://tekstovi.net/2,831,21403.html",,Srce veliko,Big heart,,"Na svijetu je tom ljudi premalo
1
Što me raduju, što god hoće nek' dođu i popričaju
Samo neka ni izdaleka o tebi mi ni ne pričaju. (Refren)
Moje, moje je srce veliko
Svima blizu, tebi daleko
Stane, stane sve - mora, planine
Ali neće oči jedine. Moje, moje je srce veliko
Svima blizu, tebi daleko
Malo, malo, malo pomalo
Stari samo, žalosno. Prišij mene ko' dugme otpalo
Nježno, lagano
Ili pišem da sve je propalo. Druge nisu ti niti blizu
ako mene ikad pitaju
(2x). Ref. 2x","There isn't enough people in this world
Who make me happy, they can come and talk about whatever they want
I just don't want them to talk about you. Chorus:
My, my heart is big
Close to everyone, far away from you
Everything, everything fits in it, seas in mountains
But the only ones eyes won't. My, my heart is big
Close to everyone, far away from you
Little, little by little
It's getting old and sad. Sew me on like a button which fell off
Softly, gently
Or I'll write that everything failed. Other girls ar not even close to you
If they ever ask me
(2x). Chorus 2x",https://lyricstranslate.com/en/srce-veliko-big-heart.html,['Jole'],https://diskografija.com/pjesma/srce-veliko-1920.htm,Srce veliko,,,,,,,,,,"Na svijetu je tom, ljudi premalo
što me raduju
Što god hoće nek dođu i popričaju
A samo neka, mi ni iz daleka
o tebi mi ni ne pričaju.

Moje, moje je srce veliko
svima blizu, tebi daleko
stane, stane sve, mora, planine
ali neće oči jedine.

Moje, moje je srce veliko
svima blizu, tebi daleko
malo, malo, malo pomalo
stari samo, žalosno.

Prišij mene ko dugme otpalo
nježno, lagano,
ili pišem da sve je propalo

a druge nisu ti niti blizu
ako mene ikad pitaju",Srce veliko,https://cuspajz.com//tekstovi-pjesama/pjesma/jole/srce-veliko.html,Jole (2),Srce Veliko,03:39,Otključano,,,,,nan-Otključano/2007.0-Zlatna Kolekcija/2013.0-Za Djecu S Ljubavlju/2018.0-The Best Of Collection
50,RVoUr7Lb_1_50,Jole,Jole,Stani da te pitam,5819,"Okovan sam na dnu samice
oci moje sunce ne vide
tako si me osudila bez svjedoka i bez razloga
(2x)

Tako si me razapela
 k'o da za sve kriv sam ja
ostavila i bez jave i bez sna
 (2x)

Stani da te pitam da l' te dusa boli
bacila si jedan zivot sto te voli
stani da te pitam kako da se borim
ja sto nisam gresnik a u paklu gorim","https://tekstovi.net/2,831,32186.html",,Stani da te pitam,,Sve su žene lijepe,"Okovan sam na dnu samice
oči moje sunce ne vide
tako si me osudila bez svjedoka i bez razloga
(2x). Tako si me razapela
k'o da za sve kriv sam ja
ostavila i bez jave i bez sna
(2x). Stani da te pitam da l' te duša boli
bacila si jedan život što te voli
stani da te pitam kako da se borim
ja što nisam grešnik a u paklu gorim",,https://lyricstranslate.com/en/jole-stani-da-te-pitam-lyrics.html,['Jole'],https://diskografija.com/pjesma/stani-da-te-pitam-544.htm,Stani da te pitam,,,,,,,,,,"Okovan sam na dnu samice
Oči moje sunce ne vide
Tako si me osudila bez svjedoka i bez razloga
Okovan sam na dnu samice
Oči moje sunce ne vide
Tako si me osudila bez svjedoka i bez razloga

Tako si me razapela, k'o da za sve kriv sam ja
Ostavila i bez jave i bez sna
Tako si me razapela, k'o da za sve kriv sam ja
Ostavila i bez jave i bez sna

Stani da te pitam da l' te duša boli
Bacila si jedan život što te voli
Stani da te pitam kako da se borim
Ja što nisam grešnik a u paklu gorim

Okovan sam na dnu samice
Oči moje sunce ne vide
Tako si me osudila bez svjedoka i bez razloga

Tako si me razapela, k'o da za sve kriv sam ja
Ostavila i bez jave i bez sna
Tako si me razapela, k'o da za sve kriv sam ja
Ostavila i bez jave i bez sna",Stani da te pitam,https://cuspajz.com//tekstovi-pjesama/pjesma/jole/stani-da-te-pitam.html,Jole (2),Stani Da Te Pitam,3:06,Sve Su Žene Lijepe,,,,,nan-Sve Su Žene Lijepe
51,RVoUr7Lb_1_51,Jole,Jole,Sto godina samoce,34393,"Kupio sam ulaznicu za lijep zivot ja 
onog trena kad si pokraj mene zaspala
pokidao sam je odmah kad si otisla
cime da se pomirim kad nemam nicega
kada nemam, nemam nicega

Ref.
Prolazi, prolazi godina bez proljeca
ne moram, ne trebam, al' te se uvijek sjecam
prejako, prejako, srce mi tebi hoce
a sad mi ostaje sto godina samoce
 
Znas li kako je kad sanjas, a san lijep ti je
drzis oci zatvorene da ne pobjegne
cekao sam svojih pet minuta dan po dan
dosla si mi kad i sunce, momacki san
u moj mali, u moj mali momacki stan

Ref.","https://tekstovi.net/2,831,40834.html",,Sto godina samoce,,Splitski Festival,"Kupio sam ulaznicu za lijep zivot ja
onog trena kad si pored mene zaspala
pokidao sam je odmah kad si otisla
cime da se pomirim kad nemam nicega
kada nemam, nemam nicega. Ref.
Prolazi, prolazi godina bez proljeca
ne moram, ne trebam, al' te se uvijek sjecam
prejako, prejako, srce mi tebi hoce
a sad mi ostaje sto godina samoce. Znas li kako je kad sanjas, a san lijep ti je
drzis oci zatvorene da ne pobjegne
cekao sam svojih pet minuta dan po dan
dosla si mi kad i sunce, momacki san
u moj mali, u moj mali momacki stan. Ref.",,https://lyricstranslate.com/en/jole-sto-godina-samoce-lyrics.html,,,,,,,,,,,,,,,,Jole (2),Sto Godina Samoće,03:40,Remek Djelo,,,,2015.0,2015.0-Remek Djelo
52,RVoUr7Lb_1_52,Jole,Jole,Sve su zene lijepe,11830,"Treba biti posten, reci gdje si grijesio
mozda nisam uvijek pravoj se nasmijesio
prosao sam sve i svasta
zivio sam kao gazda
trebam ruku koja oprasta

Ref. 2x
Sve su zene lijepe, svaka nesto ima
ali samo tebe nosim u grudima
sve su zene svete, mirisu kad vole
samo ti si cvijete na srcu svog Jole
 
Mozda nisam se u pravo vrijeme rodio
mozda zivot kako treba nisam vodio
znas da sam u dusi dobar
i pred oltar i pred odar
samo tvoje ime nosim ja

Ref. 2x","https://tekstovi.net/2,831,32187.html",,Sve su žene lijepe,,Sve su žene lijepe,"Treba biti pošten, reci gdje si griješio
možda nisam uvijek pravoj se nasmiješio
prošao sam sve i svašta
živio sam kao gazda
trebam ruku koja oprašta. Refren x2
Sve su žene lijepe, svaka nešto ima
ali samo tebe nosim u grudima
sve su žene svete, mirišu kad vole
samo ti si cvijete na srcu svog Jole. Možda nisam se u pravo vrijeme rodio
možda život kako treba nisam vodio
znaš da sam u duši dobar
i pred oltar i pred odar
samo tvoje ime nosim ja. Refren x2
Sve su žene lijepe, svaka nešto ima
ali samo tebe nosim u grudima
sve su žene svete, mirišu kad vole
samo ti si cvijete na srcu svog Jole",,https://lyricstranslate.com/en/jole-sve-su-%C5%BEene-lijepe-lyrics.html,['Jole'],https://diskografija.com/pjesma/sve-su-zene-lijepe-543.htm,Sve su žene lijepe,,,,,,,,,,"Treba biti pošten, reći gdje si griješio
Možda nisam uvijek pravo se nasmiješio
Prošao sam sve i svašta,
Živio sam kao gazda,
Trebam ruku koja oprašta.

Sve su žene lijepe, svaka nešto ima
Ali samo tebe nosim u grudima
Sve su žene svete, mirišu kad vole
Samo ti si cvijete na srcu svog Jole

Možda nisam se u pravo vrijeme rodio
Možda život kako treba nisam vodio
Znaš da sam u duši dobar,
I pred oltar i pred odar,
Samo tvoje ime nosim ja.",Sve su žene lijepe,https://cuspajz.com//tekstovi-pjesama/pjesma/jole/sve-su-zene-lijepe.html,Jole (2),Sve Su Žene Lijepe,3:13,Sve Su Žene Lijepe,,,,,nan-Sve Su Žene Lijepe/2007.0-Zlatna Kolekcija/2018.0-The Best Of Collection
53,RVoUr7Lb_1_53,Jole,Jole,Tjeraju me da se zenim,8768,"Ko svaka ptica sto uziva u letu
malo slobode svaki covjek voli
ja imam srce za svakoga na svijetu
od viska glava nikad me ne boli

Zasto me onda ne ostave na miru
kod mene nista, bas nista
 ne ide na silu
 
Ref. 2x
Tjeraju me, da se zenim
mati i rodbina
a ja ne mogu bez zena
to mi je sudbina

Tjeraju me da se zenim
da se predam lako
a meni je, a meni je
 dobro i ovako

Jednog dana pjevat ce i meni
kad srce predam onoj koju volim
kad zauvijek stavim prsten zeni
za ciju ljubav na koljenima molim

A sve do tada me pustite na miru
kod mene nista, bas nista 
ne ide na silu

Ref. 3x","https://tekstovi.net/2,831,39591.html",,Tjeraju me da se ženim,,,"Ko svaka ptica što uživa u letu
malo slobode svaki čovjek voli
ja imam srce za svakoga na svijetu
od viška glava nikad me ne boli. Zašto me onda ne ostave na miru
kod mene ništa, bas ništa
ne ide na silu. Ref. 2x
Tjeraju me, da se ženim
mati i rodbina
a ja ne mogu bez žena
to mi je sudbina. Tjeraju me da se ženim
da se predam lako
a meni je, a meni je
dobro i ovako. Jednog dana pjevat će i meni
kad srce predam onoj koju volim
kad zauvijek stavim prsten ženi
za čiju ljubav na koljenima molim. A sve do tada me pustite na miru
kod mene ništa, bas ništa
ne ide na silu. Ref. 3x",,https://lyricstranslate.com/en/jole-tjeraju-me-da-se-%C5%BEenim-lyrics.html,['Jole'],https://diskografija.com/pjesma/tjeraju-me-da-se-zenim-1918.htm,Tjeraju me da se ženim,,,,,,,,,,,,,Jole (2),Tjeraju Me Da Se Ženim,,Zlatna Kolekcija,,,,2007.0,2007.0-Zlatna Kolekcija
54,RVoUr7Lb_1_54,Jole,Jole,Tovare jedan,5339,"Otac je mene i mater napustija davno
u skolu posa san s osam, a bilo mi rano
od malih nogu san uci' da se ne predan
otkad su me zvali tovare jedan, tovare jedan

U sridnju nisan ni posa, mora san radit
najlakse navuc je osmijeh i konobarit
tija san postat covik, netko i nesto
da cili zivot ne budem bijedan, ka tovar jedan
 
U poslu bija san posten, kazu naivac
nepravdu trpija nisan, bija san zivac
kad vidija me di pjate po podu redan
i gazda me nazva tovare jedan, tovare jedan

Ref. 2x
Moz biti crni i bili 
odrast u blatu i svili
coviku rec sve 
al ne - rec tovare

Dobro me isa i balun, a bo'me i cure
dok trener nasa me nije di cirim kroz skure
sta radis, to mi je kcer, a na nju ne dan
biz' dok te nisan, tovare jedan, tovare jedan

Cer je od trenera meni sad postala zena
a on sad unuka ceka od mojih gena
i sto je bilo, je bilo, ja jedno ne dan
da malog moga, nitko ne zove, tovare jedan

Ref. 2x","https://tekstovi.net/2,831,32188.html",,Tovare jedan,,,"Otac je mene i mater napustija davno,
u školu poša san s osam, a bilo mi rano
Od malih nogu san uči' da se ne predan
otkad su me zvali ""tovare jedan, tovare jedan"". U sridnju nisan ni poša, mora san radit
Najlakše navuć je osmijeh i konobarit
Tija san postat čovik, netko i nešto
da cili život ne budem bijedan, ka ""tovar jedan"". U poslu bija san pošten, kažu naivac
nepravdu trpija nisan, bija san živac
kad vidija me di pjate po podu redan
i gazda me nazva ""tovare jedan, tovare jedan"". Mož biti crni i bili, odrast u blatu i svili
čoviku reć sve, al ne - reć ""tovare""
Mož biti crni i bili, odrast u blatu i svili
čoviku reć sve, al ne - reć ""tovare"". Dobro me iša i balun, a bo'me i cure
Dok trener naša me nije di ćirim kroz škure
Šta radiš, to mi je kćer, a na nju nedan
biž' dok te nisan ""tovare jedan, tovare jedan"". Ćer je od trenera meni sad postala žena,
a on sad unuka čeka od mojih gena,
I što je bilo, je bilo, ja jedno nedan
da malog moga nitko ne zove - ""tovare jedan""",,https://lyricstranslate.com/en/jole-tovare-jedan-lyrics.html,"['Jole', 'Klapa Kamen']",https://diskografija.com/pjesma/tovare-jedan-1921.htm,Tovare jedan,2003 - Split 2003,2004 - Otključano - Jole,,,,,,,,"Otac je mene i mater napustija davno,
u školu poša san s osam, a bilo mi rano
Od malih nogu san uči' da se ne predan
otkad su me zvali ""tovare jedan, tovare jedan""

U sridnju nisan ni poša, mora san radit
Najlakše navuć je osmijeh i konobarit
Tija san postat čovik, netko i nešto
da cili život ne budem bijedan, ka ""tovar jedan""

U poslu bija san pošten, kažu naivac
nepravdu trpija nisan, bija san živac
kad vidija me di pjate po podu redan
i gazda me nazva ""tovare jedan, tovare jedan""

Mož biti crni i bili, odrast u blatu i svili
čoviku reć sve, al ne - reć ""tovare""
Mož biti crni i bili, odrast u blatu i svili
čoviku reć sve, al ne - reć ""tovare""

Dobro me iša i balun, a bo'me i cure
Dok trener naša me nije di ćirim kroz škure
Šta radiš, to mi je kćer, a na nju nedan
biž' dok te nisan ""tovare jedan, tovare jedan""

Ćer je od trenera meni sad postala žena,
a on sad unuka čeka od mojih gena,
I što je bilo, je bilo, ja jedno nedan
da malog moga nitko ne zove - ""tovare jedan""",Tovare jedan,https://cuspajz.com//tekstovi-pjesama/pjesma/jole/tovare-jedan.html,Jole (2),Tovare Jedan,04:15,Otključano,,,,,nan-Otključano/2007.0-Zlatna Kolekcija
55,RVoUr7Lb_1_55,Jole,Jole,"Zove, zove, Jole, Jole",36400,"Zadnji mjesec mi je otet
izbrisala mi je portret
posljednju je crtu povukla
ali nisam slab ni proklet
zivot meni hoda opet
boja se u lice vratila
 
Sreca ima lice zene
sada samo ona mene

Ref. 2x
Zove, zove 
zove ona mene
zove, zove, zove
Jole, Jole
neka, neka
mene ona mene
zove oko moje 
gotovo je

Mada stizu tridesete
ja sam sretan kao dijete
imam zelju da me poljubi
neka pravo mi budi
svakakvih nas ima ljudi
nek se sada ona potrudi

Ref.

Ref. 2x","https://tekstovi.net/2,831,13711.html",,"Zove, zove, Jole, Jole","Calling me, calling me: ""Hey, Jole, Jole!""",Jednina i množina (1999),"Zadnji mjesec mi je otet
1
Izbrisala mi je portret
Poslijednju je crtu povukla. Ali nisam slab ni proklet
Život meni hoda opet
Boje se u lice vratila. Sreća ima lice žene
Sada samo ona mene. Zove, zove, zove ona mene
Zove, zove, zove, Jole, Jole
Neka neka mene ona mene
Zove oko moje gotovo je. Ma da, stižu tridesete
Ja sam sretan kao dijete
Ima želju da me poljubi. Nekad pravo mi i budi
Svakakvih nas ima ljudi
Nek ‘ se sada ona potrudi. Sreća ima lice žene
Sada samo ona mene","Last month took her from me
She wiped of my portrait
She draw the last line. But I'm not weak or cursed
Life lives in me again
Colour got back to my face. Happiness has a face of a woman
Now she is just.... Calling me, calling me, she is calling me
Calling me, calling me: ""Hey, Jole, Jole!""
I don't care, I don't care if she's
Calling me: ""My baby!"" 'cause it's over. I don't care if my thirties are coming
I'm as happy as a child
I want her to kiss me. I don't care, it' s good for me
There are all kinds of people
Now it's her time for hard working. Happiness has a face of a woman
Now she is just...",https://lyricstranslate.com/en/zove-zove-jole-jole-calling-me-calling-me-hey-jole-jole.html,['Jole'],https://diskografija.com/pjesma/zove-zove-jole-jole-1904.htm,"Zove, zove, Jole, Jole",1999 - Jednina i množina,2000 - Tonika Hit No. 4,['Tonči Huljić'],['Vjekoslava Huljić'],,,,,,"Zadnji mjesec mi je ote
Izbrisala me je portret
Poslijednju je crtu povukla

Ali nisam slab ni proklet
Život meni hoda opet
Boje se u lice vratila

Sreća ima lice žene
Sada samo ona mene

Zove, zove, zove ona mene
Zove, zove, zove, Jole, Jole
Neka neka mene ona mene
Zove oko moje gotovo je

Ma da stižu tridesete
Ja sam sretan kao dijete
Ima želju da me poljubi

Nekad pravo mi i budi
Svakakvih nas ima ljudi
Nek ' se sada ona potrudi

Sreća ima lice žene
Sada samo ona mene","Zove, zove, Jole, Jole (with klapa Kamen)",https://cuspajz.com//tekstovi-pjesama/pjesma/jole/zove-zove-jole-jole-with-klapa-kamen.html,Jole (2),"Zove, Zove, Jole, Jole",,Jednina I Množina,,,,,nan-Jednina I Množina/2007.0-Zlatna Kolekcija/2018.0-The Best Of Collection
