Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
10,CDOhygHn_1_10,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Ciganko Nino,5032,"Otkad nisi pored mene
ne gledam u druge zene
samo ti si zivot moj

Pa me mucis danima
pa ne spavam nocima
k'o u paklu sada gorim ja
 
Ref.
Ciganko Nino, mala vjestice
kao crno vino opila si me

Otkad nisi pored mene
ja tugujem i sve venem
a stalno si ljuta na mene

Pa me mucis danima
pa ne spavam nocima
k'o u paklu sada gorim ja

Otkad nisi pored mene
zivot su mi crne sjene
a znam da me ludo volis ti

Pa mucis me danima
pa ne spavam nocima
k'o u paklu sada gorim ja
","https://tekstovi.net/2,610,11292.html",,,,,,,,['Ivo Žagar'],['Ivo Žagar'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/ciganko-nino-5731.htm,Ciganko Nino,,,,,,,,,,
11,CDOhygHn_1_11,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Cura i tambura,8073,"Daj curi, daj sto joj srce zeli
tamburasu da te razveseli

Ref.
Sto das curi i tamburi to zaboravi
curu i tamburu
ljubi il' ostavi, ljubi il' ostavi
 
Daj curi, daj sto se curi snilo
tamburasu koliko ti milo

Ref.

Daj curi, daj sto je curi drago
tamburasu i srebro i zlato

Ref.","https://tekstovi.net/2,610,7874.html",,,,,,,,['Josip Ivanković'],['Josip Ivanković'],"['Hrvoje Majić', 'Josip Ivanković']",['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/cura-i-tambura-5673.htm,Cura i tambura,1994 - Od dvora do dvora,2007 - Zlatna kolekcija,,,,,,"Daj curi daj, što joj srce želi
tamburašu da te razveseli.

Što daš curi i tamburi to zaboravi.
Curu i tamburu ljubi il' ostavi, ljubi il' ostavi.
Curu i tamburu ljubi il' ostavi, ljubi il' ostavi.

Daj curi daj, što se curi snilo
tamburašu koliko ti milo.

Daj curi daj, što je curi drago
tamburašu i srebro i zlato.",Cura i tambura,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/cura-i-tambura.html
12,CDOhygHn_1_12,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Cvati, ruzo moja",7888,"Cvati, ruzo moja, o moj cvijete mio
aj sto put sam te suzama zalio
ljubec' oko garavo, garavo i plavo
al' ne znadoh sto me je cekalo

Znas li ruzo moja, kad sam te savio
aj garavo sam oko zavolio
okusio cemera, cemera i meda
pa se srce umiriti ne da
 
Plavo me je oko, pogledalo slatko
aj dok se nisam zaljubio jako
a kada sam ljubio u najvecoj mjeri
i plavo me oko iznevjeri

Sad mi zbogom ostaj, ruzice rumena
aj ljubav nam je, svu radost uzela
na mom srcu ruzice, ostadose rane
a na tvom se osusile grane","https://tekstovi.net/2,610,10113.html",,,,,,,,['Jozo Penava'],['Jozo Penava'],['Hrvoje Majić'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/cvati-ruzo-moja-5706.htm,"Cvati, ružo moja",,,,,,,,,,
13,CDOhygHn_1_13,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Cvijet od kamena,5747,"Tek sto krenem, stanu koraci
ne mogu te natrag vratiti
radi tebe vrijedi stati, padati i ustajati
al' ti put u stopu pratiti

Tece jedna rijeka duboka
ona sve o mom zivotu zna
brzo tece, nema srece
kad me moja draga nece
kao da je sva od kamena
 
Ref.
Dva zivota nemam za sebe
dva zivota trebam za tebe
jedan zivot malo mi je
samo jedan dosta nije
da se zedno srce napije

Gori vatra, nema plamena
jesen dosla, ti si otisla
kad bi barem malo stala
malo ljubavi mi dala
ne bi bila cvijet od kamena","https://tekstovi.net/2,610,22752.html",,,,,,,,['Stanko Šarić'],['Terezija Buba Bognar'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/cvijet-od-kamena-11532.htm,Cvijet od kamena,,,,,,,,,,
14,CDOhygHn_1_14,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Da me nije,8470,"Otkad otisla si s drugim
imam zelju da me nema
mrzim svako novo jutro
sto bez nas se poradja

Nigdje druga, nigdje brata
radost ne kuca na vrata
vec odavno mi se nista lijepo
i ne dogadja
 
Da me nema mozda ni'ko
ne bi zaplakao za mnom
u toj prici koja traje
ja sam zaboravljen lik

Ali zivot ide dalje
cudne razloge mi salje
da na malo srece ima pravo
cak i gubitnik

Ref.
Da me nije redom bi
sve kavane propale
kom' bi pjesme pjevali
kom' bi zore svitale

Da me nije k'o bi te
kao oci volio
s taksistima kruzio
tudje zene ljubio
","https://tekstovi.net/2,610,11224.html",,,,,,,,['Aleksandar Radulović'],['Marina Tucaković'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/da-me-nije-5724.htm,Da me nije,,,,,,,,"Otkad otišla si s drugim, imam želju da me nema,
mrzim svako novo jutro, što bez nas se porađa,
nigdje druga nigdje brata, radost ne kuca na vrata,
već odavo mi se ništa lijepo i ne događa.

Da me nema možda nitko nebi zaplakao za mnom,
u toj priči koja traje ja sam zaboravljen lik
Ali život ide dalje čudne razloge mi šalje
da na malo sreće ima pravo čak i gubitnik.

Da me nije redom bi sve kavane propale
kom bi pjesme pjevali, kom bi zore svitale.
Da me nije ko bi te, kao oči volio
star si snima kružio, tuđe žene ljubio.",Da me nije,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/da-me-nije.html
15,CDOhygHn_1_15,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Da si mi zdravo,4847,"Da si mi zdravo, ti oko garavo
ti sto kroz za me gledas
sto ljubit' se ne das

Da si mi zdravo, ti oko varavo
ti sakrivenom kosom, umiveno rosom 
 
Da si mi zdravo, ti luckasta glavo
ti sto kroz za me gledas 
sto ljubit' se ne das

Da si mi zdravo, ti oko garavo
da si mi zdravo, ti oko varavo
da si mi zdravo, ti luckasta glavo
da si mi zdravo
","https://tekstovi.net/2,610,7150.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,['Josip Ivanković'],['Branko Radman'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/da-si-mi-zdravo-5513.htm,Da si mi zdravo,,,,,,,,,,
16,CDOhygHn_1_16,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Da su meni krila laka,5984,"Kada glazba tiho svira
kad se cuju zlatne zice
moje srce nema mira
sve zbog tebe, golubice

Ref.
Da su meni krila laka
kao pjesme sa ravnice
pa da mogu poletjeti
za tobom, golubice
 
Ta me sudba zeljom vine 
i podari laka krila
mogao bih pogledati
gdje si svoje gnijezdo svila

Ref.
","https://tekstovi.net/2,610,7431.html",,,,,,,,['Josip Ivanković'],['Ferdo Hujber'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/da-su-meni-krila-laka-5580.htm,Da su meni krila laka,,,,,,,,"Kada glazba tiho svira,
kad se čuju zlatne žice.
Moje srce nema mira,
sve zbog tebe golubice.

Da su meni, krila laka
kao pjesme sa ravnice
pa da mogu poletjeti
za tobom golubice.

Da me sudba željom vine
i podari laka krila.
Mogao bi pogledati
gdje si svoje gnjezdo svila",Da su meni krila laka,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/da-su-meni-krila-laka.html
17,CDOhygHn_1_17,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Dabogda me svake noci sanjala,7202,"Kad bi htio da smo zajedno 
ti ne mozes
jer ti stari ne da 
da se sa mnom nalazis
iako ti mati sluti
tko ti nocas guzva skuti
ne dozvoli da nas rastave
 
Ref.
Dabogda me svake noci sanjala
kad ne budes sama spavala
dabogda te moja pjesma budila
ako si me, zlato, varala

Kad bi htio da me ljubis
ti mi pobjegnes
jer se bojis vatre ako zakasnis
ne daju te tamburasu 
koj' te ceka na salasu
da ti bijelo lice miluje
za tebe bi drugog htjeli
koji novcem milost dijeli
ljubav tvoju od njih kupuje

Ref.
","https://tekstovi.net/2,610,9802.html",,,,,,,,['Dražen Pavin'],['Dražen Pavin'],['Hrvoje Majić'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/dabogda-me-svake-noci-sanjala-5697.htm,Dabogda me svake noći sanjala,,,,,,,,,,
18,CDOhygHn_1_18,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Daleko je Amerika,8595,"Amerika, Amerika 
zemlja preko mora
nek ne ide, nek ne ide 
k'o ici ne mora

Ja sam bio, ja sam bio 
pa sam se opek'o
nikad vise, nikad vise 
to sam se zarek'o
 
Ref.
Sta ce meni Eminem 
i Kalabrezi i mafija
sta mi treba u zivotu 
da me svuda prati CIA

Kad je Lijepa nasa puna 
i pjesme i srece
i mafije kakvu oni 
nikad imat' nece

Daleko je Amerika 
iza sedam gora
tamo grizu, tamo grizu 
kruh sa sedam kora

Teroristi i rasisti 
cudna zemlja neka
ma nije ti Amerika 
za naseg covjeka
","https://tekstovi.net/2,610,11398.html",,,,,,,,['Mario Vestić'],['Mario Vestić'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/daleko-je-amerika-5732.htm,Daleko je Amerika,2004 - Tamburica od javora suva,2004 - Brodfest 2004 - Revija nove domoljubne pjesme,,,,,,"Amerika, Amerika 
zemlja preko mora
nek ne ide, nek ne ide 
k'o ići ne mora.

Ja sam bio, ja sam bio 
pa sam se opek'o
nikad više, nikad više 
to sam se zarek'o.

Šta će meni Eminemi 
Kalabrezi i mafija
šta mi treba u životu 
da me svuda prati CIA.

Kad je Lijepa naša puna 
i pjesme i sreće
i mafije kakvu oni 
nikad imat' neće.

Daleko je Amerika 
iza sedam gora
tamo grizu, tamo grizu 
kruh sa sedam kora.

Teroristi i rasisti 
čudna zemlja neka
ma nije ti Amerika 
za naseg covjeka.

Šta će meni Eminemi 
Kalabrezi i mafija
šta mi treba u životu 
da me svuda prati CIA

Kad je Lijepa naša puna 
i pjesme i sreće
i mafije kakvu oni 
nikad imat' neće.",Daleko je Amerika,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/daleko-je-amerika.html
19,CDOhygHn_1_19,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Dalmatinski sajkas,8072,"Od prve svoje mladosti
ocuti srce moje
da cu za morem sirokim
ginuti zeljom svom
da cu za morem sirokim
ginuti zeljom svom
(2x)
 
Nu ostaviti dom svoj
ne mogu ni posto (3x)

Ref.
Stog' ovim samo krajem
koji davno vec poznajem
tjeram svoj camac maleni
nek' drugi svijetom plovi
nek' zlato, biser lovi
ja nis' ne marim za to

Oj divne mi Dalmacije
necu zaboravit'
oj divne mi Dalmacije
zaboravit' necu
(2x)

Mnogi mi strahota mi
prijeti nam more
nikada ne znas hoces li
dozivit' rujne zore
strasno nam prijete valovi
prijeti nam more

Ref.

Mornaru haj, mornaru haj
mornaru haj, mornaru haj
al' ja ne mogu s tobom poc'
ne mogu s tobom poc'
(2x)

Oj Dalmacijo tebe ne mogu ostavit'
oj tebe ja ne mogu nikad ostavit'
Dalmacijo, Dalmacijo, Dalmacijo
Dalmacijo, za te umirem ja","https://tekstovi.net/2,610,13321.html",,,,,,,,,,,,,,,,,,,,,,,
20,CDOhygHn_1_20,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Danijela,12150,"Moj Dunave, lutalico, reci meni ti
da li covjek moze birat' kog' ce voljeti
il' to dodje kako dodje, pa te razvali
ne moze tu nitko od nas nista mjenjati

Moj Dunave, prijatelju, priznat' cu ti sve
vjeruj, lakse bi mi bilo 
kad ne bi bilo nje
svaku noc mi u san dodje 
s njom se probudim
pa neka i umrem samo da ju poljubim
 
Ref.
Evo, dat' cu sve sto imam, konje, dukate
dat' cu i svoj dio stare sume hrastove
sablju sto je s ruskog fronta dida donio
i maramu koju je u Pesti kupio
dat' cu ako treba i svoju dusu cijelu
samo da poljubim Danijelu

Moj Dunave, kad bi barem meni priznao
koliko si svojom vodom tajni odnio
da l' da i ja s tobom krenem
da l' da pobjegnem
jer ja volim samo onu koju ne smijem
","https://tekstovi.net/2,610,10750.html",,,,,,,,"['Vladimir Kočiš Zec', 'Leonardo Baksa Čeči']",['Leonardo Baksa Čeči'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/danijela-4950.htm,Danijela,,,,,,,,"Moj Dunave lutalico reci meni ti
Da li čovjek može birat kog će voljeti
I to dođe kako dođe pa te razvali
Ne može tu nitko od nas ništa mijenjati

Moj Dunave prijatelju priznat ću ti sve
Vjeruj lakše bi mi bilo kad ne bi bilo nje
Svaku noć mi u san dođe s njom se probudim
Pa neka i umrem samo da ju poljubim

Evo dat ću sve što imam, konje, dukate
Dat ću i svoj dio stare šume hrastove
Sablju što je s ruskog fronta dida donio
I maramu koju je u Pešti kupio
Dat ću ako treba i svoju dušu cijelu
Samo da poljubim Danijelu

Moj Dunave kad bi barem meni priznao
Koliko si svojom vodom tajni odnio
Dal da i ja s tobom krenem da l' da pobjegnem
Jer ja volim samo onu koju ne smijem",Danijela,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/danijela.html
21,CDOhygHn_1_21,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Dao bih zlatne dukate,8701,"Varala si, varala, mene momka mlada
lagala mi, lagala, ko niko do sada

Ref.
Dao bih zlatne dukate
da mi te samo povrate
dao bih sume hrastove
za tvoje oci garave
 
Bjezala si, bjezala, ko u sumi srna
volio sam, volio, ta dva oka crna

Ref.

Otisla si, otisla, ostavila tugu
srce moje ne moze zavoljeti drugu

Ref.
","https://tekstovi.net/2,610,7296.html",,,,,,,,['Josip Ivanković'],['Mira Karavidović Kokanović'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/dao-bih-zlatne-dukate-5531.htm,Dao bih zlatne dukate,1990 - Dao bih zlatne dukate,2007 - Zlatna kolekcija,,,,,,"Varala si, varala
mene momka mlada.
lagala si, lagala,
k'o nikog do sada.

Dao bi' zlatne dukate,
da mi te samo povrate.
dao bi šume, hrastove,
za tvoje oči garave.

Bježala si, bježala,
k'o u šumi srna
volio sam, volio,
ta dva oka crna.

Otišla si, otišla,
ostavila tugu
srce moje ne može
zavoljeti drugu.",Dao bi' zlatne dukate,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/dao-bi-zlatne-dukate.html
22,CDOhygHn_1_22,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Davno se Tena udala (Tena II),10114,"Sto ostaje dusi becarskoj
kad prebrzo mladost mine
ne cuju se stare pjesme
prijatelji moji, gdje ste
da se opet s vama napijem

Kuci vise cesto ne idem
tek ponekad majku obidjem
i kad pita ja joj kazem
ne mogu da srcu slazem
i ne kanim da se ozenim
 
Drugu ljubit' nisam mogao
ne kazem da nisam probao
al' u srcu samo jedna
koja ne zna da je vrijedna
da se zbog nje zivot potrosi

Sad mi nekad dodje zao
konja kojih nema vise
prolazim kraj njene kuce
kao da je bilo juce
al' se davno Tena udala
","https://tekstovi.net/2,610,8310.html",,,,,,,,['Dražen Pavin'],['Dražen Pavin'],['Hrvoje Majić'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/davno-se-tena-udala-tena-ii-5685.htm,Davno se Tena udala (Tena II),,,,,,,,,,
23,CDOhygHn_1_23,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Divne godine,42624,"Zagrli me sad
na kraju naseg sna
i nemoj plakati

Tko zna
mozda je ljubav 
samo zaspala
mozda nas opet 
negdje saceka
 
Kad vrijeme jednom
lica nabora
kad mladost prodje
sve sto je morala

Tko zna, mozda se 
sretnemo opet

Ref.
Zelim ti sve, sve najbolje
bilo je lijepo biti tu
kraj tebe i s tobom dijelit' snove
dobri moj andjele
ostaj mi zbogom ne daj se
i hvala ti za sve divne godine
","https://tekstovi.net/2,610,11182.html",,,,,,,,['Mario Vestić'],['Mario Vestić'],['Denis Špegelj'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/divne-godine-3363.htm,Divne godine,2002 - Dora 2002,2003 - Divne godine,,,,,,"Zagrli me sad
Na kraju našeg sna i nemoj plakati
Tko zna
Možda je ljubav samo zaspala
Možda nas opet negdje sačeka

Kad vrijeme jednom lica nabora
Kad mladost prođe sve što je morala
Tko zna
Možda se sretnemo opet

Želim ti sve sve najbojle
Bilo je lijepo biti tu
Kraj tebe i s tobom dijelit snove
Dobri moj anđele
Ostaj mi zbogom ne daj se
I hvala ti za sve divne godine",Divne godine,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/divne-godine.html
24,CDOhygHn_1_24,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Djetesce nam se rodilo,8259,"Djetesce nam se rodilo
u jaslice polozilo

Ref.
Isuse mileni, Boze moj
srce ti dajem da sam tvoj
 
Sin Boga Oca i Bog sam
s neba na zemlju sidje nam

Ref.

Cista ga Djeva rodila
i svojim mlijekom dojila

Ref.","https://tekstovi.net/2,610,7935.html",,,,,,,,,,,,,,,,,,,,,,,
25,CDOhygHn_1_25,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Djevojka je zelen bor sadila,40188,"Djevojka je zelen bor sadila
bor sadila, boru govorila

Rasti, rasti, moj zeleni bore
da se penjem tebi u vrhove

Da ja vidim Ravno i Konavle
da ja vidim dubrovcane mlade

Da ja vidim sto moj dragi radi
da li pije ili drugu ljubi

Ako pije nek se ne napije
ako ljubi nek se ne zaljubi","https://tekstovi.net/2,610,9816.html",,Djevojka je zelen bor sadila,,,"Djevojka je zelen bor sadila
Bor sadila, boru govorila. Rasti, rasti, moj zeleni bore
Da se penjem tebi u vrhove. Da ja vidim Ravno i Konavle
Da ja vidim dubrovčane mlade. Da ja vidim što moj dragi radi
Da li pije ili drugu ljubi?. Ako pije nek' se ne napije
Ako ljubi nek' se ne zaljubi",,https://lyricstranslate.com/en/cecilija-rudi%C4%87-djevojka-je-zelen-bor-sadila-lyrics.html,,,,,,,,,,,,,,,,
26,CDOhygHn_1_26,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Dnevnik mog djetinjstva,7312,"Kad otvorim prasnjav dnevnik 
mog djetinjstva
zamirisu zore
i tresnja prolista

Ref. 2x
Dobro jutro moje
siroke ravnice
dobro jutro moji
Sokci i Sokice
 
Pa rasiri oraj
po dvoristu grane
pod njim jos je trazim
kada sunce grane

Ref. 2x

Stari dido preze
konje u dva reda
dug je put do stana
al' se dido ne da

Ref. 2x","https://tekstovi.net/2,610,28753.html",,,,,,,,,,,['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/dnevnik-mog-djetinjstva-21129.htm,Dnevnik mog djetinjstva,,,,,,,,,,
27,CDOhygHn_1_27,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Do dva konja, a obadva vrana",9643,"Do dva konja, a obadva vrana
eno stoje cvrsto zauzdana
ej a u koli sve mirise sijeno
ajde zeljo da se povezemo

Poljem ravnim pustit' cemo vrance
neka lete bijesno neprestance
ej neka lete, ma nikad ne stali
od umora makar popadali

Za svijet ljude ni briga nas nije
komu volja nek nam se i smije
ej sreca nasa, to su konji vrani
'ajmo zeljo, dok su razigrani","https://tekstovi.net/2,610,7191.html",,,,,,,,['Josip Ivanković'],['Ivan Kozarac'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/do-dva-konja-a-obadva-vrana-5529.htm,"Do dva konja, a obadva vrana",,,,,,,,,,
28,CDOhygHn_1_28,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Doci cu,7212,"Jedne zore doci cu
starim putem kroz vocnjak proci cu
kao lopov sto po svijetu luta
sakrit cu lice umorno od puta
sve je u redu, reci cu, a lagat cu

Jednog jutra doci cu
ulicom nasom praznom proci cu
vidjet ce me moje drustvo staro
i pitat' ce me sto mi nije pravo
sve je u redu, reci cu, a lagat cu
 
Ref.
I necu moci oci sklopiti
te noci kada krenu tvoji svatovi
samo cu jednu tihu suzu pustiti
sjajnu ko biser da te za me pozdravi

Jednom kada prodje sve
kad tuga stane, a bol posustane
poslije mnogo, mnogo godina
pratit' ce me moja sjecanja
sve je u redu, reci cu, a lagat cu
","https://tekstovi.net/2,610,9814.html",,,,,,,,['Fedor Boić'],['Fedor Boić'],['Hrvoje Majić'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/doci-cu-5700.htm,Doći ću,,,,,,,,,,
29,CDOhygHn_1_29,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Dodji, dodji, draga",5830,"Dodji, dodji, draga, dodji cim se smraci
nek se mjesec, draga, tvome licu divi
ljepse ti je u narucju mome
jedanput se na tom svijetu zivi

Dodji, dodji, draga, 
neka tu je trava
sav moj nemir, draga
poljupcima smiri
 
Dodji, dodji, draga
dodji, pusti price
nitko tebe, draga
nizasto ne krivi

","https://tekstovi.net/2,610,7371.html",,,,,,,,,,,,,,,,,,,,,,,
30,CDOhygHn_1_30,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Dome moj,6569,"Zivot ide kao rijeka
koja tece moru svome
covjek zudi iz daleka
dome dragi, dragi dome

Ref.
Dome moj, ceznjo srca moga
dome moj, evo sina tvoga
 
Zivot juri kao ptica, 
koja leti prema jugu
covjek tek uz draga lica
zaboravlja svoju tugu

Ref.

I kad zivot jednom stane
kao kazaljka na satu
covjek zeli zadnje dane
provesti u svome jatu

Ref.","https://tekstovi.net/2,610,7367.html",,,,,,,,['Josip Ivanković'],['Josip Ivanković'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/dome-moj-5543.htm,Dome moj,,,,,,,,,,
31,CDOhygHn_1_31,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Domovini,8641,"Gori nebo visoko, doli more duboko
a ja u sredini, u nocnoj tisini
mislim na te ma jedina
premilena domovina

Slabe barke, slabi let
u daleki strani svijet
u njem' strani ljudi, jezik stranih cudi
a u tebi sve poznano
dos'o kasno ili rano
 
Tko te ne bi ljubio
u te doci zudio
bio bi skamena, srca nesmiljena
zalud sunce drugdje sja
srce moje neogrija
","https://tekstovi.net/2,610,7368.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,['Franjo Pokorni'],['A. Nemčić'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/domovini-5544.htm,Domovini,,,,,,,,,,
32,CDOhygHn_1_32,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Dozreli su kesteni,8520,"Idem putem, puta nema vise
idem stazom, i ona se brise
gdje je mjesec, i on se je skrio
pijan nocas, i sinoc sam bio

Ref.
Dozreli su kesteni
ko i prosle jeseni
idu kise ledene
a meni svejedno je
 
Cizme moje ne slusaju mene
uvijek jedna u birtiju skrene
druga voli rakiju i zene
prvu prati, odmah za njom krene

Ref.

Kuca moja, rusevina stara
nemam stola, nemam ni ormara
imam samo krevet da prespavam
kad od pica malo boli glava

Ref.
","https://tekstovi.net/2,610,9797.html",,,,,,,,['Goran Medanović'],['Goran Medanović'],['Hrvoje Majić'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/dozreli-su-kesteni-5695.htm,Dozreli su kesteni,,,,,,,,,,
33,CDOhygHn_1_33,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Drava se muti,4172,"Drava se muti 
dunje se zlate 
srce mi tuce 
jer mislim na te 

Jesen je tu 
k'o svaki put
Osijek je moj 
ponovno zut

Proljeca sva 
nek' nosi vrag
ovako zut 
bas si mi drag
","https://tekstovi.net/2,610,7040.html",,,,,,,,['Josip Ivanković'],['Josip Ivanković'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/drava-se-muti-5503.htm,Drava se muti,1988 - Nek zvone tambure,2007 - Zlatna kolekcija,,,,,,"Drava se muti,
Dunje se zlate.
Srce mi tuče,
Jer mislim na te.

Jesen je tu, k'o svaki put,
Osijek je moj ponovo žut.

Proljeća sva nek nosi vrag,
Ovako žut, baš si mi drag.",Drava se muti,https://cuspajz.com//tekstovi-pjesama/pjesma/zlatni-dukati-najbolji-hrvatski-tamburasi/drava-se-muti.html
34,CDOhygHn_1_34,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Dunav, Sava, Drava",7754,"Dunav, Sava, Drava pamte pjesmu davnu
omedjile vodom Slavoniju ravnu

Slavonijo ravna, Slavonijo pusta
pjevaj pjesme davne, siri grane slavne
ej sumo gusta

Dunav, Sava, Drava, teku od davnina
pricaju nam price slavonskih (hrvatskih) sirina
","https://tekstovi.net/2,610,7370.html",,,,,,,,['Josip Ivanković'],['Josip Ivanković'],['Josip Ivanković'],['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/dunav-sava-drava-5549.htm,"Dunav, Sava, Drava",,,,,,,,,,
35,CDOhygHn_1_35,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Ej mati,10336,"Ej mati, mati, mati
zar ti moras svasta znati
ides sorom, svasta cujes
dodjes kuci pa me psujes
ides sorom, svasta znas
dodjes kuci pa candras
 
Ej kceri, je l' to taj
hulja i becar
jeste majko, to je taj
al' nije becar

Met'la nogu na potegu
pa sve veli necu
a na kuma namiguje
da se kola krecu
","https://tekstovi.net/2,610,7498.html",,,,,,,,['Narodna'],['Narodna'],"['Hrvoje Majić', 'Josip Ivanković']",['Najbolji Hrvatski Tamburaši'],https://diskografija.com/pjesma/ej-mati-5592.htm,"Ej, mati",,,,,,,,,,
36,CDOhygHn_1_36,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Ej salasi,9836,"Ej salasi na sjeveru Backe
u vama su pisme bunjevacke
a tambura tako lipo svira
ko kad note par slavuja bira

Ni svatova nigdi takih nema
ko kad baco kcer na udaj' sprema
na snasi se bili slajer vije
ko kad zimi snig salas pokrije
 
Ej bunjevci na sjeveru Backe
sacuvajte pisme bunjevacke
pivajte ih jos puno godina
vasa j' grana mala, al' je fina

I lumpujte, al' lipo, polako
nek se divi i nek vidi sva'ko
pa nek vranci pokidaju strange
kad se krenu momci na vašange
","https://tekstovi.net/2,610,7433.html",,,,,,,,,,,,,,,,,,,,,,,
