Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
25,hluW+yB/_1_25,Divlje Jagode,Divlje Jagode,Let na drugi svijet,35816,"Opet neki glas u noci
crni jastuk, plavi snovi
divlji konji Mjesec vuku
sto po nebu baca sjaj

Ref. 2x
Dijele se karte za raj
u dva i pet
let na drugi svijet
 
Al' iznad grada lete strasni snovi
djeca u snu broje zvijezde
zvonik pao sa vrha tornja
sat je stao, al' nije kraj

Ref. 2x

Ref. 2x

Ref. 2x","https://tekstovi.net/2,2,2396.html",,Let na drugi svijet,Flight to another world,,"Opet neki glas u noći
1
Crni jastuk, plavi snovi
Divlji konji mjesec vuku
Što po nebu baca sjaj.. Dijele se karte za raj
U dva i pet
Let na drugi svijet.
Dijele se karte za raj
U dva i pet
Let na drugi svijet.. Iznad grada lete strašni snovi
Djeca u snu broje zvijezde
Zvonik pao sa vrha tornja
Sat je stao, al' nije kraj.","Some voice in the night again
Black pillow, blue dreams
Wild horses are pulling the Moon
Which is throwing light across the sky. They are distributing tickets for heaven
At two o'clock and five o'clock
Flight to another world
They are distributing tickets for heaven
At two o'clock and five o'clock
Flight to another world. Scary dreams are flying above the town
Kids are counting stars in the dream
A belfry fell off a tower
A clock has stopped, but that's not the end",https://lyricstranslate.com/en/let-na-drugi-svijet-flight-another-world.html,['Sead Lipovača Zele'],['Slobodan Đurasović'],['Sead Lipovača Zele'],['Divlje Jagode'],1985 - Vatra,"2004 - The very best of, let na drugi svijet",2006 - Collection,https://diskografija.com/pjesma/let-na-drugi-svijet-9313.htm,Let na drugi svijet,,,,,,"Opet neki glas u noci
Crni jastuk, plavi snovi
Divlji konji mjesec vuku
Stopu neku baca sjaj.

Dijele se karte za raj
U dva i pet
Let na drugi svijet.
Dijele se karte za raj
U dva i pet
Let na drugi svijet.

Iznad grada lete strasni snovi
Djeca u snu broje zvijezde
Zvonik pao sa vrh tornja
Sat je stao, al' nije kraj.",Let na drugi svijet,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/let-na-drugi-svijet.html,Divlje Jagode,Let Na Drugi Svijet,,Vatra,,Slobodan Đurasović,,,"nan-Vatra/nan-Antologija 1/nan-Sarajevo, Ti I Ja/2004.0-The Very Best Of - Let Na Drugi Svijet/nan-The Very Best Of - Let Na Drugi Svijet/2006.0-Collection/nan-Collection/2008.0-The Ultimate Collection/nan-Greatest Hits/2018.0-Original Album Collection Vol. 1"
26,hluW+yB/_1_26,Divlje Jagode,Divlje Jagode,Ljubav moze sve,28008,"Otvori prozor da udje dan
sunce zivot donosi nam
i slusaj vedrog neba glas
ljubav je spas za nas
ljubav nam treba

Otvori srce kad pokucam
zlatan osmijeh ti nosim na dar
i nemam drugog nacina
ljubav je spas za nas
ljubav zauvijek
 
Ref. 2x
Ljubav moze sve 
ona zna i za bolji svijet
ljubav moze sve
ona ima snagu i lijek
(prati njezin trag i vjeruj u sutra)","https://tekstovi.net/2,2,11671.html",,,,,,,,,,,['Divlje Jagode'],,,,https://diskografija.com/pjesma/ljubav-moze-sve-10033.htm,Ljubav može sve,,,,,,"Otvori prozor da udje dan
sunce zivot donosi nam
i slusaj vedrog neba glas
ljubav je spas za nas

Otvori srce kad pokucam
zlatan osmjeh ti nosim na dar
i nemam drugog nacina
ljubav je spas za nas

Ljubav moze sve
ona zna i za bolji svijet
ljubav moze sve
ona ima snagu i lijek
(prati njezin trag i vjeruj u sutra)

Otvori srce kad pokucam
zlatan osmjeh ti nosim na dar
i nemam drugog nacina
ljubav je spas za nas
ljubav zauvijek

Ljubav moze sve",Ljubav može sve,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/ljubav-moze-sve.html,Divlje Jagode,Ljubav Može Sve,,Labude Kad Rata Ne Bude ,,,,,nan-Labude Kad Rata Ne Bude /nan-Collection/2018.0-Original Album Collection Vol. 2
27,hluW+yB/_1_27,Divlje Jagode,Divlje Jagode,"Ljubavi, daj mi ljubavi",16655,"Jos vjerujem da postojis
k'o sjena neuhvatljiva
u snovima mi dolazis
opojna, gola, zanosna

Ref.
Ljubavi, daj mi ljubavi
 
Dok zovem te i trazim te
krijes se vjesto od mene
kad osvane dan bez tebe
u zaboravu gubis me

Ref. 2x

Mjesec lud da l' te nocas dira
kraljice nemira
mjesec lud samo tebi svira
pjesmu svemira","https://tekstovi.net/2,2,17579.html",,,,,,,,['Sead Lipovača Zele'],['Sanja Grgić'],['Sead Lipovača Zele'],['Divlje Jagode'],1997 - Sto vjekova,2006 - Collection,,https://diskografija.com/pjesma/ljubavi-daj-mi-ljubavi-10041.htm,"Ljubavi, daj mi ljubavi",,,,,,,,,Divlje Jagode,"Ljubavi, Daj Mi Ljubavi",,Sto Vjekova,,Sanja Grgić,,,nan-Sto Vjekova/nan-Collection/2018.0-Original Album Collection Vol. 2
28,hluW+yB/_1_28,Divlje Jagode,Divlje Jagode,Ljubi me i ostani,24813,"Ja trazim istinu, a to je cesto najteza stvar
kucam na tvoja vrata, jos uvijek zatvorena
koliko pokusaja, toliko padanja
ja moram ici dalje bez stajanja, zaustavljanja

Svake noci tu si kraj mene
znam, opet dolazi
taj osjecaj da nestaje vrijeme
moje ruke, tvoji pogledi
 
Ref.
Ljubi, ljubi me i ostani
toliko dugo da zaboravim
kada bude zadnji put i zadnji dan
bit' cu slobodan; ja bit' cu slobodan

Ono sto nebo spaja, nasa su gola tijela voda i vatra
ostati nista nece izmedju svijetla i mraka
koliko pokusaja, toliko padanja
ja moram ici dalje bez stajanja, zaustavljanja

Svake noci tu si kraj mene
znam, opet dolazi
taj osjecaj da nestaje vrijeme
moje ruke, tvoji pogledi

Ref.","https://tekstovi.net/2,2,17578.html",,,,,,,,['Sead Lipovača Zele'],['I. Kljajić'],['Sead Lipovača Zele'],['Divlje Jagode'],2003 - Od neba do neba,2006 - Collection,,https://diskografija.com/pjesma/ljubi-me-i-ostani-5820.htm,Ljubi me i ostani,,,,,,,,,Divlje Jagode,Ljubi Me I Ostani,,Od Neba Do Neba,,,,,nan-Od Neba Do Neba/nan-Collection/2018.0-Original Album Collection Vol. 2
29,hluW+yB/_1_29,Divlje Jagode,Divlje Jagode,London,9917,"Duga noc, luda kao pas 
u daljini cujem underground
znam da pricaju da sam lud 
cak i to da vise nemam kud
nemam kud 
spreman sam za vise, ja pobijedicu 
 
Ref.
London, Boze, gdje si sad
London, kurvin grad

Cudan strah osjecam 
dok kurvi samo vodi put, vodi put 
koliko dugo cekati, samo dragi Bog zna
vjerujem u ljubav, ja pobijedicu

Ref.","https://tekstovi.net/2,2,18017.html",,London,London,,"Duga noć, ljuta kao pas
1
U daljini čujem underground
Znam da pričaju da sam lud
Čak i to da više nemam kud
Nemam kud.. Spreman sam za više
Ja pobijediću .... London, Bože gdje si sad
London, kurvin grad
London, Bože gdje si sad
London, kurvin grad
Kurvin grad ...
Bože, gdje si sad .... Čudan strah osjećam
Dok kurvi samo vodi put
Vodi put
Koliko dugo čekati
Samo dragi Bog zna.. Vjerujem u ljubav
Ja pobijediću ...","A long night, very angry
I can hear the underground in the distance
I know that they say that I'm crazy
They even say that I have no place to go any more
I have no place to go. I'm ready for more
I'll win. London, oh God, where are you now
London, a whore's town
London, oh God, where are you now
London, a whore's town
A whore's town
Oh God, where are you now. I feel the weird fear
While the whore is on her way
On her way
How long do I hav to wait
God only knows. I believe in love
I'll win",https://lyricstranslate.com/en/london-london.html-0,['Sead Lipovača Zele'],['Sead Lipovača Zele'],['Sead Lipovača Zele'],['Divlje Jagode'],1988 - Konji,2006 - Collection,,https://diskografija.com/pjesma/london-10025.htm,London,,,,,,"Duga noc, ljuta kao pas
U daljini cujem underground
Znam da pricaju da sam lud
Cak i to da vise nemam kud
Nemam kud.

Spreman sam za vise
Ja pobijedicu ...

London, Boze gdje si sad
London, kurvin grad
London, Boze gdje si sad
London, kurvin grad
Kurvin grad ...
Boze gdje si sad ...

Cudan strah osjecam
Dok kurvi samo vodi put
Vodi put
Koliko dugo cekati
Samo dragi Bog zna.

Vjerujem u ljubav
Ja pobijedicu ...",London,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/london.html,Divlje Jagode,London,,Konji,,,,,nan-Konji/nan-Collection/2018.0-Original Album Collection Vol. 2
30,hluW+yB/_1_30,Divlje Jagode,Divlje Jagode,Love is in your hands,16275,"I've tried to find a way to love you 
I've tried to keep my love inside 
I can't stand watching at you 
please let my dream comes true 

I need your smile to make me stronger 
I need your hands to carry on 
open your heart and stay with me 
show me what a love can be 
you are all I need 
 
Ref.
O, my love is in your hands 
o, please try to understand 
o, my heart is full of dreams 
o, please take away my fears 

All my memories awake at night 
I see pain in your eyes 
all your tears are the only lights 
in my lonely nights 

Your love is all I need from you 
your touch is only thing I nee","https://tekstovi.net/2,2,19718.html",,Love is in your hands,Ljubav je u tvojim rukama,,"I've tried to find a way to love you
I've tried to keep my love inside
I can stand what you get used
Please let my dream comes true
I need your smile to make me stronger
I need your love to carry on
Open your heart and stay with me
Show me what a love can be
You are all i need
Ooo my love is in your hands
Ooo please try to understand
Ooo my heart is full of dreams
Ooo take away my fears
All my memories are wake and nice
I see pain in your eyes
All your tears,are they all live lives
with my lonely nights
Your love is all i need from you
Your touch is only thing i need
Spread your head down on me
Show me what a love can be
You are all i need
Ooo my love is in your hands
Ooo please try to understand
Ooo my heart is full of dreams
Ooo take away my fears","Trazio sam nacin da te volim
Pokusao sam zadrzati ljubav u meni
Nemogu biti to sto si navikla
Molim te ostvari moj san
Treba mi tvoj smjeh da me ojaca
Treba mi tvoja ljubav da nastavim
Otvori svoje srce i ostani sa mnom
Pokazi mi sta sve ljubav moze biti
Ti si sve sto mi treba
Ooo moja ljubav je u tvojim rukama
Ooo molim te razumi
Ooo moje srce je puno snova
Ooo odnesi moje strahove
Sve moje uspomene su budne i ljepe
Vidim bol u tvojim ocima
Sve tvoje suze, jesu li sva ziva bica
Sa mojim usamljenim nocima
Tvoja ljubav je sve sto mi treba od tebe
Tvoj dodir mi je sve sto mi treba
Pruzi ruke prema meni (1). Pokazi mi sta sve ljubav moze biti
Ti si sve sto mi treba
Ooo moja ljubav je u tvojim rukama
Ooo molim te razumi
Ooo moje srce je puno snova
Ooo odnesi moje strahove",https://lyricstranslate.com/en/love-your-hands-ljubav-je-u-tvojim-rukama.html,['Sead Lipovača Zele'],['Žanil Tataj'],['Sead Lipovača Zele'],['Divlje Jagode'],"2004 - The very best of, let na drugi svijet",2006 - Collection,,https://diskografija.com/pjesma/love-is-in-your-hands-9332.htm,Love is in your hands,,,,,,,,,Divlje Jagode,Love Is In Your Hands,,Collection,,,,,nan-Collection/2011.0-Najljepše Ljubavne Pjesme - The Love Collection/2018.0-Original Album Collection Vol. 2
31,hluW+yB/_1_31,Divlje Jagode,Divlje Jagode,Marija,161783,"Ti i ja smo sunca dva
ti i ja k'o andjeli
spojili se nebom letjeli

Do duge mi smo zeljeli
do duge mi smo plovili
na krilima od sjena mjeseca
 
Nisam bio mnogo jak 
da odolim na tvoj tajni znak
zemlju si ocarala
zauvjek si mene uzela

Ref. 2x
Trebam te Marija
od neba do neba
povedi me Marija
moja Marija

Vjeruj mi Marija 
od neba do neba
moja si meni sudjena
zajedno smo plovili
morem plavim nebeskim
zajedno u vjecnom nestali

Nisam bio mnogo jak
da odolim na tvoj tajni znak
zemlju si ocarala
zauvjek si mene uzela

Ref. 2x","https://tekstovi.net/2,2,2753.html",,Marija,Marija,,"Ti i ja smo sunca dva
1
ti i ja ko anđeli
spojili se nebom letjeli. Do duge mi smo željeli
do duge mi smo plovili
na krilima od sjena mjeseca. Nisam bio mnogo jak
da odolim na tvoj tajni znak
zemlju si očarala
zauvjek si mene uzela. Ref. 2x
Trebam te Marija
od neba do neba
povedi me Marija
moja Marija. Vjeruj mi Marija
od neba do neba
moja si meni suđena
zajedno smo plovili
morem plavim nebeskim
zajedno u vječnom nestali. Nisam bio mnogo jak
da odolim na tvoj tajni znak
zemlju si očarala
zauvjek si mene uzela. Ref. 2x","YOU AND I, WE ARE 2 SUNS
YOU AND I LIKE ANGELS
PAIRED TOGETHER, FLEW IN HEAVEN. TO THE RAINBOW WE WISHED
TO THE RAINBOW WE SAILED
ON THE WINGS OF THE MOON'S SHADOW. I WASN'T VERY STRONG
TO RESIST ON YOUR SIGN (COMMAND)
YOU'VE ENCHANTED THE EARTH
FOREVER YOU TOOK ME (RELATIONSHIP). Ref. 2x
I NEED YOU MARIJA
FROM HEAVEN TO HEAVEN
TAKE ME WITH YOU MARIJA
MY MARIJA. BELIEVE ME MARIJA
FROM HEAVEN TO HEAVEN
YOU'RE MINE AND YOU'RE MY DESTINY
TOGETHER WE SAILED
ON HEAVENS BLUE SEA
TOGETHER WE DESAPPEARD IN ETERNITY. I WASN'T VERY STRONG
TO RESIST ON YOUR SIGN (COMMAND)
YOU'VE ENCHANTED THE EARTH
FOREVER YOU TOOK ME (RELATIONSHIP). Ref. 2x",https://lyricstranslate.com/en/Marija-Marija.html,['Sead Lipovača Zele'],['Slobodan Đurasović'],['Sead Lipovača Zele'],['Divlje Jagode'],2003 - Od neba do neba,"2004 - The very best of, let na drugi svijet",2006 - Tulum za dušu Vol. 2,https://diskografija.com/pjesma/marija-5815.htm,Marija,2006 - Collection,,,,,"Ti i ja smo sunca dva
Ti i ja ko andjeli
Spojili se nebom letjeli

Do duge mi smo zeljeli
Do duge mi smo plovili
Na krilima od sjena mjeseca

Nisam bio mnogo jak
Da odolim na tvoj tajni znak
Zemlju si ocarala
Zauvjek si mene uzela

Trebam te Marija
Od neba do neba
Povedi me Marija
Moja Marija
Trebam te Marija
Od neba do neba
Povedi me Marija
Moja Marija

Vjeruj mi Marija
Od neba do neba
Moja si meni sudjena
Zajedno smo plovili
Morem plavim nebeskim
Zajedno u vjecnom nestali

Nisam bio mnogo jak
Da odolim na tvoj tajni znak
Zemlju si ocarala
Zauvjek si mene uzela

Trebam te Marija
Od neba do neba
Povedi me Marija
Moja Marija
Trebam te Marija
Od neba do neba
Povedi me Marija
Moja Marija",Marija,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/marija.html,Divlje Jagode,Marija,,Marija,2003.0,,,,2003.0-Marija/2003.0-Dobro Došla Ljubavi/nan-Od Neba Do Neba/2004.0-Live + video clips/2004.0-Najlepše Balade - Krivo Je More/nan-The Very Best Of - Let Na Drugi Svijet/2006.0-Collection/nan-Collection/2008.0-The Ultimate Collection/nan-The Ultimate Collection/nan-Greatest Hits/2018.0-Original Album Collection Vol. 2
32,hluW+yB/_1_32,Divlje Jagode,Divlje Jagode,"Meni je lijepo, ja volim slijepo",20646,"Jos jedan prodje dan 
hladan sivi okean
kao ukleti brod 
uranjam u mrak

Da l' si zaspala 
il' si u onoj ludjackoj 
bijeloj kosulji sna
koju sam nosio ja
otkad za tebe znam
 
Ref.
Meni je lijepo
ja volim slijepo
barem sam na tren
bio zaljubljen

Da l' si zaspala
il' si u onoj ludjackoj
bijeloj kosulji sna
koju sam nosio ja
otkad za tebe znam

Ref. 4x","https://tekstovi.net/2,2,9189.html",,,,,,,,['Sead Lipovača Zele'],['Dino Dervišhalilović Merlin'],['Sead Lipovača Zele'],['Divlje Jagode'],1997 - Sto vjekova,"2004 - The very best of, let na drugi svijet",2006 - Collection,https://diskografija.com/pjesma/meni-je-lijepo-ja-volim-slijepo-9329.htm,"Meni je lijepo, ja volim slijepo",,,,,,"Jos jedan prodje dan
hladan sivi okean
kao ukleti brod
uranjam u mrak

Da l' si zaspala
il' si u onoj ludjackoj
bijeloj kosulji sna
koju sam nosio ja
otkad za tebe znam

Meni je lijepo
ja volim slijepo
barem sam na tren
bio zaljubljen

Da l' si zaspala
il' si u onoj ludjackoj
bijeloj kosulji sna
koju sam nosio ja
otkad za tebe znam","Meni je lijepo, ja volim slijepo",https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/meni-je-lijepo-ja-volim-slijepo.html,Divlje Jagode,"Meni Je Lijepo, Ja Volim Slijepo",,Sto Vjekova,,Dino Merlin,,,nan-Sto Vjekova/nan-Collection/2018.0-Original Album Collection Vol. 2
33,hluW+yB/_1_33,Divlje Jagode,Divlje Jagode,Metalni radnici,10406,"Odlaze u zoru 
Odlaze u vece 
Da ukrote rijeku 
Od gvozdja sto tece 

Dok nad gradom nebo spi 
Svako od njih za nas bdi 
Budni sanjaju 
 
Metalni radnici 

Hiljadu stepeni 
Oko njih kad gori 
U znojavoj ruci 
Celik progovori 

Dan nam zivot bude let 
Iskovace novi svijet 
Oni mogu to","https://tekstovi.net/2,2,23.html",,Metalni radnici,Metal Workers,Čarobnjaci,"Odlaze u zoru
1
Odlaze u veče
Da ukrote rijeku
Od gvozđa što teče. Dok nad gradom nebo spi
Svako od njih za nas bdi
Budni sanjaju. Metalni radnici. Hiljadu stepeni
Oko njih kad gori
U znojavoj ruci
Ćelik progovori. Dan nam život bude let
Iskovaće novi svijet
Oni mogu to","They are leaving at dawn
They are leaving in the evening
To conquer the river
Which is flowing with iron (nails). While over the city sky is sleeping
All of them are taking care of us
They are dreaming awake. Metal workers. Thousands degrees
Around them when it's burning
In sweaty hand
Steel will speak. Let our life be a flight
It will craft a new world
They can do it",https://lyricstranslate.com/en/metalni-radnici-metal-workers.html,['Sead Lipovača Zele'],['Sead Lipovača Zele'],['Sead Lipovača Zele'],['Divlje Jagode'],1983 - Čarobnjaci,"2004 - The very best of, let na drugi svijet",2006 - Collection,https://diskografija.com/pjesma/metalni-radnici-9323.htm,Metalni radnici,,,,,,"Odlaze u zoru
Odlaze u vece
Da ukrote rijeku
Od gvozdja sto tece

Dok nad gradom nebo spi
Svako od njih za nas bdi
Budni sanjaju

Metalni radnici

Hiljadu stepeni
Oko njih kad gori
U znojavoj ruci
Celik progovori

Dan nam zivot bude let
Iskovace novi svijet
Oni mogu to",Metalni radnici,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/metalni-radnici.html,Divlje Jagode,Metalni Radnici,5:10,Čarobnjaci,,,,,nan-Čarobnjaci/nan-Antologija 1/2004.0-The Very Best Of - Let Na Drugi Svijet/nan-The Very Best Of - Let Na Drugi Svijet/nan-Collection/2008.0-The Ultimate Collection/2018.0-Original Album Collection Vol. 1
34,hluW+yB/_1_34,Divlje Jagode,Divlje Jagode,Moj dilbere,29639,"Moj dilbere, kud se seces
aj sto i mene ne povedes
aj sto i mene ne povedes

Povedi me u carsiju
aj pa me prodaj pazardziji
aj pa me prodaj pazardziji

Uzmi za me oku zlata
aj pa pozlati doru ata
aj pa pozlati doru ata","https://tekstovi.net/2,2,9072.html",Tradicional,Moj Dilbere,My Sweetheart,Najljepse Sevdalinke,"Moj dilbere, kud se šećeš
1
haj što i mene ne povedeš
haj što i mene ne povedeš. Ref. 2x
Što te volim, ah što te ljubim
aman, aman, Bože moj. Povedi me, u čaršiju
haj pa me prodaj bazardžanu
haj pa me prodaj bazardžanu. Ref. 2x. Uzmi za me, oku zlata
haj pa pozlati dvoru vrata
haj pa pozlati dvoru vrata. Ref. 2x","My sweetheart, where are you wandering?
Oh, why don't you take me with you?
Oh, why don't you take me with you?. How I love you, oh, how much I love you!
Alas, my dear Lord!. Take me to the marketplace
Oh, then sell me to a trader!
Oh, then sell me to a trader!. How I love you, oh, how much I love you!
Alas, my dear Lord!. Take three pounds of gold for me
(Sell me for three pounds of gold)
Oh, so gild your palace doors with it!
Oh, so gild your palace doors with it!. How I love you, oh, how much I love you!
Alas, my dear Lord!",https://lyricstranslate.com/en/moj-dilbere-my-sweetheart.html,['Narodna'],['Narodna'],['Sead Lipovača Zele'],['Divlje Jagode'],,,,https://diskografija.com/pjesma/moj-dilbere-9318.htm,Moj Dilbere,,,,,,"Moj dilbere, kud se seces
aj sto i mene ne povedes
aj sto i mene ne povedes

Povedi me u carsiji
aj pa me prodaj pazarliji
aj pa me prodaj pazarliji

Uzmi za me oku zlata
aj pa pozlati dvoru vrata
aj pa pozlati dvoru vrata",Moj dilbere,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/moj-dilbere.html,Divlje Jagode,Moj Dilbere,,Moj Dilbere / Prijatelj,1977.0,,,,1977.0-Moj Dilbere / Prijatelj/nan-Antologija 1/nan-The Very Best Of - Let Na Drugi Svijet
35,hluW+yB/_1_35,Divlje Jagode,Divlje Jagode,Moja si,319,"Prica obicna kao svaka ljubavna
krao sam ti svijet uz more danima
o, znaju barke te, ispricao ti sve

Ljubim, ljubim te
dugo ljubim te
njezno ljubim te

Moja si
kao vode kap na dlanu, cuvam te
sati lopovski su letjeli pored nas
mjesec tajne sve o nama znao je","https://tekstovi.net/2,2,64448.html","Alen Islamovic, Sead Lipovaca",Moja si,You are mine,,"Priča obična kao svaka ljubavna
1
Krao sam ti sve zore danima. O znam bajke te, ispričao ti sve. Ljubim,ljubim te
Dugo ljubim te
Nježno ljubim te. Moja si. Kao vode kap na dlanu čuvao te
Sati lopovski su tekli pred nas. Mjesec tajne sve o nama znao je. Ljubim,ljubim te
Dugo ljubim te
Nježno ljubim te. Moja si","An ordinary story like a love one
I stole all of your dawns of the days. Oh I know those fairy tales, I told you everything. Loving you, I am loving you
I am loving you so long
I am loving you so gently. You are mine. Like a water drop on my hand I kept you
The stealing hours were going in front of us. The moon knew all the secrets about us. Loving you, I am loving you
I am loving you so long
I am loving you so gently. You are mine",https://lyricstranslate.com/en/moja-si-you-are-mine.html-0,['Sead Lipovača Zele'],['Alen Islamović'],['Sead Lipovača Zele'],['Divlje Jagode'],1985 - Vatra,2006 - Collection,,https://diskografija.com/pjesma/moja-si-10015.htm,Moja si,,,,,,"Prica obicna kao svaka ljubavna
Krao sam ti svijet uz more danima
O, znaju barke te, ispricao ti sve

Ljubim, ljubim te
Dugo ljubim te
Njezno ljubim te
Moja si.

Kao vode kap na dlanu, cuvam te
Sati lopovski su letjeli pored nas
Mjesec tajne sve o nama znao je.",Moja si,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/moja-si.html,Divlje Jagode,Moja Si,,Antologija 2,,,,,nan-Antologija 2/nan-Collection/2018.0-Original Album Collection Vol. 1
36,hluW+yB/_1_36,Divlje Jagode,Divlje Jagode,Mojoj ljubavi,48156,"U moj svijet si dosla ti
tiha kao suton blag
moje misli i moj trag
nasao je lik tvoj drag

Ispred nas dug je put
nad njim bdije strepnja, strah
trazim njezni pogled tvoj
dok te ljubim gubim dah

Sav nas put, moja ljubavi
prati strah i sumnje dah
tvoje misli nekud lutaju
kuda vodi njihov trag","https://tekstovi.net/2,2,24.html","Ante Janković, Sead Lipovaca",Mojoj ljubavi,To my love,"Labude, kad rata ne bude (1994)","U moj svijet si došla ti
1
Tiho kao suton blag
Moje misli i moj trag
Našao je lik tvoj drag. Ispred nas dug je put
Nad njim bdije strepnja, strah
Tražim nježni pogled tvoj
Dok te ljubim, gubim dah. Sav naš put, moja ljubavi
Prati strast i sumnje dah
Tvoje misli nekud lutaju
Kuda vodi njihov trag","You came to my world
Quietly, like a slight sunset
My thoughts and my trace
Were found by your precious character. There's a long way in front of us
Anxiety and fear watches it
I'm looking for your tender look
I lose my breath while kissing you. Whole our journey, my love
Is followed by fear and suspicity
Your thoughts are wandering somewhere
Where does their trace go?",https://lyricstranslate.com/en/mojoj-ljubavi-my-love.html,['Sead Lipovača Zele'],['Toni Janković'],['Sead Lipovača Zele'],['Divlje Jagode'],"2004 - The very best of, let na drugi svijet",2006 - Collection,,https://diskografija.com/pjesma/mojoj-ljubavi-9335.htm,Mojoj ljubavi,,,,,,"U moj svijet si dosla ti
Tiho kao suton blag
Moje misli i moj trag
Nasao je lik tvoj drag

Ispred nas dug je put
Nad njim bdije strepnja strah
Trazim njezni pogled tvoj
Dok te ljubim gubim dah

Sav nas put moja ljubavi
Prati strah i sumnje dah
Tvoje misli nekud lutaju
Kuda vodi njihov trag",Mojoj ljubavi,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/mojoj-ljubavi.html,Divlje Jagode,Mojoj Ljubavi,,Divlje Jagode,,,,,nan-Divlje Jagode/nan-Labude Kad Rata Ne Bude /nan-Antologija 2/nan-The Very Best Of - Let Na Drugi Svijet/2006.0-Collection/nan-Collection/nan-Collection/2008.0-The Ultimate Collection/nan-The Ultimate Collection/2011.0-Najljepše Ljubavne Pjesme - The Love Collection/nan-Greatest Hits/2018.0-Original Album Collection Vol. 1/2018.0-Original Album Collection Vol. 2
37,hluW+yB/_1_37,Divlje Jagode,Divlje Jagode,Morison,9693,"Dijelili smo sve 
Od Boga svaki dan 
Pastetu hljeb i grijeh 
I mastanja kroz san 

A ti 
U Morisona si tad 
klela se 
 
Voljeli blue jeans 
Po svijetu krili se 
Ko parce nade znam 
Za sebe cuv'o te 

A ti 
U Morisona si tad  
Klela se","https://tekstovi.net/2,2,25.html",,Morrison,Morrison,Čarobnjaci (1984),"Dijelili smo sve
Od Boga svaki dan
Paštetu, hljeb i grijeh
I maštanja kroz san. A ti
U Morrisona si tad
klela se. Voljeli blue jeans
Po svijetu krili se
Ko parče nade znam
Za sebe čuv'o te. A ti
U Morrisona si tad
Klela se","We shared everything
Every God's day
Pate, bread and sin
And dreams too. And you
Used to swear with Morrison
At that time. We loved blue jeans
We were hiding across the world
I know, like a piece of hope
I saved you for myself. And you
Used to swear with Morisson
At that time",https://lyricstranslate.com/en/morrison-morrison.html,['Sead Lipovača Zele'],['Alen Islamović'],['Sead Lipovača Zele'],['Divlje Jagode'],1983 - Čarobnjaci,1986 - Wild Strawberries,"2004 - The very best of, let na drugi svijet",https://diskografija.com/pjesma/morrison-9315.htm,Morrison,2006 - Collection,,,,,"Dijelili smo sve
Od Boga svaki dan
Pastetu hljeb i grijeh
I mastanja kroz san

A ti
U Morisona si tad
klela se

Voljeli blue jeans
Po svijetu krili se
Ko parce nade znam
Za sebe cuv'o te",Morison,https://cuspajz.com//tekstovi-pjesama/pjesma/divlje-jagode/morison.html,Divlje Jagode,Morison,,Čarobnjaci,,,,,nan-Čarobnjaci/nan-Čarobnjaci
