Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Album_title_discogs,Music By_discogs,Album_year_discogs,Featuring_discogs,All_albums_discogs
49,O93DTxfd_1_49,Miroslav Škoro,Miroslav Škoro,Pola zivota,3515,"Godine sa tobom 
provedene davno 
jos su sa mnom
jos nisam drugu nas'o 
vjeran sam ti, ubij me 
ako znam zasto 
 
Jedva dan da prezivim sad
nisam vise onaj kao nekad 
neka tuga uvukla se
pa mi dalje ne da

Ref.
Jesam li mog'o bolje, jesam li
pola zivota ode mi, 
a ja jos spustam dlanove 
na nase tragove

Jesam li mog'o bolje, jesam li
zima ce poslije jeseni
kad vrijeme k'o da stane 
tek sjecaju me rane 
na neke prosle dane

Ako te pjesma pronadje 
ne zovi me i ne pisi nista
pusti neka boli
i ja tebe volim

Ref. 2x","https://tekstovi.net/2,390,54897.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,O93DTxfd_1_50,Miroslav Škoro,Miroslav Škoro,Psalam 23,28228,"Prepusti Gospodinu puteve svoje
u Njega se uzdaj i On ce sve voditi 

Gospodine, Ti si pastir moj
ni u cem' ja ne oskudjevam
na poljanama zelenim
ti mi dajes odmora
 
Na vrutke me tihane vodis
i krijepis dusu moju
stazama pravim Ti me upravljas
radi imena svojega

Ref.
Da mi je i dolinom smrti proci
zla se ja ne bojim
jer Ti si sa mnom Oce
Oce, Oce moj

Da mi je i dolinom smrti proci
zla se ja ne bojim
jer Ti si sa mnom Oce
tvoj stap i palica tvoja
utjeha su meni

Trpezu preda mnom prostires
pred oci ljudima svim
uljem mi glavu mazes
casa se moja preljeva

Dobrota i milost pratit ce mene
sve dane zivota moga
u Tvome cu domu prebivati
kroz dane mnoge

Ref. 2x","https://tekstovi.net/2,390,19644.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,O93DTxfd_1_51,Miroslav Škoro,Miroslav Škoro,Ptica samica,18274,"Pros'o sam sinoc kroz tvoj sor
k'o lopov kradom lica skrivena
kuca je ista, prid njom bor
samo je boja malo otpala

I k'o na planu vidjeh sve
ja mlad i lud, a ti predivna
dan danas trazim razloge
sto sam te noci otis'o, tko zna
 
Ref.
Svaka ptica svome jatu leti
samo ja sam ptica samica
tesko mi je uvijek kad se sjetim
sto sam tebe ostavio ja

Jos zelen ja, a saren svijet
upoznah curu roda bogata
al' ubrah pelin, a ne cvijet
nije ta ljubav dugo trajala

Poslije me zivot nosio
k'o list papira izguzvan i siv
pio sam, kart'o prosio
i stid me bilo, stid me sto sam ziv

Ref.

I najzad sam doskitao
al' niko nije znao tko sam ja
a kad sam za te pitao
otisla vele, kad se udala

Ref. 2x","https://tekstovi.net/2,390,10105.html",,,,,,,,['Miroslav Škoro'],1999 - Ptica samica,1999 - Etnofest Neum 1999,2007 - Sve najbolje vol. 1,https://diskografija.com/pjesma/ptica-samica-2439.htm,Ptica samica,['Miroslav Škoro'],['Miroslav Škoro'],"['Ivica Murat', 'Željko Nikolin']",,,,,"Prošo sam sinoć kroz tvoj šor
ko lopov kradom lica skrivena
kuća je ista prid njom bor
samo je boja malo otpala

I ko na platnu vidjeh sve
ja mlad i lud a ti predivna
dan danas tražim razloge
što sam te noći otišo, tko zna

Svaka ptica svome jatu leti
samo ja sam ptica samica
teško mi je uvijek kad se sjetim
što sam tebe ostavio ja

Još zelen ja a šaren svijet
upoznah curu roda bogata
al ubrah pelin a ne cvijet
nije ta ljubav dugo trajala

Poslije me život nosio
ko list papira izgužvan i siv
pio sam, kart'o prosio
i stid me bilo stid me što sam ziv

Svaka ptica svome jatu leti
samo ja sam ptica samica
teško mi je uvijek kad se sjetim
što sam tebe ostavio ja

i najzad sam doskitao
al niko nije znao tko sam ja
a kad sam za tebe pitao
otišla vele, kad se udala",Ptica samica,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/ptica-samica.html,Miroslav Škoro,Ptica Samica,,,Ptica Samica,,,,nan-Ptica Samica/2007.0-Sve Najbolje/2013.0-Sve Najbolje!
52,O93DTxfd_1_52,Miroslav Škoro,Miroslav Škoro,Putujem sam,7746,"Sanjao sam sinoc oca mog, kako sjedimo
pod krosnjom drva visnjinog i pricamo
dok na nebu milijun zvijezda sja
a vjetar nosi s juga miris djetinjstva

Reci sine k'o sad budi te, kao nekad ja
je l' ti zivot kazna ili je nagrada
je li ovo sveta zemlja ta
koju smo snili tako dugo vremena
 
Ref.
Reci mi da znam
 dugo vec ja putujem sam
je l' se bar za me pomolis
 i kad umres da l' se vracas ili odlazis

Nisam oce to je istina, tebe slusao
previse sam puta ljudima, vjerovao
al' ne skrivam svoje oziljke 
vec ih nosim kao da su medalje

Sanjao sam sinoc oca mog, kako sjedimo
pod starom krosnjom visnjinom i sutimo
sve je vec odavno receno
al' zalud uvijek iste greske pravimo

Ref. 2x","https://tekstovi.net/2,390,45486.html",,Putujem sam,I'm traveling alone,,"Sanjao sam sinoć oca mog, kako sjedimo
pod krošnjom drva višnjinog i pričamo
dok na nebu milijun zvijezda sja
a vjetar nosi s juga miris djetinjstva. Reci sine k'o sad budi te, kao nekad ja
je l' ti život kazna ili je nagrada
je li ovo sveta zemlja ta
koju smo snili tako dugo vremena. Refren.
Reci mi da znam
dugo već ja putujem sam
je l' se bar za me pomoliš
i kad umreš da l' se vraćaš ili odlaziš. Nisam oče to je istina, tebe slušao
previše sam puta ljudima, vjerovao
al' ne skrivam svoje ožiljke
već ih nosim kao da su medalje. Sanjao sam sinoć oca mog, kako sjedimo
pod starom krošnjom višnjinom i šutimo
sve je već odavno rečeno
al' zalud uvijek iste greške pravimo. Refren.2X
Reci mi da znam
dugo već ja putujem sam
je l' se bar za me pomoliš
i kad umreš da l' se vraćaš ili odlaziš","I dreamed my father last night, how we are sitting
under a cherry tree and talking
while on the sky a million stars are shining
and wind is blowing smells of childhood from the south. Tell me my son who's waking you up like I used to
is your life a sentence or a prize
is this the sacred land
which we dreamed for a long time. Chorus
Tell me so I know
for a long time I am traveling alone
do You atleast pray for me
and when you die are you coming back or leaving. I didn't listen to You my father, that is the truth
I trusted people too much
but I'm not hiding my scars
I carry them like they are medals. I dreamed my father last night, how we are sitting
silent under a cherry tree
everything has been said a long time ago
But in vain we make the same mistakes again.. Chorus 2X
Tell me so I know
for a long time I am traveling alone
do You atleast pray for me
and when you die are you coming back or leaving",https://lyricstranslate.com/en/putujem-sam-im-traveling-alone.html,,,,,,,,,,,,,,,,,Miroslav Škoro,Putujem Sam,4:17,,Putujem Sam,,2014.0,,2014.0-Putujem Sam
53,O93DTxfd_1_53,Miroslav Škoro,Miroslav Škoro,Rastanak,40536,"Njene rijeci, k'o rijeci stranca
kad trazi put u kasni sat
shvatih 'ko je kad ime je rekla
oprosti, nisam ti prepozn'o glas

Veli mi, davno sam znala
mi smo na staklu tek topli dah
nemam jos puno, al' i to bih dala
da te bar jednom ugledam
 
Poznato zvono i stan
vrata otvorih sam
a tamo sjene, tek oci njene
i strah na licu umorne zene

Ref.
Rekla je odlazim, ovo je rastanak
moram te i ovaj put' ostavit'
al' mojom voljom to nece bit'

Tisina moj je prijatelj stari
a rijec drag i rijedak gost
redam slike k'o cvijet u herbarij
mislim na nju i prolaznost

Ne gledam nikad' u dlan
ponekad pobjeci znam
od sitnih stvari i od zamora
do ploce hladnog mramora

Ref.","https://tekstovi.net/2,390,11785.html",,,,,,,,['Miroslav Škoro'],,,,https://diskografija.com/pjesma/rastanak-6145.htm,Rastanak,,,,,,,,,,,Miroslav Škoro,Rastanak,4:04,Željko Pavičić,Svetinja,Miroslav Škoro,,,nan-Svetinja/2011.0-Najljepše Ljubavne Pjesme/2014.0-Ne Vjeruje Srce Pameti
54,O93DTxfd_1_54,Miroslav Škoro,Miroslav Škoro,Reci brate moj (duet Thompson),49365,"Ne pitaj me nista
bilo je pa proslo
dabogda se ne ponovilo
ja sam im'o srece
pa sam kuci dos'o
a puno ih se nije vratilo
 
Ref.
Reci brate moj
jesmo li prokleti
pa se tako brzo
sve zaboravi
al' neka neda Bog
pa nas budu trebali
opet ce se gusta
magla spustiti

Ne osjecam dane
tek poneko vece
kad se sjetim nasih pjesama
tad i vino krene
k'o Cikola tece
velebitska vila doziva

Ref.

Ne pitaj me nista
tek svijecu upali
za sve one sto su
za dom pali

Ref.","https://tekstovi.net/2,390,10923.html",Miroslav Skoro,Reci brate moj,"Tell me, my brother",,"Ne pitaj me ništa
1
bilo je pa prošlo
dabogda se ne ponovilo
ja sam im'o sreće
pa sam kući doš'o,
a puno ih se nije vratilo. Reci, brate moj,
jesmo li prokleti
pa se tako brzo
sve zaboravi?
al' neka ne da Bog
pa nas budu trebali,
opet će se gusta
magla spustiti. Ne osjećam dane
tek poneko veče
kad se sjetim naših pjesama
tad i vino krene,
k'o Čikola teče
velebitska vila doziva. Reci, brate moj,
jesmo li prokleti
pa se tako brzo
sve zaboravi?
al' neka ne da Bog
pa nas budu trebali,
opet će se gusta
magla spustiti. Ne pitaj me ništa,
tek svijeću upali
za sve one što su
za dom pali. Reci, brate moj,
jesmo li prokleti
pa se tako brzo
sve zaboravi?
al' neka ne da Bog
pa nas budu trebali,
opet će se gusta
magla spustiti","Don't ask me anything
It came and went
God forbid that it should happen again
I was fortunate
And I made it back home
But many have never made it back. Tell me, my brother
Are we cursed?
That so quickly
everything's forgotten?
But God forbid
That they'd need,
Once again a thick
fog will come down. I don't feel the days
Barely some evenings
When I remember our songs
And then the wine runs,
runs like Čikola (a river)
Fairy of Velebit (a mountain) beckons. Tell me, my brother
Are we cursed?
That so quickly
everything's forgotten?
But God forbid
That they'd need,
Once again a thick
fog will come down. Don't ask me anything,
Just turn on the light
For all those that
fell for the homeland. Tell me, my brother
Are we cursed?
That so quickly
everything's forgotten?
But God forbid
That they'd need,
Once again a thick
fog will come down",https://lyricstranslate.com/en/reci-brate-moj-tell-me-my-brother.html-0,,,,,,,,,,,,,,"Ne pitaj me ništa, bilo je pa prošlo
Dabogda se ne ponovilo
Ja sam im'o sreće pa sam kući doš'o
A puno ih se nije vratilo

Reci brate moj, jesmo li prokleti
Pa se tako brzo sve zaboravi
Al' neka ned'o Bog, pa nas budu trebali
Opet će se gusta magla spustiti

Ne osjećam dane, tek poneko veče
Kad se sjetim naših pjesama
Tad i vino krene, k'o Čikola teče
Velebitska Vila doziva

Ne pitaj me ništa, tek svijeću upali
Za sve one što su za dom pali

Reci brate moj, jesmo li prokleti
Pa se tako brzo sve zaboravi
Al' neka ned'o Bog, pa nas budu trebali
Opet će se gusta magla spustiti","Reci, brate moj (with Thompson)",https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/reci-brate-moj-with-thompson.html,Miroslav Škoro,Reci Brate Moj,,,Tri Kuma - No'1,,2008.0,,2008.0-Tri Kuma - No'1
55,O93DTxfd_1_55,Miroslav Škoro,Miroslav Škoro,Sedam grijeha,24573,"Mislio sam, da se
nikad mojom neces zvat'
zivio sam, zivot kao
da je sudnji dan
Sodoma i Gomora

Tesko mi je, od stida
ti u san ne svracam
Boga molim, dodji
reci sve ti oprastam
jer sam ja glava blesava
 
Ref.
Sedam grijeha
iz prkosa ja sam cinio
srdit bio 
lagao ti, drugu ljubio
imao, a ne dao
Bogu dane ukrao

Dugi dani i zemlja
se sporo okrece
vracam ti se
kao dugoj zimi proljece
bez tebe nema ni mene

Ref. 2x","https://tekstovi.net/2,390,11783.html",,,,,,,,['Miroslav Škoro'],,,,https://diskografija.com/pjesma/sedam-grijeha-6142.htm,Sedam grijeha,,,,,,,,,,,Miroslav Škoro,Sedam Grijeha,3:40,,Svetinja,,,,nan-Svetinja
56,O93DTxfd_1_56,Miroslav Škoro,Miroslav Škoro,Sil dil daj,27351,"Ima jedna staza tanka
od tvog srca prema mom
ali k'o da je od stakla
kriva rijec i odmah lom

Da nas ne bi ureklo
ajmo malo po malo
reci meni jesi li to ti
s druge strane ljubavi
 
Mi smo uvijek treca smjena
i dok spava posten svijet
ljubi tvoju moja sjena
pada svasta napamet

Mojih deset prstiju
svi za tobom luduju
reci meni jesi li to ti
s druge strane ljubavi

Ref.
Curo moja, sil dil daj
u mene se zagledaj
ne, ti nemas nikoga
da te voli kao ja
o, moja nevoljo

Ima jedna staza tanka
od tvog srca prema mom
ali k'o da je od stakla
kriva rijec i odmah lom

Da nas ne bi ureklo
ajmo malo po malo
reci meni jesi li to ti
s druge strane ljubavi

Ref.

Oj, curice, sil dil daj
u mene se zagledaj
zagledaj se u mene
da mi srce ne vene 

Ref. 2x","https://tekstovi.net/2,390,22566.html",miroslav skoro,"Šil, Dil, Daj","Sil, Dil, Daj",Moje boje,"Ima jedna staza tanka
1
od tvog srca prema mom
ali k'o da je od stakla
kriva riječ i odmah lom. Da nas ne bi ureklo
ajmo malo po malo
reci meni jesi li to ti
s druge strane ljubavi. Mi smo uvijek treća smjena
i dok spava pošten svijet
ljubi tvoju moja sjena
pada svašta napamet. Mojih deset prstiju
svi za tobom luduju
reci meni jesi li to ti
s druge strane ljubavi. Ref.
Curo moja, sil dil daj
u mene se zagledaj
ne, ti nemaš nikoga
da te voli kao ja
o, moja nevoljo. Ima jedna staza tanka
od tvog srca prema mom
ali k'o da je od stakla
kriva riječ i odmah lom. Da nas ne bi ureklo
ajmo malo po malo
reci meni jesi li to ti
s druge strane ljubavi. Ref.. Oj, curice, sil dil daj
u mene se zagledaj
zagledaj se u mene
da mi srce ne vene. Ref. 2x","There s a narrow path
Leading from your heart to mine
But it's like it is made of glass
A wrong word and it breaks down instantly. So we wouldn't get cursed,
Let's take it slow
Tell me - is that you
On the other side of love?. We're always the night shift
And while honest people sleep
Your shadow kisses my shadow
All sort of ideas come to mind. My ten fingers are
All crazy about you.
Tell me - is that you
On the other side of love?. (Chorus)
My girl, sil, dil daj,
Tak a good look at me
No, you have no one
To ove you like I do
Oh, you, trouble of mine. There s a narrow path
Leading from your heart to mine
But it's like it is made of glass
A wrong word and it breaks down instantly. So we wouldn't get cursed,
Let's take it slow
Tell me - is that you
On the other side of love?. (Chorus). Oh, girl, sil dil daj,
Take a good look at me,
Look at me
So my heart wouldn't fade away.. (Chorus x2)",https://lyricstranslate.com/en/%C5%A1il-dil-daj-sil-dil-daj.html,['Miroslav Škoro'],2007 - Hrvatski Radijski Festival 2007 -Zabavna i narodna,2007 - Hrvatski Radijski Festival 2007 - Finale,,https://diskografija.com/pjesma/sil-dil-daj-10926.htm,"Šil, dil, daj",['Miroslav Škoro'],['Miroslav Škoro'],"['Nikša Bratoš', 'Ivica Murat']",,,,,,,,Miroslav Škoro,"Šil, Dil, Daj",4:02,,Moje Boje,,2008.0,,2008.0-Moje Boje/2013.0-Sve Najbolje!
57,O93DTxfd_1_57,Miroslav Škoro,Miroslav Škoro,Sokak bez imena,11263,"E kad bi ljudi znali
ono sto ja znam
ne bi me nikada
pitali kako sam

Ne zalim prosle dane
boljim se ne nadam
noci se radujem
da te bar odsanjam
noci se radujem
sutra je novi dan
 
Ref. 2x
Sto sam ja bez tebe
kad ti si meni sve
dodji i voli me
jer ja sam bez tebe
nemir bez spokoja
nemir bez spokoja
sokak bez imena

Andjeo s neba bijeli
kad bi mi rekao
da zalud nadam se
ja bi te cekao

Ref. 2x","https://tekstovi.net/2,390,47263.html",,,,,,,,['Miroslav Škoro'],,,,https://diskografija.com/pjesma/sokak-bez-imena-24717.htm,Sokak bez imena,,,,,,,,,,,,,,,,,,,
58,O93DTxfd_1_58,Miroslav Škoro,Miroslav Škoro,Srce jako je,36438,"Nisi moja, a ni njegova
ko selica, krila umorna
strah te mraza, studen snjegova
jug te zove, sjever ne pusta

Hoce srce protiv sudbine
kaplja srece, more nevolje
al' samo zeljom protiv istine
strah me, ne ide nikad na bolje
 
Ref.
Srce jako je, zato reci volim te
izdrzat ce ako kazes da me ne volis
srce jako je samo kad si kraj mene
a boji se kad te nema, ti to ne vidis

Lopov ja sam tudjeg spokoja
i zid placa tvoje nevolje
ko pokoru prije kajanja
primam okove, blagoslovi me

Ref.

Srce jako je, zato reci volim te
izdrzat ce ako kazes da me ne volis","https://tekstovi.net/2,390,25983.html",,,,,,,,['Miroslav Škoro'],,,,https://diskografija.com/pjesma/srce-jako-je-13867.htm,Srce jako je,,,,,,,,,,,Miroslav Škoro,Srce Jako Je,3:44,,Moje Boje,,2008.0,,2008.0-Moje Boje/2011.0-Najljepše Ljubavne Pjesme/2014.0-Ne Vjeruje Srce Pameti
59,O93DTxfd_1_59,Miroslav Škoro,Miroslav Škoro,Stari cikl,1153,"Ja sam samo stari cikl
sto je mnoge vode dosad vidio
sad ne brodim vise nikud
supalj sam, malo natruo

Sve rukavce i limane
velike rijeke ja sam sve oplovio
pamtim sretne i teske dane
i nikad nisam tonuo
 
Ref.
Nekad sam bio zdravo drvo
nekad sam bio ja camac nov
previse puta nasukali me
pa namazali katranom
pa namazali katranom

Bilo je dana, bilo noci
kada rijetko vise i'ko dolazi
kad iz tame svijetle oci
strah te, al' moras sakriti

Kada lete divlje guske
i kad zima ledom vodu okuje
bio sam zeljan rijeci ljudske
zvao, al' nitko ne cuje

Ref.

Sad sam nas'o tiho mjesto
ispod vrbe sto nad vodom tuguje
gledam mladje gdje plove cesto
u magle jutarnje

Jos se pitam tu i tamo
je l' bas sve ovako stvarno trebalo
a onda shvatim, nemam kamo
stoput bi isto ponovo

Ref.","https://tekstovi.net/2,390,58664.html",,Stari čikl,Old čikl,,"Ja sam samo stari čikl
Što je mnoge vode dosad vidio
Sad ne brodim više nikud
Šupalj sam malo natruo. Sve rukavce i limane
Velike rijeke ja sam sve oplovio
Pamtim sretne i teške dane
I nikad nisam tonuo. Nekad sam bio zdravo drvo
Nekad sam bio ja čamac nov
Previše puta nasukali me
Pa namazali katranom
Pa namazali katranom. Bilo je dana bilo je noći
Kada rijetko više itko dolazi
Kad iz tame svijetle oči
Strah te al moraš sakriti. Kada lete divlje guske
I kad zima ledom vodu okuje
Bio sam željan riječi ljudske
zvao al nitko ne čuje. Nekad sam bio zdravo drvo
Nekad sam bio ja čamac nov
Previše puta nasukali me
Pa namazali katranom
Pa namazali katranom. Sad sam našo tiho mjesto
Ispod vrbe što nad vodom tuguje
Gledam mlađe gdje plove često
U magle jutarnje. Još pitam tu i tamo
Jel baš sve ovako stvarno trebalo
A onda shvatim nemam kamo
Stoput bi isto ponovio. Nekad sam bio zdravo drvo
Nekad sam bio ja čamac nov
Previše puta nasukali me
Pa namazali katranom
Pa namazali katranom","I'm just an old čikl
Which has seen many waters
Now I do not navigate any more
I am hollow and a little decayed. Every branches and bays
Every great rivers I have sailed
I remember happy and difficult days
And I have never been sank. I used to be a healthy tree
I used to be a new boat
Too many times I have been stranded
Then treated with tar
Then treated with tar. There were days there were nights
When rarely anyone came anymore
When in the darkness eyes are glowing
You're afraid but you have to hide it. When the wild geese fly
And when the winter shackles water with ice
I desired human words
I called but no one heard. I used to be a healthy tree
I used to be a new boat
Too many times I have been stranded
Then treated with tar
Then treated with tar. Now I found a quiet place
Under the willow which grieves over the water
I am watching younger ships sailing often
In the morning mist. I still wonder here and there
Is this how it all should really happen
And then I realize that I have nowhere to go
A hundred times I would repeat the same. I used to be a healthy tree
I used to be me a new boat
Too many times I have been stranded
Then treated with tar
Then treated with tar",https://lyricstranslate.com/en/stari-%C4%8Dikl-old-%C4%8Dikl.html,['Miroslav Škoro'],1996 - Sitan vez,1998 - Uživo - uživo,,https://diskografija.com/pjesma/stari-cikl-2431.htm,Stari cikl,,,,,,,,"Ja sam samo stari cikl
Što je mnoge vode dosad vidio
Sad ne brodim više nikud
Šupalj sam malo natruo

Sve rukavce i limane
Velike rijeke ja sam oplovio
Pamtim sretne i teške dane
I nikad nisam tonuo

Nekad sam bio zdravo drvo
Nekad sam bi ja čamac nov
Previše puta nasukali me
Pa namazali katranom

Bilo je dana bilo je noći
Kada rijetko više itko dolazi
Kad iz tame svijetle oči
Strah te al moraš sakriti

Kada lete divlje guske
I kad zima ledom vodu okuje
Bio sam željan riječi ljudske
zvao al nitko ne čuje

Sad sam našo tiho mjesto
Ispod vrbe što nad vodom tuguje
Gledam mlađe gdje plove često
U magle jutarnje
Još pitam tu i tamo
Jel baš sve ovako stvarno trebalo
A onda shvatim nemam kamo
Stoput bi isto ponovio",Stari cikl,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/stari-cikl.html,Miroslav Škoro,Stari Čikl,3:17,,Sitan Vez,,,,nan-Sitan Vez/2003.0-Miroslav Škoro Uživo/2010.0-Stoput Bih Isto Ponovio - Autobiografija
60,O93DTxfd_1_60,Miroslav Škoro,Miroslav Škoro,Sto te imam moj zivote,26877,"Tako to krene
kad nece, nece
kad tuga stisne
ne pusta lako

I sve bi dao
za malo srece
al' nece sreca
doci tek tako
 
Ponekad stanem
pa karte zbrojim
puno sam dao
nista ne osta

Al' jos se ne dam
i jos postojim
i tuge ce jednom
vec biti dosta

Ref. 2x
Sto te imam moj zivote
kad mi nista nisi dao
sto te imam moj zivote
sto put si me izigrao

Sto ti je zivot
na vjetru svijeca
zaludu novci
sveg svijeta zlato

Tek rijetki shvate
ljubav je sreca
i svako zasto
ima svoj zato

Ref. 2x

Sto te imam moj zivote
sto put si me izigrao","https://tekstovi.net/2,390,10104.html",,,,,,,,['Miroslav Škoro'],1999 - Hrvatski Radijski Festival 1999,1999 - Ptica samica,2007 - Sve najbolje vol. 1,https://diskografija.com/pjesma/sto-te-imam-moj-zivote-2435.htm,Što te imam moj živote,"['Miroslav Škoro', 'Željko Barba']",['Miroslav Škoro'],"['Ivica Murat', 'Željko Nikolin']",,,,,"Tako to krene kad neće neće
kad tuga stisne ne pušta lako
i sve bi dao za malo sreće
al' neće sreća doći tek tako

Ponekad stanem pa karte zbrojim
puno sam dao ništa ne osta
al' još se ne dam i još postojim
i tuge će jednom već biti dosta

Što te imam moj živote
kad mi mista nisi dao
što te imam moj živote
stoput si me izigrao

Što ti je zivot na vjetru svijeća
zaludu novci sveg svijeta zlato
tek rijetki shvate ljubav je sreća
i svako zašto ima svoje zato","Što te imam, moj živote",https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/sto-te-imam-moj-zivote.html,Miroslav Škoro,"Što Te Imam, Moj Živote",,,Ptica Samica,,,,nan-Ptica Samica/2007.0-Sve Najbolje/2013.0-Sve Najbolje!
61,O93DTxfd_1_61,Miroslav Škoro,Miroslav Škoro,Sude mi,218149,"Knjigu pise vitez roda moga
u dalekoj zemlji okovan
pa je salje svojoj vjernoj ljubi
pod zidine grada bijeloga

Ej, ljube moja, moga oka vilo
idu dani, ode godina
ej, da uza me nije tvoje tilo
i da su me braca izdala
 
Ref.
Sude mi
zato sto svoje volim
volim najvise
sto sam branio moje najdraze

Sude mi
dusmani moja ljube, al' ne znaju
da je istina
voda duboka

Ej, djeco mila, vite grane moje
poslusajte sto vam govorim
ej, ko ne ljubi i ne cuva svoje
Bozjeg lica nece vidjeti

Ref. 2x","https://tekstovi.net/2,390,4133.html",,Sude mi,They judge me,,"Knjigu piše vitez roda moga
U dalekoj zemlji okovan
Pa je šalje svojoj vjernoj ljubi
Pod zidine grada bijeloga.. Ej, ljube moja, moga oka vilo
Idu dani ode godina
Da uza me nije tvoje tilo
I da su me braća izdala.. Sude mi, zato što svoje volim
Volim najviše, što sam branio
Moje najdraže.
Sude mi , dušmani moja ljube
Ali ne znaju da je istina,
Voda duboka.. Ej, djeco mila, vite grane moje
Upamtite što vam govorim
Ej k'o ne ljubi i ne čuva svoje
Božjeg lica neće vidjeti.. Sude mi, zato što svoje volim
Volim najviše, što sam branio
Moje najdraže.
Sude mi dušmani, moja ljube
Ali ne znaju da je istina,
Voda duboka.","A knight of my lineage writes a book
chained in a far away land
so I send it to my faithful love
under the walls of a white city. Oh, my love, fairy of my eye
days are passing years going by
Oh if your body was not next to me
and that my brothers betrayed me. Ref.. They judge me
because I love what is mine
What I love the most
is that I defended my dear ones. They judge me
my foes my love, but they do not know that truth is deeper than water. Verse 2. Oh children of mine, strong branches of mine
listen to what I am telling you
Oh, he that does not love and protect what is his
will not see God´s face. Ref.. They judge me
because I love what is mine
What I love the most
is that I defended my dear ones. They judge me
my foes my love, but they do not know that truth is deeper than water. They judge me
because I love what is mine
What I love the most
is that I defended my dear ones. They judge me
my foes my love, but they do not know that truth is deeper than water",https://lyricstranslate.com/en/sude-mi-they-judge-me.html-0,['Miroslav Škoro'],2003 - Milo moje,2003 - Brodfest 2003 - Revija nove domoljubne pjesme,2007 - Sve najbolje vol. 2,https://diskografija.com/pjesma/sude-mi-2458.htm,Sude mi,['Miroslav Škoro'],['Miroslav Škoro'],"['Nikša Bratoš', 'Ivica Murat']",,,,,"Knjigu piše vitez roda moga
U dalekoj zemlji okovan
Pa je šalje svojoj vjernoj ljubi
Pod zidine grada bijeloga.
Ej, ljube moja, moga oka vilo
Idu dani ode godina
Da uza me nije tvoje tilo
I da su me braća izdala.

Sude mi, zato što svoje volim
Volim najviše, što sam branio
Moje najdraže.
Sude mi, dušmani moja ljube
Ali ne znaju da je istina,
Voda duboka.

Ej, djeco mila, vite grane moje
Upamtite što vam govorim
Ej k'o ne ljubi i ne čuva svoje
Božjeg lica neće vidjeti.",Sude mi,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/sude-mi.html,Miroslav Škoro,Sude Mi,3:56,,Milo Moje,,,,nan-Milo Moje/2007.0-Sve Najbolje/2008.0-Tri Kuma - No'1/2010.0-Stoput Bih Isto Ponovio - Autobiografija/2013.0-Sve Najbolje!/nan-Domovina
