Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
87,J8Cff2I3_1_87,Tereza Kesovija,Tereza,Potrazi me,5041,"Ref. 2x
Potrazi me kad to budes htio ti
potrazi me da se dusa odmori
nek ostane nada do novih svitanja
neka su uvijek vrata otvorena

Sanjacu dane sve da opet vidim te
Sanjacu ruke te da opet zagrle
zagrle, a usne poljube

Ref.

","https://tekstovi.net/2,837,10431.html",,,,,,,,['Tereza'],https://diskografija.com/pjesma/potrazi-me-4816.htm,Potraži me,,,,1999 - Samo malo intime,2006 - Kartolina iz Dalmacije - Đani Stipaničev,,,,,,"Potraži me kad to budeš htio ti,
potraži me da se duša odmori.
Nek' ostane nada do novih svitanja,
neka su uvijek vrata otvorena.

Potraži me kad ti srce poželi,
potraži me da nam ljubav ozdravi.
Nek' ostane nada do novih svitanja,
neka su uvijek vrata otvorena.

Sanjat ću dane sve, da opet vidim te.
Sanjat ću ruke te, da opet zagrle,
zagrle, a usne poljube...",Potraži me,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/potrazi-me.html
88,J8Cff2I3_1_88,Tereza Kesovija,Tereza,"Pozdravi ga, vjetre",153,"Kao sto sam voljela njega
nisam nikoga
kao sto sam voljela tada
necu nikada

Kao sto sam voljela jednom
znam, ne mogu voljeti vise
a on, on me jos trazi
u vjetru to pise
 
Ref.
Pozdravi, pozdravi ga, vjetre
kada krenes ponovno na jug
pozdravi i sapni da ga pamtim
kreni vjetre, put je dug

Pozdravi, pozdravi ga, vjetre
kada krenes ponovno na jug
pozdravi i reci da se vrati
kreni vjetre, put je dug

O, kreni vjetre, budi drug
kreni vjetre, sretan put

Kreni vjetre, budi drug
o, kreni vjetre, sretan put

Kada bih zivjela jos
bezbroj godina
znam, da bi samo njemu
ljubav me vodila

Kao sto sam voljela njega
ne, ja necu voljeti vise
a on, on me jos trazi
u vjetru to pise

Ref.","https://tekstovi.net/2,837,64842.html",,,,,,,,['Tereza'],https://diskografija.com/pjesma/pozdravi-ga-vjetre-7838.htm,Pozdravi ga vjetre,['Mario Mihaljević'],['Voljo Šiljak'],['Stipica Kalogjera'],,,,,,,,,,
89,J8Cff2I3_1_89,Tereza Kesovija,Tereza,Pred tvojim vratima,7912,"Kad jednom prodje sve
kad se pretvori u uspomene
kad vise nisu vazna lica 
imena, ni godine
kad jednom stvorim se ja
pred tvojim vratima
 
Da li ces shvatiti sve
ljubavlju zagrnut' me
da li ces dignut' me s koljena
zedna tvog oprosta
kad jednom stvorim se ja
pred tvojim vratima

Ref. 2x
Ispod ovog neba samo ti
dusu znas mi taknuti
i kad kapnem na tvoj dlan
kad se stisnem kraj tebe
nek' me cvrsto drze ruke
tvoje ruke sigurne

Kad jednom stvorim se ja
pred tvojim vratima

I kad kapnem na tvoj dlan
kad se stisnem kraj tebe
nek' me cvrsto drze ruke
tvoje ruke sigurne

Ref.

Kad jednom stvorim se ja
pred tvojim vratima","https://tekstovi.net/2,837,11635.html",,Pred tvojim vratima,,S druge strane sna CD 2003.,"Kad jednom prođe sve
kad se pretvori u uspomene
kad više nisu važna lica,
imena ni godine
kad jednom stvorim se ja
pred tvojim vratima.. Da li ćes shvatiti sve,
ljubavlju, zagrnut me
da li ćes dignut me s koljena
željna tvog oprosta
kad jednom stvorim se ja
pred tvojim vratima.. I zbog ovog neba, samo ti
dušu znaš mi taknuti.
I kad kapnem na tvoj dlan
kad se stisnem kraj tebe
nek me čvrsto drže ruke
tvoje ruke – sigurne.. Kad jednom stvorim se ja
pred tvojim vratima...",,https://lyricstranslate.com/en/tereza-kesovija-pred-tvojim-vratima-lyrics.html,['Tereza'],https://diskografija.com/pjesma/pred-tvojim-vratima-7834.htm,Pred tvojim vratima,['Jure Stanić May'],['Jure Stanić May'],['Stipica Kalogjera'],1997 - Kad jednog dana prisjetim se svega,2007 - The platinum collection,,,,,,"Kad jednom prođe sve,
kad se pretvori u uspomene,
kad više nisu važna lica,
imena, ni godine,
kad jednom stvorim se ja
pred tvojim vratima.

Da li ćeš shvatiti sve,
ljubavlju zagrnut me,
da li ćeš dignut me s koljena
žedna tvog oprosta,
kad jednom stvorim se ja
pred tvojim vratima.

Ispod ovog neba samo ti
dušu znaš mi taknuti.
I kad kapnem na tvoj dlan,
kad se stisnem kraj tebe,
nek' me čvrsto drže ruke,
tvoje ruke sigurne.

Kad jednom stvorim se ja
pred tvojim vratima.",Pred tvojim vratima,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/pred-tvojim-vratima.html
90,J8Cff2I3_1_90,Tereza Kesovija,Tereza,"Prijatelji stari, gdje ste",43676,"Prijatelji stari, gdje ste
da li cu vas ikad naci
kazite mi, sto to znaci
kad u ponoc netko svira

Prijatelji stari, gdje ste
pamtite li ove zvuke
iznad dvora, iznad luke
dok se bijele krila galeba
 
Prijatelji stari, gdje ste
kao zraka mladost mine
da l' to placu mandoline
iznad grada koji spava

Prijatelji stari, gdje ste
kamo nas to zivot nosi
vjetar je u mojoj kosi 
na tren stao, vi se vracate

Tko zna gdje su dani ti
kad smo djeca bili mi
svi se mogu voljeti
ne mozemo mi, ne mozemo mi

Tko zna gdje su dani ti
kad smo sretni bili mi
nije lako kad si sam
ja to znam

Prijatelji stari, gdje ste
bosiljka me miris prati
jednog dana kad se vratim
sjat ce sunce kao prije

Prijatelji stari, gdje ste
noc je puna toplog daha
slusat cemo opet Bacha
dok u more zvijezde padaju

Prijatelji stari, gdje ste
pamtite li ove zvuke
iznad dvora, iznad luke
dok se bijele krila galeba","https://tekstovi.net/2,837,11650.html",,Prijatelji stari gdje ste ?,"Old friends, where are you?",Tereza LP 1978,"Prijatelji stari gdje ste?
Da li ću vas ikad naći?
Kažite mi što to znači
kad u ponoć netko svira.. Prijatelji stari gdje ste?
Pamtite li ove zvuke:
Iznad dvora, iznad luke
dok se bijele krila galeba.. Prijatelji stari gdje ste?
Kao zraka mladost mine.
Da l' to plaču mandoline
iznad grada koji spava?. Prijatelji stari gdje ste?
Kamo nas to život nosi?
Vjetar je u moj kosi
na tren stao, vi se vraćate.. Tko zna gdje su dani ti
kad smo djeca bili mi?
Svi se mogu voljeti,
ne možemo mi, ne možemo mi.. Tko zna gdje su dani ti
kad smo sretni bili mi?
Nije lako kad si sam
ja to znam.. Prijatelji stari gdje ste?
Bosiljka me miris prati,
jednog dana kad se vratim,
sjat će sunce kao prije.. Prijatelji stari gdje ste?
Noć je puna toplog daha,
slušat ćemo opet Bacha
dok u more zvijezde padaju.. Prijatelji stari gdje ste?
Pamtite li ove zvuke:
Iznad dvora, iznad luke
dok se bijele krila galeba.","Old friends, where are you?
Will I ever find you?
Tell me what it means
When someone plays at midnight. Old friends, where are you?
Do you remember these sounds
Above the palace, above the port
While the gull's wings are so white. Old friends, where are you?
Youth passes like a ray
Are the mandolins crying
Above the sleeping city?. Old friends, where are you?
Where is life taking us?
Wind in my hair
Stopped for a moment, you're returning. Who knows where are those days
When we were children
Everybody can love
But we can't, but we can't. Who knows where are those days
When we were happy
It's not easy when you're alone
I know that. Old friends, where are you?
Smell of basil follows me
One day, when I come back
The sun will shine just like it used to. Old friends, where are you
Night is full of warm breath
We'll listen to Bach again
While the stars are falling in the sea. Old friends, where are you?
Do you remember these sounds
Above the palace, above the port
While the gull's wings are so white",https://lyricstranslate.com/en/prijatelji-stari-gdje-ste-old-friends-where-are-you.html,,,,,,,,,,,,,,"Prijatelji stari gdje ste?
Da li ću vas ikad naći?
Kažite mi što to znači
kad u ponoć netko svira.

Prijatelji stari gdje ste?
Pamtite li ove zvuke:
Iznad dvora, iznad luke
dok se bijele krila galeba.

Prijatelji stari gdje ste?
Kao zraka mladost mine.
Da l' to plaču mandoline
iznad grada koji spava?

Prijatelji stari gdje ste?
Kamo nas to život nosi?
Vjetar je u moj kosi
na tren stao, vi se vraćate.

Tko zna gdje su dani ti
kad smo djeca bili mi?
Svi se mogu voljeti,
nemožemo mi, nemožemo mi.

Tko zna gdje su dani ti
kad smo sretni bili mi?
Nije lako kad si sam
ja to znam.

Prijatelji stari gdje ste?
Bosiljka me miris prati,
jednog dana kad se vratim,
sjat će sunce kao prije.

Prijatelji stari gdje ste?
Noć je puna toplog daha,
slušat ćemo opet Bacha
dok u more zvijezde padaju.

Prijatelji stari gdje ste?
Pamtite li ove zvuke:
Iznad dvora, iznad luke
dok se bijele krila galeba.",Prijatelji stari gdje ste,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/prijatelji-stari-gdje-ste.html
91,J8Cff2I3_1_91,Tereza Kesovija,Tereza,Pronadji put,7433,"Pronadji put iz svijeta svog
pronadji put do srca mog
ja sam bila kriva, priznajem ti to
ali brzo prodje i dobro i zlo

Ja sam bila kriva
sad je tome kraj, oprosti mi
sve dok budem ziva
ja cu tebe uvijek voljeti
pronadji put do srca mog
 
I dodje dan da vratim dug
da kazem rijec, pronadji put
ja sam bila kriva kao malo tko
tako mi je zao sto se zbilo to

Ref.
Ja sam bila kriva
sjecas li se svega, kazi mi
sve dok budem ziva
to ce mene uvijek boljeti

Pronadji put iz svijeta svog
pronadji put do srca mog
i dodje dan da vratim dug
da kazem rijec, pronadji put

Ref.

Pronadji put iz svijeta svog
pronadji put do srca mog
","https://tekstovi.net/2,837,11607.html",,Pronađi put,,Pronađi put LP 1985,"Pronađi put iz svijeta svog
pronađi put do srca mog
ja sam bila kriva, priznajem ti to
ali brzo prođe i dobro i zlo.. Ja sam bila kriva, sad je tome kraj
oprosti mi, sve dok budem živa
ja ću tebe uvijek voljeti.
Pronađi put do srca mog.. I dođe dan da vratim dug
da kažem riječ – pronađi put.
Ja sam bila kriva kao malo tko
tako mi je žao što se zbilo to.. Ja sam bila kriva
sjećas li se svega – kaži mi.
Sve dok budem živa
to će mene uvijek boljeti.. Pronađi put iz svijeta svog
pronađi put do srca mog.. I dođe dan da vratim dug
da kažem riječ – pronađi put.
Ja sam bila kriva - priznajem ti to
ali brzo prođe i dobro i zlo.. Ja sam bila kriva, sad je tome kraj
Oprosti mi, sve dok budem živa
ja ću tebe uvijek voljeti.. Pronađi put iz svijeta svog
pronađi put do srca mog.",,https://lyricstranslate.com/en/tereza-kesovija-prona%C4%91i-put-lyrics.html,['Tereza'],https://diskografija.com/pjesma/pronadi-put-7830.htm,Pronađi put,,,['Mato Došen'],1997 - Kad jednog dana prisjetim se svega,1999 - Gdje ima srca tu sam i ja,2007 - The platinum collection,,,,,"Pronadji put iz svijeta svog
pronadji put do srca mog
ja sam bila kriva, priznajem ti to
ali brzo prodje i dobro i zlo

Ja sam bila kriva
sad je tome kraj, oprosti mi
sve dok budem ziva
ja cu tebe uvijek voljeti
pronadji put do srca mog

I dodje dan da vratim dug
da kazem rijec, pronadji put
ja sam bila kriva kao malo tko
tako mi je zao sto se zbilo to

Ja sam bila kriva
sjecas li se svega, kazi mi
sve dok budem ziva
to ce mene uvijek boljeti

Pronadji put iz svijeta svog
pronadji put do srca mog
i dodje dan da vratim dug
da kazem rijec, pronadji put

Pronadji put iz svijeta svog
pronadji put do srca mog",Pronađi put,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/pronadji-put.html
92,J8Cff2I3_1_92,Tereza Kesovija,Tereza,Put u raj,2521,"Ljubav koju slijedim
to je moj put u raj
pismo koje kaze
da je kraj put u raj

Nekima je zivot dao sve
ali znaj
da na put u raj
odlaze drugi
 
Nismo htjeli ljubav
gdje je jad, gdje je bol
mi smo vise dali
ali sto znaci to

Sad si negdje sam
kao i ja, ali znaj
da je put u raj
ostavljen nama","https://tekstovi.net/2,837,45256.html",,Put u Raj,,To je Tereza LP 1971,"Ljubav koju slijedim
to je moj put u raj,
pismo koje kaže
da je kraj put u raj.. Nekima je život
dao sve, ali, znaj,
da na put u raj
odlaze drugi.. Nismo htjeli ljubav
gdje je jad, gdje je bol,
mi smo više dali,
ali što znači to.. Sad si negdje sam,
kao ja, ali, znaj,
da je put u raj
ostavljen nama.",,https://lyricstranslate.com/en/tereza-kesovija-put-u-raj-lyrics.html,['Tereza'],https://diskografija.com/pjesma/put-u-raj-12025.htm,Put u raj,,,,,,,,,,,,,
93,J8Cff2I3_1_93,Tereza Kesovija,Tereza,Rastanimo se,2323,"Zar vise nema setnji kroz sneni grad
zar stvarno sve je bilo da umre sad
zivotu sve smo dali, sad umorni smo pali
da tako slabi docekamo kraj

Kad vise nema sunca za isti dan
kad vise nema zvijezda za nasu noc
ti pusti me da odem i pustim me da zivim
kad zivot baca sjene na nas put
 
Treba poci kad je ljubav prosla
bolje da smo sami nego stranci
kad nismo sebi vise nego znanci
sto cekamo ti i ja

Kad vise nema jutra za ovu noc
ne cekaj vise sutra, sad treba poc'
pa neka suze teku i nek' prolaze dani
al' treba mirno docekati kraj","https://tekstovi.net/2,837,32910.html",,Rastanimo se,,Single 1963. (Zagreb '63),"Zar više nema šetnji kroz sneni grad?
Zar stvarno sve je bilo da umre sad?
Životu sve smo dali, tad umorni smo pali,
da tako slabi dočekamo kraj.... Zar više nema sunca za isti dan,
kad više nema zvijezda za našu noć,
ti pusti me da odem i pustim me da živim,
kad život baca sjene na naš put.. Treba poći kad je ljubav prošla,
bolje da smo sami nego stranci!
Kad nismo sebi više nego znanci,
što čekamo ti i ja?. Kad više nema jutra za ovu noć,
ne čekaj više sutra: sad treba poć!
Pa neka suze teku i nek' prolaze dani,
al' treba mirno dočekati kraj!",,https://lyricstranslate.com/en/tereza-kesovija-rastanimo-se-lyrics.html,['Tereza'],https://diskografija.com/pjesma/rastanimo-se-7883.htm,Rastanimo se,['Mario Bogliuni'],['Drago Britvić'],['Ferdo Pomykalo'],,,,,,,,"Zar više nema šetnji kroz sneni grad?
Zar stvarno sve je bilo da umre sad?
Životu sve smo dali, tad umorni smo pali,
da tako slabi dočekamo kraj...

Zar više nema sunca za isti dan,
kad više nema zvijezda za našu noć,
ti pusti me da odem i pustim me da živim,
kad život baca sjene na naš put.

Treba poći kad je ljubav prošla,
bolje da smo sami nego stranci!
Kad nismo sebi više nego znanci,
što čekamo ti i ja?

Kad više nema jutra za ovu noć,
ne čekaj više sutra: sad treba poć!
Pa neka suze teku i nek' prolaze dani,
al' treba mirno dočekati kraj!",Rastanimo se,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/rastanimo-se.html
94,J8Cff2I3_1_94,Tereza Kesovija,Tereza,Rusticana (Nikad necu ti rec´ adio),150,"Zora skida sa noci veo
iz tame nice caroban kraj
pucinom plavom, k´o zlatna pelud
suncevih zraka treperi sjaj

Priroda buja, kao u masti
ne vidjeh nigdje jos ljepsi sklad
pa, ako moram od tebe poci
voljeni kraju, vjeruj, ni tad
 
Ref.
Nikad necu ti rec´ adio, kraju moj
nikad necu ti rec´ adio, dome moj
moju ljubav ti znas i davni zavjet nas
o, rodni kraju moj da uvijek bit cu tvoja

Pod tvojim nebom, kraj tvoga mora
u tvome srcu, rodih se ja
tu, za svog dragog, ruzmarin cuvam
zavjetni znamen sa naseg tla

Ma, gdjegod bio, sanjat cu tebe
najljepsu mladost zivota mog
radosti takve ne moze pruzit´
do vedri osmijeh proljeca tvog

Ref.","https://tekstovi.net/2,837,64813.html",,Rusticana,,Single 1972. (Split '72),"Kad zora skida sa noći veo,
iz tame niče čaroban kraj,
pučinom plavom, k'o zlatna pelud,
sunčevih zraka treperi sjaj.. Priroda buja, kao u mašti,
ne vidjeh nigdje još ljepši sklad,
pa ako moram od tebe poći,
voljeni kraju, vjeruj mi tad:. Nikad neću ti reć Adio, kraju moj,
Nikad neću ti reć Adio, dome moj,
moju ljubav ti znaš, i davni zavjet znaš
o, rodni kraju moj, da uvijek bit ću tvoja.. Pod tvojim nebom, kraj tvoga mora,
u tvome srcu, rodih se ja
tu za svog dragog ružmarin čuvam,
zavjetni znamen sa našeg tla.. Ma gdje god bila, sanjat ću tebe,
najljepšu mladost života mog,
radosti takve ne može pružit,
do vedri osmijeh proljeća tvog.. Nikad neću ti reć Adio, kraju moj,
Nikad neću ti reć Adio, dome moj,
moju ljubav ti znaš, i davni zavjet znaš
o, rodni kraju moj, da uvijek bit ću tvoja.. Zašto moram ti reć Adio, kraju moj,
Zašto moram ti reć Adio, dome moj,
moju ljubav ti znaš, i davni zavjet znaš
o, rodni kraju moj, da uvijek bit ću tvoja.. Moju ljubav ti znaš, i davni zavjet znaš
o, rodni kraju moj, da uvijek bit ću tvoja.",,https://lyricstranslate.com/en/tereza-kesovija-rusticana-lyrics.html,['Tereza'],https://diskografija.com/pjesma/rusticana-6574.htm,Rusticana,['Zdenko Runjić'],['Tomislav Zuppa'],['Nikica Kalogjera'],1975 - Zdenko Runjić 2,1980 - Moja splitska ljeta,,,,,,,,
95,J8Cff2I3_1_95,Tereza Kesovija,Tereza,Samo malo intime,4537,"Nije trebalo nista
samo malo intime
malo trave pod snijegom
malo ljeta sred zime

Pa da nejasni dani 
nadju odraz u staklu
i da osmijehom platis 
malo raja u paklu
ljubavi moja
 
Nije trebalo nista
samo zvijezde u letu
i da noc posvjedoci 
da smo sami na svijetu

Ni romanse, ni zvona
ni adresa, ni ime
nije trebalo nista
samo malo intime

Nije trebalo nista
sve gorcine i moru
kao suvisni teret 
vec smo predali moru

Na toj dremljivoj hridi
u tom naletu plime
nije trebalo nista
samo malo intime
ljubavi moja
","https://tekstovi.net/2,837,11606.html",,Samo malo intime,,Samo malo intime CD 1999,"Nije trebalo ništa, samo malo intime.
Malo trave pod snijegom, malo ljeta sred zime.
Pa da nejasni dani nađu odraz u staklu
i da osmijehom platiš malo raja u paklu,
ljubavi moja.... Nije trebalo ništa, samo zvijezde u letu.
I da noć posvjedoči da smo sami na svijetu.
Ni romanse ni zvona, ni adrese ni ime,
nije trebalo ništa – samo malo intime.... Nije trebalo ništa...sve gorčine i moru,
kao suvišni teret već smo predali moru.
Na toj dremljivoj hridi, u tom naletu plime,
nije trebalo ništa – samo malo intime,
ljubavi moja...",,https://lyricstranslate.com/en/tereza-kesovija-samo-malo-intime-lyrics.html,['Tereza'],https://diskografija.com/pjesma/samo-malo-intime-4818.htm,Samo malo intime,,,,,,,,,,,"Nije trebalo ništa, samo malo intime.
Malo trave pod snijegom, malo ljeta sred zime.
Pa da nejasni dani nađu odraz u staklu
i da osmijehom platiš malo raja u paklu,
ljubavi moja...

Nije trebalo ništa, samo zvijezde u letu.
I da noć posvjedoči da smo sami na svijetu.
Ni romanse ni zvona, ni adresa ni ime,
nije trebalo ništa - samo malo intime...

Nije trebalo ništa...Sve gorčine i moru,
kao suvišni teret već smo predali moru.
Na toj dremljivoj hridi, u tom naletu plime,
nije trebalo ništa - samo malo intime,
ljubavi moja...",Samo malo intime,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/samo-malo-intime.html
96,J8Cff2I3_1_96,Tereza Kesovija,Tereza,San julske noci,2945,"Bila je noc od srebra 
i mi u noci toj
a jedna gitara je svirala
 k'o meki sapat tvoj

Bila je noc za ljubav 
na plavom zalu tom
k'o struna sam njezno zadrhtala
 u narucju tvom
 
Ref.
Sve noci mog zivota 
u noci su bile toj
sve vatre mojih ceznja 
svoj plamen su nasle u njoj

Sve slike mojih snova 
u taj su se slile san
a kada je zora zarudila 
na zalu si ostao sam
k'o zadnja sam zvjezda zatreptala
i ponovno postala dan

Bila je noc u julu
 u punom sjaju svom
sad jedna luc je u sjecanju
 i sjetnom srcu mom

Ref.","https://tekstovi.net/2,837,32917.html",,San julske noći,,Nježne Strune Mandoline LP 1975,"Bila je noć od srebra i mi u noći toj
a jedna gitara je svirala k'o meki šapat tvoj.
Bila je noć za ljubav na plavom žalu tom
k'o struna sam nježno zadrhtala u naručju tvom.. REF
Sve noći mog života u noći su bile toj,
sve vatre mojih čežnja svoj
plamen su našle u njoj,
sve slike mojih snova u taj su se slile san,
a kada je zora zarudila na žalu si ostao sam,
k'o zadnja sam zv'jezda zadrhtala
i ponovno postala dan.. Bila je noć u julu u punom sjaju svom
sad jedina luč je u sjećanju i sjetnom srcu tvom.. Ref.",,https://lyricstranslate.com/en/tereza-kesovija-san-julske-no%C4%87i-lyrics.html,['Tereza'],https://diskografija.com/pjesma/san-julske-noci-6579.htm,San julske noći,,,,,,,,,,,"Bila je noć od srebra i mi u noći toj
a jedna gitara je svirala k'o meki šapat tvoj.
Bila je noć za ljubav na plavom žalu tom
k'o struna sam nježno zadrhtala u naručju tvom.

Sve noći mog života u noći su bile toj,
sve vatre mojih čežnja svoj plamen su našle u njoj,
sve slike mojih snova u taj su se slile san,
a kada je zora zarudila na žalu si ostao sam,
k'o zadnja sam zvj'ezda zadrhtala
i ponovno postala dan.

Bila je noć u julu u punom sjaju svom
sad jedina luč je u sjećanju i sjetnom srcu tvom.",San julske noći,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/san-julske-noci.html
