Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
73,vmjQPyJ5_1_73,Boris Novković,Boris Novković,Osloni se,17338,"Kad zivot spusti zavjese 
a sunce rijetko javi se
kad su dani preteski 
i sreca te ne miluje
nek te moj pogled smiruje 
kad mislis nema pomoci
nek te moj dodir izlijeci
 
Za tebe ja cu pjevati 
to je dobar osjecaj
i najvise bi volio 
da to bude obicaj
svaki dan ljubav slaviti 
od dobrog bolje praviti
bicu kraj tebe, vjeruj mi

Ti nemas razlog da bojis se
ja sam tu za tebe

Ref. 2x
Osloni se, osloni na mene
kad odu svi i lose ti krene
osloni se na mene ti
ako te zivot iznevjeri","https://tekstovi.net/2,328,19707.html",,,,,,,,['Boris Novković'],['Faruk Buljubašić Fayo'],['Nikša Bratoš'],['Boris Novković'],,,,https://diskografija.com/pjesma/osloni-se-4146.htm,Osloni se,,,,"Kad zivot spusti zavjese
A sunce rijetko javi se
Kad su dani preteski
I sreca te ne miluje
Nek te moj pogled smiruje
Kad mislis nema pomoci
Nek te moj dodir izlijeci

Za tebe ja cu pjevati
To je dobar osjecaj
I najvise bi volio
Da to bude obicaj
Svaki dan ljubav slaviti
Od dobrog bolje praviti
Bicu kraj tebe, vjeruj mi

Ti nemas razlog da bojis se
Ja sam tu za tebe

Osloni se, osloni na mene
Kad odu svi i lose ti krene
Osloni se na mene ti
Ako te zivot iznevjeri",Osloni se,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/osloni-se.html
74,vmjQPyJ5_1_74,Boris Novković,Boris Novković,Ostvaren san,11218,"Zlatna nas svjetlost obasjala
kad nam je ljubav nedostajala
dusu je mi tvoj dotaknuo
tamu iz srca je zauvijek izbrisao

O, kako puno ta sreca znaci
koja iz tebe na sve strane zraci
put cu nade sa tobom pronaci
 
Ref. 
Ostvaren san, u svjetlu rodjen dan
znamo mi, tu je mir
dobrotom svu ce ljubav dati
tebi, meni, bezvremeni

Ucis na svemu, onom sto znas
granica nema, vrata otvaras
tugu u srecu lako pretvaras

O, kako ljude ucis dobroti
ljubavi, snazi, vjeri, ljepoti
nekad Ivica, a sada,braco ,ti

Ref. 2x","https://tekstovi.net/2,328,5716.html",,,,,,,,['Boris Novković'],"['Faruk Buljubašić Fayo', 'Lj. Jurčević']",['Jeronim Szabolcs Marić'],['Boris Novković'],2004 - Ostvaren san,2005 - Ostvaren san,,https://diskografija.com/pjesma/ostvaren-san-4380.htm,Ostvaren san,,,,"Zlatnena svijetlost obasjala
kad nam je ljubav nedostajala
dusu je mi tvoj dotaknuo
tamu iz srca je zauvijek izbrisao

O kako puno ta sreca znaci
koja iz tebe
na sve strane zraci
put cu nade sa tobom pronaci

Ostvaren san, u svijetlu rodjen dan
znamo li, tu je mir
dobrotom svu ce ljubav dati
tebi, meni bezvremeni

Ucis na svemu ono sto znas
granica nema, vrata otvaras
tugu u srecu lako pretvaras
o kako ljude ucis dobroti
ljubavi, snazi, vjeri, ljepoti
nekad ivica, a sada pravcovi",Ostvaren san,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/ostvaren-san.html
75,vmjQPyJ5_1_75,Boris Novković,Boris Novković,Otkada je otisla,25618,"Otkada je otisla hodam gradom bez cilja nesigurnih koraka
otkada je otisla moje oci su dobile boju plocnika
ljudi svasta govore, al' ne cujem im glas
izmedju snova i jave u mom zivotu sve je veci jaz

Ref. 2x
Jer svaki dan je prazan kad mi je nema
u mnostvu ljudi tako sam sâm
i svaku noc mi treba pomoc njena
opet cu budan docekat dan
 
Otkada je otisla hodam gradom bez cilja nesigurnih koraka
otkada je otisla moje oci su dobile boju plocnika
ljudi svasta govore, al' ne cujem im glas
izmedju snova i jave u mom zivotu sve je veci jaz

Ref. 2x

I samo sjene na zidu k'o da mi govore, k'o da mi govore
ne, ti ne mozes bez nje","https://tekstovi.net/2,328,26021.html",,Otkada je otisla,Since she's gone,Zapisan u tebi 2008,"Otkada je otišla hodam gradom bez cilja nesigurnih koraka
1
otkada je otišla moje oči su dobile boju pločnika
ljudi svašta govore, al' ne čujem im glas
između snova i jave u mom životu sve je veći jaz. Ref.
Jer svaki dan je prazan kad mi je nema
u mnoštvu ljudi tako sam sâm
i svaku noć mi treba pomoć njena
opet ću budan dočekat dan. Otkada je otišla hodam gradom bez cilja nesigurnih koraka
otkada je otišla moje oči su dobile boju pločnika
ljudi svašta govore, al' ne čujem im glas
između snova i jave u mom životu sve je veći jaz. Ref.
Jer svaki dan je prazan kad mi je nema
u mnoštvu ljudi tako sam sâm
i svaku noć mi treba pomoć njena
opet ću budan dočekat dan. I samo sjene na zidu k'o da mi govore, k'o da mi govore
ne, ti ne možeš bez nje","Since she's gone I'm walking through town with insecure steps
Since she's gone my eyes got the colour of a sidewalk
People are talking around, but I dont hear their voice
There is a big abyss between dreams and reality. Because every day is empty when she's not around
in a crowd I'm so alone
and every night i need her help
I'll wait another day awake again. Since she's gone I'm walking through town with insecure steps
Since she's gone my eyes got the colour of a sidewalk
People are talking around, but I dont hear their voice
There is a big abyss between dreams and reality. Because every day is empty when she's not around
in a crowd I'm so alone
and every night i need her help
I'll wait another day awake again. And it's like her shadows on the wall say to me
No, you cant do without her",https://lyricstranslate.com/en/Otkada-je-otisla-shes-gone.html,['Boris Novković'],['Boris Novković'],"['Nikša Bratoš', 'Boris Novković', 'Franjo Valentić']",['Boris Novković'],2008 - Zapisan u tebi,2008 - CMC Festival 2008,,https://diskografija.com/pjesma/otkada-je-otisla-13656.htm,Otkada je otišla,,,,,,
76,vmjQPyJ5_1_76,Boris Novković,Boris Novković,Pahulja na dlanu,14963,"Ko pahulja na dlanu
sva spokoj nasih dana
u jednom se trenutku
pretvorila u prah

I nije bilo vazno
sto ostaje za nama
vec umorni od svega
izgubili smo rat
 
Ref.
Nikada ti nisam rekao
koliko si mi znacila
ja sam uvijek bio onaj
koji ne zna s' rijecima

Svaki dan bez tebe boli
i svaka noc me ubija
volio bi da ti kazem
al' tezak sam na rijecima","https://tekstovi.net/2,328,15060.html",,Ko pahulja na dlanu,Like snowflakes on the palm,Boris Novković,"Ko pahulja na dlanu
sva spokoj naših dana
u jednom se trenutku
pretvorila u prah. I nije bilo važno
što ostaje za nama
već umorni od svega
izgubili smo rat. Ref.
Nikada ti nisam rekao
koliko si mi značila
ja sam uvijek bio onaj
koji ne zna s' riječima. Svaki dan bez tebe boli
i svaka noć me ubija
volio bi da ti kažem
al' težak sam na riječima","Like snowflakes on the palm
all the serenity of our days
in one moment
turned to dust. And it did not matter
What remains for us
already tired of all
we lost the war. Ref.
I never told you
how much you meant to me
I've always been the one
who does not know the words. Every day without you hurts
and every night kills me
I would like to tell you
but I find it hard in words",https://lyricstranslate.com/en/ko-pahulja-na-dlanu-snowflakes-palm.html,,,,,,,,,,,,,"Ko pahulja na dlanu
sva spokoj nasih dana
u jednom se trenutku
pretvorila u prah

I nije bilo vazno
sto ostaje za nama
vec umorni od svega
izgubili smo rat

Nikada ti nisam rekao
koliko si mi znacila
ja sam uvijek bio onaj
koji ne zna s' rijecima

Svaki dan bez tebe boli
i svaka noc me ubija
volio bi da ti kazem
al' tezak sam na rijecima",Pahulja na dlanu,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/pahulja-na-dlanu.html
77,vmjQPyJ5_1_77,Boris Novković,Boris Novković,Pijesak,17416,"Kad zlatno sunce izadje 
i stigne do mog prozora
volio bih da je snijeg 
i zima ledena

Ja bih da sam rukavica 
kad dodirnes se lica
zelio bih da sam sve 
sve sto dira te i skriva te
 
Ref.
Da mi je pijesak biti 
da prosetas me bosa
u tvojoj se kosi kriti 
ko mjeseceve niti
da mi je samo jedan dan 
da mi je samo jedan sat
znala bi sve 
ne bi se makla od mene","https://tekstovi.net/2,328,19708.html",,,,,,,,['Helena Papić Borozan'],['Helena Papić Borozan'],['Nikša Bratoš'],['Boris Novković'],2002 - 'Ko je kriv,2005 - Zlatna kolekcija,,https://diskografija.com/pjesma/pijesak-4148.htm,Pijesak,,,,"Kad zlatno jutro izadje
I stigne do mog prozora
Volio bih da je snijeg
I zima ledena

Ja bih da sam rukavica
Kad dodirnes se lica
Zelio bih da sam sve
Sve sto dira te i skriva te

Da mi je pijesak biti
Da prosetas me bosa
U tvojoj se kosi kriti
Ko mjeseceve niti
Da mi je samo jedan dan
Da mi je samo jedan sat
Znala bi sve
Ne bi se makla od mene",Pijesak,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/pijesak.html
78,vmjQPyJ5_1_78,Boris Novković,Boris Novković,"Pjesma moja, to si ti",12817,"Pjesma moja, to si ti
ja znam da ljubav mi govori
na nebu lopov mjesec smije se zut
i kao da pokazuje put

Sve sto tebi rekoh ja
sudbina to vise no istina
ti si tih rijeka prema moru sna
sreco, ti si obala
 
Bjeze dani, noci bjeze
zivot stalno baca mreze preko nas
zivot stalno zamke sprema
zato slusaj moga srca glas

Ref.
Pjesma moja, to si, to si ti
zauvijek si u meni
pjesma moja, to si , to si ti
ne mogu te ukrasti

Pjesma moja, to si ti
ja znam da ljubav mi govori
na nebu lopov mjesec smije se zut
i kao da pokazuje put

Sve sto tebi rekoh ja
sudbina to vise no istina
ti si tih rijeka prema moru sna
sreco, ti si obala

Bjeze dani, noci bjeze
zivot stalno baca mreze preko nas
zivot stalno zamke sprema
zato slusaj moga srca glas

Ref.

Ref.","https://tekstovi.net/2,328,22537.html",,Pjesma moja - to si ti,My song - that is you,Dora 1995,"Pjesma moja - to si ti
Ja znam da ljubav mi govori
Na nebu lopov mjesec smije se žut
I kao da pokazuje put. Sve što tebi rekoh ja
Sudbina to više je no istina
Ti si tiha rijeka, prema moru sna
Sreće ti si obala. Bježi dani, noći bježe
Život stalno baca mreže preko nas
Život stalno zamke sprema
Zato slušaj moga srca glas. Pjesmo moja to si, to si ti
Zauvijek si u meni
Pjesma moja to si, to si ti
I ne mogu te ukrasti. Pjesma moja - to si ti
I ja znam da ljubav mi govori
Na nebu lopov mjesec smije se žut
I kao da pokazuje put. Sve što tebi rekoh ja
Sudbina to više je no istina
Ti si tiha rijeka, prema moru sna
Sreće ti si obala. Bježi dani, noći bježe
Život stalno baca mreže preko nas
Život stalno zamke sprema
Zato slušaj moga srca glas. Pjesmo moja - to si, to si ti
Zauvijek si u meni
Pjesma moja - to si, to si ti
I ne mogu te ukrasti. Pjesmo moja - to si, to si ti
Zauvijek si u meni
Pjesma moja - to si, to si ti
I ne mogu te ukrasti. Pjesmo moja - to si, to si ti
Zauvijek si u meni
Pjesma moja - to si, to si ti
I ne mogu te ukrasti
I ne mogu te ukrasti","My song - that is you
I know that love tells me
In the sky, the yellow moon, the thief, it laughs
And it's as if it's showing the way. Everything that I told you
It's more destiny than the truth
You're a silent river, towards the sea of dream
You're the coast of happiness. The days are running away, the nights are running away
Life keeps throwing nets around us
Life keeps setting traps
So listen to the voice of my heart. My song that is, that is you
You're forever in me
My song that is, that is you
And they can't steal you away from me. My song- that is you
And I know that love tells me
In the sky, the yellow moon, the thief, it laughs
And it's as if it's showing the way. Everything that I told you
It's more destiny than the truth
You're a silent river, towards the sea of dream
You're the coast of happiness. The days are running away, the nights are running away
Life keeps throwing nets around us
Life keeps setting traps
So listen to the voice of my heart. My song that is, that is you
You're forever in me
My song that is, that is you
And they can't steal you away from me. My song that is, that is you
You're forever in me
My song that is, that is you
And they can't steal you away from me. My song that is, that is you
You're forever in me
My song that is, that is you
And they can't steal you away from me
And they can't steal you away from me",https://lyricstranslate.com/en/pjesma-moja-si-ti-my-song-you.html,,,,"['Boris Novković', 'Moonlight Cats']",,,,https://diskografija.com/pjesma/pjesma-moja-to-si-ti-13062.htm,Pjesma moja to si ti,,,,"Pjesma moja, to si ti,
I ja znam
Da ljubav mi govori
Na nebu lopov smije se žut
I kao da pokazuje put.

Sve što tebi rekoh ja
Sudbina
To više je no istina
Ti si tiha rijeka
Prema moru sna
Sreće ti si obala.

Bježe dani, noći bježe,
Život stalno baca mreže preko nas
Život stalno zamke sprema
Zato slušaj moga srca glas.

Pjesma moja to si, to si ti
Zauvijek si u meni
Pjesma moja to si, to si ti
I ne mogu te ukrasti.",Pjesma moja to si ti,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/pjesma-moja-to-si-ti.html
79,vmjQPyJ5_1_79,Boris Novković,Boris Novković,Pjevam o tebi,10958,"Ti dajes snagu da probudim se
kad mi se jutrom ne ustaje
ti si sunce i snaga
sto zivi u meni

I zato pjevam o tebi
pjevam o tebi
 
Krecem iz mraka u svijetlosti
po putu tvoje svetosti
i ne brinem jer sunce
me vjecno s tobom prati

Ref.
I zato pjevam o tebi
pjevam o tebi, pjevam o tebi
pjevam o tebi, pjevam o tebi

Ti ucis me 
da letim kroz zrak
dajes mi nadu, lijecis moj strah
bez tebe ni ljubavi
nikad bilo ne bi

Ref.","https://tekstovi.net/2,328,5717.html",,,,,,,,['Boris Novković'],['Boris Novković'],['Jeronim Szabolcs Marić'],['Boris Novković'],2004 - Ostvaren san,2005 - Ostvaren san,,https://diskografija.com/pjesma/pjevam-o-tebi-4390.htm,Pjevam o tebi,,,,"Ti dajes snagu da probudim se
kad mi se jutrom ne ustaje
ti si sunce i snaga
sto zivi u meni

I zato pjevam o tebi
pjevam o tebi

Krecem iz mraka u svijetlosti
po putu tvoje svetosti
i ne brinem jer sunce
me vjecno s tobom prati

I zato pjevam o tebi
pjevam o tebi, pjevam o tebi
pjevam o tebi, pjevam o tebi

Ti ucis me
da letim kroz zrak
dajes mi nadu, lijecis moj strah
bez tebe ni ljubavi
nikad bilo ne bi",Pjevam o tebi,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/pjevam-o-tebi.html
80,vmjQPyJ5_1_80,Boris Novković,Boris Novković,Plakat cu sutra,23811,"Neka me mrze i podnose
danas pijem za nas i drugove
ostani tu, zaboravi sve
jer samo ti mozes, razumijes me

A godine idu i lome nas
ma neka, nek idu za ovaj cas
 
Ref.
Plakat cu sutra, kad odes ti
jer danas sam sretan, moja ljubavi

Pruzi mi ruku, ohrabri me
i ne vjeruj nikom, svi lazu te
pogledaj sad lica ta
iza namjestenih osmijeha

A godine idu i lome nas
ma neka, nek idu za ovaj cas

Ref.

Ostani tu, zaboravi sve
jer samo ti mozes, razumijes me
neka me mrze i podnose
danas pijem za nas i drugove

Ljubav je, sreco, rjesenje za sve
I nista ne vrijedi bez tebe
a godine idu i lome nas
ma neka, nek idu za ovaj cas

Ref. 2x","https://tekstovi.net/2,328,19709.html",,,,,,,,['Eric Clapton'],['Alka Vuica'],['Lazar Ristovski'],['Boris Novković'],1987 - Jači od sudbine,1995 - The best of,2005 - Zlatna kolekcija,https://diskografija.com/pjesma/plakat-cu-sutra-1583.htm,Plakat ću sutra,,,,"Neka me mrze i podnose
Danas pijem za nas i drugove
Ostani tu, zaboravi sve
Jer samo ti mozes, razumijes me

A godine idu i lome nas
Ma neka ne idu za ovaj cas
Plakat cu sutra kad odes ti
Jer danas sam sretan moja ljubavi

Pruzi mi ruku, ohrabri me
I ne vjeruj nikom, svi lazu te
Pogledaj sad lica ta
Iza namjestenih osmijeha

Ostani tu, zaboravi sve
Jer samo ti mozes, razumijes me
Neka me mrze i podnose
Danas pijem za nas i drugove

Ljubav je sreco rjesenje za sve
I nista ne vrijedi bez tebe
A godine idu i lome nas
Ma neka, nek idu za ovaj cas
Plakat cu sutra.......",Plakat ću sutra,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/plakat-cu-sutra.html
81,vmjQPyJ5_1_81,Boris Novković,Boris Novković,Poljubi me,13517,"Dobra vecer, prijatelji, dobro dosli mi
prsti sudbine po svijetu su nas rasuli
vrijeme je varalica stara, a mi bar znamo sve te trikove

Dobra vecer dobra vilo, prva ljubavi
zbog tebe sam bio blesav, a i opet bi
uzalud godine ti prijete, a ti znas kako se nikad ne stari
 
Ref. 2x
Poljubi me k'o prvi i posljednji put
zavedi me, ja sam jos dovoljno lud
potrosi me k'o zadnje tajne dukate

Dobra vecer dobra moja, dobro dosla mi
zbog tebe sam bio blesav, a i opet bi
zivot nas nije mazio, a mi se nikad nismo predali

Ref. 2x

Ref. 2x","https://tekstovi.net/2,328,22538.html",,,,,,,,['Boris Novković'],['Miro Pilj'],['Miro Buljan'],['Boris Novković'],,,,https://diskografija.com/pjesma/poljubi-me-4139.htm,Poljubi me,,,,"Dobra vecer, prijatelji, dobro dosli mi
Prsti sudbine po svijetu su nas rasuli
Vrijeme je varalica stara, a mi bar znamo sve te trikove

Dobra vecer, dobra vilo, prva ljubavi
Zbog tebe sam bio blesav, a i opet bi
Uzalud godine ti prijete, a ti znas kako se nikad ne stari

Poljubi me k'o prvi i posljednji put
Zavedi me, ja sam jos dovoljno lud
Potrosi me k'o zadnje tajne dukate

Dobra vecer, dobra moja, dobro dosla mi
Zbog tebe sam bio blesav, a i opet bi
Zivot nas nije mazio, a mi se nikad nismo predali",Poljubi me,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/poljubi-me.html
82,vmjQPyJ5_1_82,Boris Novković,Boris Novković,Prevara,10736,"Opet sam sanjao
te tvoje vrele usne i skrivene dodire
svu noc si bila tu
zaspala kao mala ptica na mom ramenu

A nase me jutro zateklo pored nje
budim se, s usana joj citam ''volim te''
i dani prolaze, k'o ukleti me brodovi po svijetu raznose
a snovi ostaju, uporno 'mjesto mene za tebe bore se
 
Jos jedno jutro zatice me pored nje
i boli dok s' usana joj citam ''volim te''

Ref.
Ma necu te rijeci sto peku i bole
i osjecaj sto nikad ne vara
ove ruke znaju dobro koga vole
ma sto sad vise znaci prevara

I dani prolaze k'o oni dobri stari juzni vlakovi
a snovi ostaju na putu do neba nasi tajni znakovi
bez tebe sam k'o jeseni bez kise
i ime ti citam tamo gdje i ne pise

Ref.

Ref. 2x","https://tekstovi.net/2,328,21422.html",,,,,,,,['Boris Novković'],['Miro Pilj'],['Miro Buljan'],['Boris Novković'],,,,https://diskografija.com/pjesma/prevara-4141.htm,Prevara,,,,,,
83,vmjQPyJ5_1_83,Boris Novković,Boris Novković,Prezalit cu,9497,"Prezalit cu staro drustvo
sto se davno razislo
prezalit cu to sto nisam
igrao za Dinamo
prezalit cu staru slavu osamdesete
i prezaliti mogu sve
al' tvoje oci ne
 
Prezalit cu to sto nisam
starom ja vjerovao
prezalit cu sto sam tanku
granu breze slomio
prezalit cu prijatelje
kad ih ne bude
i prezaliti mogu sve
al' tvoje oci ne

","https://tekstovi.net/2,328,5718.html",,,,,,,,['Boris Novković'],"['Boris Novković', 'Bruno Kovačević']",['Jeronim Szabolcs Marić'],['Boris Novković'],2004 - Ostvaren san,2005 - Ostvaren san,,https://diskografija.com/pjesma/prezalit-cu-4391.htm,Prežalit' ću,,,,"Prezalit cu staro drustvo
sto se davno razislo
prezalit cu to sto nisam
igrao za Dinamo
prezalit cu staru slavu osamdesete
i prezaliti mogu sve
al' tvoje oci ne

Prezalit cu to sto nisam
starom ja vjerovao
prezalit cu sto sam tanku
granu breze slomio
prezalit cu prijatelje
kad ih ne bude
i prezaliti mogu sve
al' tvoje oci ne",Prežalit ću,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/prezalit-cu.html
