Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
18,QUgrhjBj_1_18,Colonia,Colonia,Deja vu,33911,"Jutro se budi, 
sjene plesu svoj poslednji ples
jos samo fali jedna topla rijec
sve one ruzne stvari 
ostace iza nas

Meni je lako oprostiti 
nekome kog volim
i biti ponosna dok boli
ali je tesko s usana tvojih 
otopiti led
 
Ref.
Sve je deja vu, 
sve je uzalud
shvati da je mozda zadnji put
deja vu, vec vidjeno sve
ljubav polako umire

Jutro se budi, 
ovo je stranica na kraju price
jos samo fali tocka na i
sve ono sto smo bili 
postaje zvijezdani trag

Ne, nije lako 
izgubiti nekoga kog volis
i biti ponosan dok boli
al' nisam mogla 
s usana tvojih otopiti led

Ref.
Sve je deja vu, 
sve je uzalud
shvati da je bilo zadnji put
deja vu, vec vidjeno sve
ljubav sa jutrom nestaje","https://tekstovi.net/2,140,2527.html","Riddick Makeba Ronnie, Carter Shawn C, Knowles Beyonce Gisselle, Jerkins Rodney Roy, Price Kellie Nicole, Thomas Delisha, Webb John",Deja vu,Deja vu,,"Jutro se budi,
1
sjene plešu svoj poslednji ples
još samo fali jedna topla riječ
sve one ružne stvari
ostat će iza nas. Meni je lako oprostiti
nekome kog volim
i biti ponosna dok boli
ali je teško s usana tvojih
otopiti led. Ref.
Sve je deja vu,
sve je uzalud
shvati da je možda zadnji put
deja vu, već viđeno sve
ljubav polako umire. Jutro se budi,
ovo je stranica na kraju priče
još samo fali točka na i
sve ono što smo bili
postaje zvjezdani trag. Ne, nije lako
izgubiti nekoga kog voliš
i biti ponosna dok boli
al' nisam mogla
s usana tvojih otopiti led. Ref.
Sve je deja vu,
sve je uzalud
shvati da je bilo zadnji put
deja vu, već viđeno sve
ljubav sa jutrom nestaje","The morning is waking up
shadows are dancing their last dance
only a warm word is missing
all those bad things
will remain behind us. It is easy for me to forgive
someone that I love
and to be pride while it hurts
but it is hard to melt the ice
from your lips. Everything is deja vu
everything is in vain
understand that maybe it is the last time
deja vu, everything seen before
love is dying, slowly. The morning is waking up
this is a page at the end of a story
only the dot on letter i is missing
everything that we were
becomes a star trail. No it is not easy
to lose someone who you love
and to be pride while it hurts
but still I could not melt down the ice
from your lips. Everything is deja vu
everything is in vain
understand that it was the last time
deja vu, everything seen before
love is disappearing with dawn",https://lyricstranslate.com/en/deja-vu-deja-vu.html-139,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],2000 - Jača nego ikad,2000 - Split 2000,https://diskografija.com/pjesma/deja-vu-254.htm,Deja vu,2001 - Super Hitovi 2000-2001,2002 - The best of volume 1,2005 - Gold edition,2008 - 10 Godina Melodija Hrvatskog Jadrana,,"Jutro se budi
Sjene plešu svoj posljednji ples
Još samo fali jedna topla riječ
Sve one ružne stvari ostat će iza nas
Ne nije lako, oprostiti nekome kog' volim
I biti ponosna do boli
Ali je teško s usana tvojih otopiti led

Sve je deja vu
Sve je uzalud, shvati da je možda zadnji put
Već viđeno sve, ljubav polako umire

Jutro se budi
Ovo je stanica na kraju priče još samo fali točka na i
Sve ono što smo bili
Postaje zvjezdani trag

Ne nije lako izgubiti nekoga kog voliš
I biti ponosna do boli
Ali nisam mogla s usana tvojih otopiti led.

Sve je deja vu
Sve je uzalud
Shvati da je bio zadnji put
Već viđeno sve
Ljubav sa jutrom nestaje.",Deja vu,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/deja-vu.html,Colonia,Deja Vu,3:38,Jača Nego Ikad,,,,,nan-Jača Nego Ikad/nan-Oduzimaš Mi Dah (The Best Of...)/nan-The Best Of Volume 1/2003.0-The Best Of/2005.0-Gold Edition/2009.0-Special Dance Edition/nan-Retroactive Early Years/2011.0-Gold Edition/2013.0-Komplet 4 CDa/nan-C'est La Vie/0.0-The Best Of
19,QUgrhjBj_1_19,Colonia,Colonia,Dio nje,30757,"Ponovo ludim
tonem u misli sto nedaju sna
telefon suti
satima biram pogresan broj
i gledam kako nase kule se ruse
sve mjenja se, ljubavi imas
ali cuvas ju samo za nju
 
Ref. 
Zauvijek u tebi ostace
barem mali dio nje
sve ono sto za mene osjecas
nestace, nestace

I svakoga dana molim se
sve vise i vise bojim se
zauvijek u tebi ostace
dio nje

Najgore slutim
i sada tek vidim
i sada tek znam koliko te trebam
koliko mi znaci kad uz mene si
ali ove ruze nisu za mene
ti volis ju jos, ljubavi imas
ali cuvas ju samo za nju

Ref.","https://tekstovi.net/2,140,6246.html",,,,,,,,['Boris Đurđević'],['Boris Đurđević'],"['Tomislav Jelić', 'Boris Đurđević']",['Colonia'],1997 - Vatra i led,2002 - The best of volume 1,https://diskografija.com/pjesma/dio-nje-4358.htm,Dio nje,2005 - Gold edition - remix,,,,,"Ponovno ludim,
Tonem u misli što ne daju sna,
Telefon šuti,
Satima biram pogrešan broj,
I gledam kako naše kule se ruše,
Sve mijenja se,
Ljubavi imaš ali čuvaš ju samo za nju...

Zauvijek u tebi
Ostat će,
Barem mali dio nje,
Sve ono što za mene osjećaš,
Nestat će...
I svakoga dana borim se,
Sve više i više bojim se,
Zauvijek u tebi ostat će dio nje...

Najgore slutim,
I sada tek vidim i sada tek znam,
Koliko te trebam,
Koliko mi znaći kad uz mene si,
Ali ove ruže nisu za mene,
Ti voliš ju još,
Ljubavi imaš ali čuvaš ju samo za nju...",Dio nje,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/dio-nje.html,Colonia,Dio Nje,3:35,Vatra I Led,,,,,nan-Vatra I Led/nan-The Best Of Volume 1/2013.0-Komplet 4 CDa/nan-C'est La Vie/0.0-The Best Of
20,QUgrhjBj_1_20,Colonia,Colonia,Do kraja,97857,"Briga me kad neko mi sudi
neko uvijek mrzi, a neko ljubi
i nije neka zagonetka
da svi smo samo mali obicni ljudi

Jedan dan sam kisa
drugi dan sam kap
jedan dan sam rijeka
drugi dan slap
takva sam kakva sam
al' idem do kraja
 
Ref. 2x
I da kunem i da molim, to ne bih bila ja
da glumim neke drame ne, nikada
ja grizem, ja se borim do zadnjeg koraka
kad gori neka onda gori do kraja

Ne gledamo crte sa dlana
neko zivi zivot a neko ga sanja
i nije neka zagonetka
da svi smo dio cudnih ironija

Jedan dan je dosta
drugi dan bih jos
jedan dan je dobar
a drugi je los
takva sam kakva sam
al' idem do kraja

Ref. 4x","https://tekstovi.net/2,140,19463.html",Boris Durdevic,Do kraja,All The Way,,"Briga ma kad ne'ko mi sudi
1
netko uvijek mrzi, a ne'ko ljubi
i nije neka zagonetka,
da svi smo samo mali obični lljudi,
jedan dan sam kiša, drugi dan sam kap,
jedan dan sam rijeka, drugi dan slap,
takva sam kakva sam, ali idem do kraja. I da kunem i da molim, to ne bi bila ja
da glumim neke drame, ne nikada,
ja grizem, ja se borim do zadnjeg koraka,
kad gori neka onda gori do kraja.. Ne gledam u crte sa dlana,
ne'ko živi život, a netko ga sanja,
i nije neka zagonetka,
da svi smo dio čudnih ironija
jedan dan je dosta, drugi dan bi još
jedan dan je dobar, a drugi je loš,
takva sam kakva sam, ali idem do kraja.... I da kunem i da molim, to ne bila ja,
da glumim neke drame, ne nikada,
ja grizem, ja se borim do zadnjeg koraka,
kad gori neka onda gori do kraja...","I don't care when someone judges me
Someone always hates, and someone loves
It's not some riddle
That we are just plain little people
One day I'm rain, another I'm a drop
One day I'm a river, another I'm a waterfall,
I am as I am, but I go all the way.. And if I'd swear and beg, it wouldn't be me
To play out some dramas, no - never
I bite, I fight to the last step
When it's on fire, may it burn down all the way.. I don't read the palm,
Someone lives a life, and someone dreams of it,
And it's no riddle
That we're all a part of strange ironies
One day it's enogh, another day I'd like more
One day is good, one day is bad
I am as I am, but I go all the way.... And if I'd swear and beg, it wouldn't be me
To play out some dramas, no - never
I bite, I fight to the last step
When it's on fire, may it burn down all the way.",https://lyricstranslate.com/en/do-kraja-all-way.html,,,,['Colonia'],2006 - Do kraja,2006 - Do kraja,https://diskografija.com/pjesma/do-kraja-10468.htm,Do kraja,,,,,,"Briga me kad neko mi sudi
neko uvijek mrzi a neko ljubi
i nije neka zagonetka
da svi smo samo mali obicni ljudi

Jedan dan sam kisa
drugi dan sam kap
jedan dan sam rijeka
drugi dan slap
takva sam kakva sam
al' idem do kraja

I da kunem i da molim to ne bi bila ja
da glumim neke drame ne, nikada
ja grizem, ja se borim do zadnjeg koraka
kad gori neka onda gori do kraja

Ne gledamo crte sa dlana
neko zivi zivot a neko ga sanja
i nije neka zagonetka
da svi smo dio cudnih ironija

Jedan dan je dosta
drugi dan bih jos
jedan dan je dobar
a drugi je los
takva sam kakva sam
al' idem do kraja",Do kraja,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/do-kraja.html,Colonia,Do Kraja,4:11,Do Kraja,,,,,nan-Do Kraja/2008.0-The Platinum Collection/2009.0-Special Dance Edition
21,QUgrhjBj_1_21,Colonia,Colonia,Dok spava grad,48483,"Dok spava grad u krilu svoga svjetla
ti si mi u mislima
vise si ne mogu lagati
da samo si mi prijatelj, o ne

Ne, ne mogu jer znam
da dovoljan je bio samo tren
i bez tebe ne mogu disati
o ne, ne, ne, ne mogu izdrzati
 
Ref.
Ti si svjetlost u daljini, tihi zvuk u tisini
moja java i moj san
svaka noc i svaki dan
ti si mi sve, vise ne mogu bez tebe

I spava grad u krilu svoga svjetla
ti si mi u mislima
i bez tebe ne mogu disati
o ne, ne, ne, ne mogu izdrzati

Jer ti si svjetlost u daljini, tihi zvuk u tisini
moja java i moj san
svaka noc i svaki dan
ti si mi sve, vise ne mogu bez tebe
i bez tebe, ne mogu disati
o ne, ne, ne, ne mogu izdrzati

Jer ti si svjetlost u daljini, tihi zvuk u tisini
moja java i moj san
svaka noc i svaki dan
ti si mi sve, vise ne mogu bez tebe
i bez tebe, ne mogu disati","https://tekstovi.net/2,140,6247.html",Boris Durdevic,Dok spava grad,while the city sleeps,,"Dok spava grad
1
U krilu svoga svijetla
Ti si mi u mislima
Više si ne mogu lagati
Da samo si mi prijatelj, o ne
Ne, ne mogu jer znam da dovoljan je bio samo tren. I bez tebe ne mogu disati
O ne, ne, ne, ne mogu izdržati
Ti si svjetlost u daljini, tihi zvuk u tišini
Moja java i moj san
Svaka noć i svaki dan
Ti si mi sve
Više ne mogu bez tebe. I spava grad
U krilu svoga svijetla
Ti si mi u mislima. I bez tebe ne mogu disati
O ne, ne, ne, ne mogu izdržati
Ti si svjetlost u daljini, tihi zvuk u tišini
Moja java i moj san
Svaka noć i svaki dan
Ti si mi sve
Više ne mogu bez tebe. I bez tebe ne mogu disati
O ne, ne, ne, ne mogu izdržati
Ti si svjetlost u daljini, tihi zvuk u tišini
Moja java i moj san
Svaka noć i svaki dan
Ti si mi sve
Više ne mogu bez tebe","while the city sleeps
In it's light
You're in my thoughts
More you can not lie
that you are only my friend, oh no
No, I can not because I know that enough was only a moment. And without you I can not breathe
Oh no, no, no, I can not stand
You're the light in the distance, a faint sound of silence
My reality and my dream
Every night and every day
You're my everything
More can not be without you. And the city sleeps
In it's light
You're in my thoughts. And without you I can not breathe
Oh no, no, no, I can not stand
You're the light in the distance, a faint sound of silence
My reality and my dream
Every night and every day
You're my everything
More can not be without you. And without you I can not breathe
Oh no, no, no, I can not stand
You're the light in the distance, a faint sound of silence
My reality and my dream
Every night and every day
You're my everything
More can not be without you",https://lyricstranslate.com/en/Dok-spava-grad-while-city-sleeps.html,['Boris Đurđević'],['Boris Đurđević'],"['Tomislav Jelić', 'Boris Đurđević']",['Colonia'],,,https://diskografija.com/pjesma/dok-spava-grad-4360.htm,Dok spava grad,,,,,,"Dok spava grad,
U krilu svoga svjetla,
Ti si mi u mislima...
Više si ne mogu lagati,
Da samo si mi prijatelj, o ne,
Ne, ne mogu, jer znam,
Da dovoljan je bio samo tren...

I bez tebe ne mogu disati,
O ne, ne, ne, ne mogu izdržati,
Ti si svjetlost u daljini,
Tihi zvuk u tišini,
Moja java i moj san,
Svaku noć i svaki dan,
Ti si mi sve,
Više ne mogu bez tebe...

Dok spava grad,
U krilu svoga svjetla,
Ti si mi u mislima...",Dok spava grad,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/dok-spava-grad.html,Colonia,Dok Spava Grad,4:19,Vatra I Led,,,,,nan-Vatra I Led
22,QUgrhjBj_1_22,Colonia,Colonia,Dolazi oluja,25909,"Znas da su male stvari 
bile dovoljne mi 
nisam trazila nikakva cuda od nas 
samo korak blize, prici sam htjela 
upoznati stranca u narucju svom 

Kad si kockar, jedan od najboljih 
tvoje su karte uvijek dobro skrivene 
ista stara prica uvijek dogodi se 
kad previse volim, izgubim sve 
 
Ref.
Jos jedan dan, jos jedna noc 
dolazi oluja a ti nisi tu 
jos jedna suza na licu mom 
jer srce luta, trazi dom 

Znas da su male stvari 
bile dovoljne mi 
nisam trazila nikakva cuda od nas 
i oluja stize, pred sobom sve brise 
donosi neka nova svitanja 

Ti si kockar, jedan od najboljih 
tvoje su karte uvijek dobro skrivene 
ista stara prica uvijek dogodi se 
kad previse volim, izgubim sve 

Ref.","https://tekstovi.net/2,140,1569.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,,['Colonia'],,,https://diskografija.com/pjesma/dolazi-oluja-1745.htm,Dolazi oluja,,,,,,,,,Colonia,Dolazi Oluja,4:07,Dolazi Oluja,,,,,nan-Dolazi Oluja/nan-Best Of/2008.0-The Platinum Collection
23,QUgrhjBj_1_23,Colonia,Colonia,Doza,1006,"Ja volim kada zastanes pored mene
kad me zagrlis u prolazu
ja volim kada plesu nase sjene
i kad te imam za cijeli dan

Volim
volim naslonit' glavu na rame
i kad mirisem na tebe
pa sta, svasta mi pada na pamet
 
Ref.
Sad, treba mi doza adrenalina
treba mi doza tijela tvog
dah predanosti, da smo mokri do kosti
besana noc u krilu tvom

I da zaboravis da postoji
netko drugi, osim nas
nitko drugi, osim nas

Ja volim kada zaspes pored mene
i kad me poljubis u polusnu
ja volim kada dodje nase vrijeme
i kada te imam za cijeli dan

Ref. 2x","https://tekstovi.net/2,140,62078.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,QUgrhjBj_1_24,Colonia,Colonia,Drugi covjek,31408,"Sve moje tajne ti odajem nocas
pamet zna, srce ne slusa
jer ljubav uvijek pronadje put
pa i onda kada ne treba

Drugi covjek sad lezi kraj mene
njemu dajem sve, svoje osmjehe
i mozda jednom budes shvatio
da nisam htjela, jednostavno se dogodilo
 
Ref.
Oprosti mi za sve, znaj da tako boli me
sto moram reci da je kraj
zaboravices me, ako zelis mrzi me
ali moram, jace od mene
oprosti mi za sve

Znas da smo rekli ako najgore dodje
da priznacemo iskreno
jer nakon toliko vremena skupa
zasluzili smo istinu

Drugi covjek sad lezi kraj mene
njemu dajem dusu, s' njime djelim sve
i mozda jednom budes shvatio
da nisam htjela, jednostavno se dogodilo

Ref. 3x","https://tekstovi.net/2,140,11016.html",,,,,,,,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],,,https://diskografija.com/pjesma/drugi-covjek-5491.htm,Drugi čovjek,,,,,,"Sve, moje tajne ti odajem nocas
pamet zna, srce ne slusa, jer
ljubav uvjek pronadje put
pa i onda kada ne treba

Drugi covjek sad lezi kraj mene
njemu dajem sve, svoje osmjehe
i mozda jednom budes shvatio
da nisam htjela jednostavno
se dogodilo

Oprosti mi za sve, znaj da tako boli me
sto moram, reci da je kraj
zaboravices me, ako zelis mrzi me
ali moram, jace od mene
oprosti mi za sve

Znas, da smo rekli ako najgore dodje
da priznacemo iskreno, jer
nakon toliko vremena skupa
zasluzili smo istinu

Drugi covjek sad lezi kraj mene
njemu dajem dusu, s njime djelim sve
i mozda jednom budes svatio
da nisam htjela jednostavno
se dogodilo",Drugi čovjek,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/drugi-covjek.html,Colonia,Drugi Čovjek,,Najbolje Od Svega,,,,,nan-Najbolje Od Svega
25,QUgrhjBj_1_25,Colonia,Colonia,Dvije zene,7900,"Mi smo kula od pijeska kojoj prijeti val
osjetim, dolazi kraj
ucinili smo sve, a bolje moglo je
da nije lazi, ljubomore

Ipak volim te jos kao nekad
i borit' cu se do kraja 
jer te ne dam 
 
Ref.
Govoris u snu, opet spominjes ju
a ja lezim pokraj tebe
moje ruke sad za tobom umiru
koju volis od ove dvije zene

Mi smo kula od pijeska kojoj prijeti val
polako dolazi kraj
a samo sam htjela tvoja ostati
krivi su duhovi proslosti

Ref.","https://tekstovi.net/2,140,38021.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,,['Colonia'],,,https://diskografija.com/pjesma/dvije-zene-16284.htm,Dvije žene,,,,,,,,,Colonia,Dvije Žene,,Tvrđava,,,,,nan-Tvrđava
26,QUgrhjBj_1_26,Colonia,Colonia,Dvoje,45525,"Da mi srce ima krila, poletjelo bi
i trnci tijelom prolaze mi
razuzdane misli ko pcele se roje
ne mogu te izbacit' iz glave svoje

Odavno vec nisam okusila nemir
jer nasa jutra su privatni svemir
oprosti mi sto cinim ovaj grijeh
sto posesivno cuvam nas savrsen svijet
 
Ref. 2x
Ni ledene zime, kise, oluje
olovno more, gromovi, munje
i starost, i vrijeme sto nam godine broje
rastavit' nece nas dvoje

Ako ikad osjetis da smo izgubljeni
male mrve sunca sacuvat cu ti
da ugriju te njezno, tiho i lako
ako ikad krene zlo i naopako

Ref. 4x","https://tekstovi.net/2,140,23562.html",,,,,,,,,,,['Colonia'],,,https://diskografija.com/pjesma/dvoje-10472.htm,Dvoje,,,,,,"Da mi srce ima krila, poletjelo bi
I trnci tijelom prolaze mi
Razuzdane misli ko pcele se roje
Ne mogu te izbacit' iz glave svoje

Odavno vec nisam okusila nemir
Jer nasa jutra su privatni svemir
Oprosti mi sto cinim ovaj grijeh
Sto posesivno cuvam nas savrsen svijet

Ni ledene zime, kise, oluje
Olovno more, gromovi, munje
I starost, i vrijeme sto nam godine broje
Rastavit' nece nas dvoje

Ako ikad osjetis da smo izgubljeni
Male mrve sunca sacuvat cu ti
Da ugriju te njezno, tiho i lako
Ako ikad krene zlo i naopako",Dvoje,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/dvoje.html,Colonia,Dvoje,3:30,Do Kraja,,,,,nan-Do Kraja/2008.0-The Platinum Collection
27,QUgrhjBj_1_27,Colonia,Colonia,Feniks,13839,"Potrosilla sam pola zivota
na ljude bez osjecaja
preduga je lista
svih mojih promasaja

Krive sam cjenila
sebe podcjenila
na krivi put zalutala
 
Potrosila sam sate i sate
na ljude u prolazu
naucili me kako pronaci
pobjedu u porazu

Dugo sam sanjala
previse davala
sad dosta je kosmara

Ref. 2x
Dolazim, upalite svijetla sva
k'o feniks iz pepela dizem se najjaca
dolazim sa srcem u rukama
sebe sam vratila

Ref. 4x","https://tekstovi.net/2,140,46369.html","Piotr Siejka, Katarzyna Elzbieta Cerekwicka",Feniks,Phoenix,,"Potrošila sam pola života na ljude bez osjećaja,
1
preduga je lista svih mojih promašaja,
krive sam cjenila, sebe podcjenila,
na krivi put zalutala.. Potrošila sam sate i sate na ljude u prolazu,
naučili me kako pronaći pobjedu u porazu,
dugo sam sanja, previše davala,
dosta je košmara.. Dolazim, upalite svjetla sad,
ko feniks iz pepela dižem se najjača,
dolazim sa srcem u rukama,
sebe sam vratila. x2. Potrošila sam sate i sate na ljude u prolazu,
naučili me kako pronaći pobjedu u porazu,
dugo sam sanja, previše davala,
dosta je košmara.. Dolazim, upalite svjetla sad,
ko feniks iz pepela dižem se najjača,
dolazim sa srcem u rukama,
sebe sam vratila. x4","I've spent a half of my life on emotionless people,
the list of all my mistakes is too long,
I've been admiring wrong people, underestimated myself,
got lost on a wrong path.. I've spent hours and hours on passer-byes,
they taught me how to find victory in defeat,
I've been dreaming a lot, giving too much,
it's been enough of nightmares.. Here I go, turn on the lights now,
like a phoenix I'm rising from ashes,
I'm coming with heart in my hands,
I got back my old self. x2. I've spent hours and hours on passer-byes,
they taught me how to find victory in defeat,
I've been dreaming a lot, giving too much,
it's been enough of nightmares.. Here I go, turn on the lights now,
like a phoenix I'm rising from ashes,
I'm coming with heart in my hands,
I got back my old self.",https://lyricstranslate.com/en/feniks-phoenix.html-1,,,,['Colonia'],,,https://diskografija.com/pjesma/feniks-23536.htm,Feniks,,,,,,,,,Colonia,Feniks,,Feniks,,,,,nan-Feniks
