Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
10,PZ5KqfC1_1_10,Parni Valjak,Parni Valjak,Direktan put za nebo,7213,"Mirisala je na maglu i dim
kad sam je prvi put sreo
mala soba na kraju
grada i dosada

Dvoje samih iz tihe gomile
mi smo trazili srecu
zeljela je barem jednom
do kraja iz ocaja
direktan put za nebo
 
Ref.
Kazi kako izgleda
sa one strane sna
da l' bol se osjeca i tamo

Kazi kako izgleda
sa one strane sna
i da l' se ponekad
sjetis mene

Ref. 3x","https://tekstovi.net/2,581,45338.html",,,,,,,,,,,,,,,,,,,,,,,,"Mirisala je na maglu i dim
Kad sam je prvi put sreo,
Mala soba na kraju grada
I dosada.

Dvoje samih iz tihe gomile,
Mi smo tražili sreću.
Željela je barem jednom do kraja,
Iz očaja.
Direktan put za nebo.

Kaži kako izgleda
Sa one strane sna,
Da l' Bog se osjeća i tamo...
Kaži kako izgleda
Sa one strane sna,
I da l' se ponekad
Sjetiš mene.",Direktan put za nebo,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/direktan-put-za-nebo.html
11,PZ5KqfC1_1_11,Parni Valjak,Parni Valjak,Dixie za pravog gazdu,2863,"Kad ti jednom cura kaze -
ostaj zbogom
sto moglo bi se
nazvati nogom

Nemoj da patis
smisli kako da joj vratis
udarac taj
 
Uz malo truda bit ce
opet luda za tobom
vjeruj mi, znam

Cure nisu zle
al' sta se moze
taste skoro su sve

Ref.
Kod kuce dok sjedis
malo tad joj vrijedis
jer zna da patis zbog nje
i zato idi van
al' naravno ne sam

Kod kuce dok sjedis
malo tad joj vrijedis
jer zna da patis ti
i zato s druge dvje
prodji pored nje

Kad te s drugom vidi
ona nece da se stidi
i prva ce prici tad

Sram te bilo
bas mi je krivo
kako si mog'o tako
brzo zaboravit nas

A kad ti se vrati, stisni je
poljubi je, okreni se
i reci - bye, bye

To nece biti kraj,
al' do znanja joj daj
da ipak gazda pravi si ti

Ref.

I sve ce tad da stima
i nece biti zima
oko srca ni tebi ni njoj
jer na kraju svatko
platio je dio svoj

La, la, la, la, la, la
la, la, la, la, la, la
ljubav sve je to

Nekad dobro
nekad zlo
al' glavno da ljubav je to","https://tekstovi.net/2,581,46108.html",,,,,,,,,,,,,,,,,,,,,,,,"Kad ti jednom cura kaže:
""Ostaj zbogom""
Što moglo bi se nazvati ""nogom"",
Nemoj da patiš,
Smisli kako da joj vratiš
Udarac taj.
Uz malo truda bit će opet luda
Za tobom,
Vjeruj mi, znam.
Cure nisu zle,
Al' šta se može,
Tašte skoro su sve.

Kod kuće dok sjediš,
Malo tad joj vrijediš
Jer zna da patiš zbog nje
I zato idi van,
Al' naravno ne sam.

Kod kuće dok sjediš,
Malo tad joj vrijediš
Jer zna da patiš ti
I zato s druge dvje
Prođi pored nje.

Kad te s drugom vidi
Ona neće da se stidi
I prva će prići tad.
""Sram te bilo,
Baš mi je krivo!
Kako si mog'o tako
Brzo zaboravit nas?""

A kad ti se vrati, stisni je,
Poljubi je, okreni se,
I reci ""Bye, bye!""
To neće biti kraj,
Al' do znanja joj daj
Da ipak gazda pravi si ti.

Kod kuće dok sjediš,
Malo tad joj vrijediš
Jer zna da patiš zbog nje
I zato idi van,
Al' naravno ne sam.

Kod kuće dok sjediš,
Malo tad joj vrijediš
Jer zna da patiš ti
I zato s druge dvje
Prođi pored nje.

I sve će tad da štima,
I neće biti zima
Oko srca ni tebi ni njoj
Jer na kraju svatko
Platio je dio svoj.

La, la, la, la, la, la,
La, la, la, la, la, la,
Ljubav sve je to.
Nekad dobro,
Nekad zlo,
Al' glavno da ljubav je to.",Dixie za pravog gazdu,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/dixie-za-pravog-gazdu.html
12,PZ5KqfC1_1_12,Parni Valjak,Parni Valjak,"Djevojcice, ne",5421,"Sto mi je to trebalo
ne znam ni sam
da ispadnem budala
smije mi se citav grad

Sjedim ovdje i piljim u pod
crvenim se i cekam
da pozovu moj broj
da pozovu moj broj
 
Ref.
Djevojcice, ne ostavljajte poklone
tako, tako zive uspomene
djevojcice, ne ostavljajte poklone
mislite na aj, aj, aj, aj, aj

Smrdala me mala
bas joj hvala
naci cu ja nju

Doktor, doktor gleda kroz spravu
a ja u sebi vicem -
sestro, daj okreni glavu
sestro, daj okreni glavu

Ref. 3x","https://tekstovi.net/2,581,45335.html",,,,,,,,,,,,,,,,,,,,,,,,,,
13,PZ5KqfC1_1_13,Parni Valjak,Parni Valjak,Djevojke,4926,"Jos dok nisam znao
il' dok nisam navikao
bilo mi je tesko
patio sam jako

Stvarno jako
sada dobro znam, hej
stvarno jako
jos se sjecam
 
Jer te silne djevojke
ah, te silne macke
jedino sto znaju
to je pravit' spacke

Pravit' spacke
i neprilike, hej
pravit' spacke
i neprilike

Jer kad vec mislis da
je tvoja, ona ode,
i samo kaze -
snadji se do druge zgode

A ja onda lutam i
gledam po gradu
svaku damu mladu

Bijesnim, cekam i gledam
i pomalo se bojim
da je biti nece
i da opet stojim

Uzalud
po tko zna koji put
uzalud
po tko zna koji put","https://tekstovi.net/2,581,46109.html",,,,,,,,,,,,,,,,,,,,,,,,,,
14,PZ5KqfC1_1_14,Parni Valjak,Parni Valjak,Dodji,405974,"Dodji, zaboravi, nudim ti noci carobne
i budjenja u postelji punoj secera
ispred mog prozora drvo divljeg kestena
puno plodova koje nitko ne treba

Andjeli nek' te cuvaju
kada vrijeme oboli
da li covjek sve, bas sve
na kraju preboli
 
Ref.
Zaspao bih sada ja na tvojim rukama
budio se ne bih nikada
neka vrijeme samo broji svoje godine
meni je vec dosta cekanja

Dodji, zaboravi, nudim ti noci carobne
i budjenja u postelji punoj secera
dodji i ostani, nudim ti suze k'o bisere
moje namjere jos su uvijek iskrene 

Ref. 3x","https://tekstovi.net/2,581,17963.html",,Dođi,Come,,"Dođi, zaboravi, nudim ti noći čarobne,
1
i buđenja u postelji punoj šećera.
Ispred mog prozora drvo divljeg kestenja,
puno plodova koje nitko ne treba.
Anđeli nek' te čuvaju kada vrijeme oboli,
da li čovjek sve, baš sve na kraju preboli.. Zaspao bih sada ja na tvojim rukama,
budio se ne bih nikada,
neka vrijeme sada broji svoje godine,
meni je već dosta čekanja.. Dođi, zaboravi, nudim ti noći čarobne,
i buđenja u postelji punoj šećera.
Dođi i ostani, nudim ti suze k'o bisere,
moje namjere još su uvijek skrivene.","Come, forget, I'm offering you magical nights,
and waking up in sugar filled bed.
In front of my window there's a buckeye tree.
full of fruits that nobody needs.
May angels guard you when time gets bad,
does a man get over everything in the end.. I'd fall asleep in your arms now,
I'd never wake up,
let the time count its years
I've had enough of waiting.. Come, forget, I'm offering you magical nights,
and waking up in sugar filled bed.
Come and stay, I'm offering you tears like pearls,
my intentions are still hidden.",https://lyricstranslate.com/en/dodji-come.html,,,,,,,,,,,,,,,,,,,
15,PZ5KqfC1_1_15,Parni Valjak,Parni Valjak,Dodjite na show,6244,"Kazem rr, ha ha
kazem uhu
a sada za vas
po prvi put samo za vas
grupa koja je uspjela
grupa koja je konacno uspjela
 
Ludi sesirdzija i
jahaci rumene kadulje
dopustite da vam
ispricaju svoju pricu

Zavjesa se dize
reflektor se pali
u dvorani grobni muk
dosli ste nas gledat'
dosli ste nas slusat'
cuti nase pjesme zvuk

Dugo, dugo vremena
cekali smo to
da mozemo vam reci
dodjite na show
dodjite na show

Sanjali smo snove
hiljade djecaka
zvijezde cemo biti mi
godine su prosle
ostvarili se snovi
znade nas svatko ziv

Ref.
I pjevat' cemo la, la, la, la
zajedno mi
i pjevat' cemo la, la, la, la
skupa svi

I pjevat' cemo la, la, la, la
skupa svi
i pjevat' i plesat' cemo mi
skupa svi

Nikom nisu bile
dvorane tako pune
kao sto su nama sad
bacite sve ploce
Bitlsa i Stounsa
slusajte samo nas

Ref. 2x","https://tekstovi.net/2,581,43973.html",,,,,,,,,,,,,,,,,,,,,,,,,,
16,PZ5KqfC1_1_16,Parni Valjak,Parni Valjak,Dok je tebe,161628,"Dotakni mi usne, probudi mi tijelo
jos je vatre ostalo
dodirni mi dusu, srce je vrelo
za tebe je gorjelo

Ref.
I samo ne daj nikada
da nam ljubav bude navika
i samo ne daj, ne daj nikada
da nam ljubav bude navika
 
Slusam, cujem, gledam i vidim
otvaras se kao cvijet
tvoje mi oci kazu sto zelim
u njima lezi sav moj svijet

Ref.

Probudi me strah
ne bih da te izgubim
samo ne znam kakve veze 
imaju godine sa tim
idem dalje ja sa tobom zajedno
dok je tebe nista drugo nije potrebno

Ref.","https://tekstovi.net/2,581,8739.html",Husein Hasanefendic,Dok je tebe,While Your Here,,"Dotakni mi usne
1
Probudi mi tijelo
Još je vatre ostalo
Dotakni mi dušu
Srce je vrelo
Za tebe je izgorijelo. I samo ne daj nikada
Da nam ljubav bude navika
I samo ne daj, ne daj nikada
Da nam ljubav bude navika. Slušam, čujem,
Gledam i vidim
Otvaraš se kao cvijet
Tvoje mi oči
Kažu što želim
U njima leži sav moj svijet. Probudi me strah,
Ne bih da te izgubim
Samo ne znam kakve veze
Imaju godine s tim
Idem dalje ja sa tobom zajedno
Dok je tebe, ništa drugo nije potrebno","Touch my body
Awake my lips
Fire still remained
Heart is a fountain
For you it burned away. Just do not ever let
Our love to start as a habbit
And just don't let,don't let ever
our love to starts as a habbit. Im listening,im hearing
Im looking,im seeing
You're opening like a flower
Your eyes to me
To me saying what i want
All my world lies inside of them. Wake my fear
I do not wanna lose you
Just don't know
What ages has to do with it
Im moving on with you forever
With you nothing else matters.",https://lyricstranslate.com/en/dok-je-tebe-while-your-here.html,,,,,,,,,,,,,,,,,"Dotakni mi usne
Probudi mi tijelo
Još je vatre ostalo
Dotakni mi dušu
Srce je vrelo
Za tebe je izgorijelo

I samo ne daj nikada
Da nam ljubav bude navika
I samo ne daj, ne daj nikada
Da nam ljubav bude navika

Slušam, čujem,
Gledam i vidim
Otvaraš se kao cvijet
Tvoje mi oči
Kažu što želim
U njima leži sav moj svijet

Probudi me strah,
Ne bih da te izgubim
Samo ne znam kakve veze
Imaju godine s tim
Idem dalje ja sa tobom zajedno
Dok je tebe, ništa drugo nije potrebno",Dok je tebe,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/dok-je-tebe.html
17,PZ5KqfC1_1_17,Parni Valjak,Parni Valjak,Dok si pored mene,140654,"Nije mi vazno, sto je vazno
meni je vazno, sto je meni vazno
i nije mi stalo, bas nimalo
za vecinu tog' sto je drugima stalo

I bas me briga
ako gradom lutam praznih dzepova
nosim torbu punu osmjeha
 
Nije da zelim, sto ne zelim
a nije da ne zelim, to sto zelim
i nije mi bitno da l' je hitno 
meni je hitno kad je meni bitno

I bas me briga
ako su mi uvjek prazni dzepovi 
idem tamo gdje me cekas ti

Ref. 
Dok si pored mene
zaboravljam probleme
i dok si pored mene
ja ne znam sto je strah

Ma dok si pored mene 
znam da mogu mirno sanjati
dok se pored mene budis ti

I bas me briga
ako su mi uvjek prazni dzepovi
sve sto meni treba to si ti

Ref.

Nije da zelim, sto ne zelim
a nije da ne zelim, to sto zelim
godine idu malo po malo
bilo bi nam super kad bi vrijeme stalo

I na kraju bas me briga
kad ce pjesma prestati
sve dok mogu, ja cu pjevati

Ref.","https://tekstovi.net/2,581,29247.html",Husein Hasanefendic,Dok si pored mene,As Long As You're Next To Me,,"Nije mi važno što je važno
1
meni je važno što je meni važno
I nije mi stalo baš ni malo
za većinu tog što je drugima stalo
i baš me briga ako gradom lutam praznih džepova
nosim torbu punu osmijeha. Nije da želim što ne želim
a nije da ne želim to što želim
i nije mi bitno dal' je hitno
meni je hitno kad je meni bitno
i baš me briga ako su mi uvijek prazni džepovi
idem tamo gdje me čekaš ti. Dok si pored mene, zaboravljam sve probleme
i dok si pored mene ja ne znam što je strah
Ma dok si pored mene znam da mogu mirno sanjati
dok se pored mene budiš ti. Nije mi važno što je važno
meni je važno što je meni važno
i nije mi stalo baš ni malo
za većinu tog što je drugima stalo
i baš me birga ako su mi uvijek przani džepovi
sve što meni treba to si ti. Dok si pored mene zaboravljam sve probleme
i dok si pored mene ja ne znam što je strah
Ma dok si pored mene znam da mogu mirno sanjati
dok se pored mene budiš ti. Nije da želim što ne želim
a nije da ne želim to što želim
Godine idu malo po malo
bilo bi nam super kad bi vrijeme stalo
i na kraju baš me briga kad će pjesma prestati
sve dok mogu ja ću pjevati","What is important is not important for me.
To me it's important what is important for me.
And I don't care not one bit
For most of the things other care about.
And I don't care if I wander around the city with empty pockets,
I carry a bag full of smiles.. It's not like I want what I don't want
And it's not like I don't want what I want.
And I don't care if it's urgent
For me it's urgent when it matters to me.
And I don't care if my pockets are always empty
I go where you wait for me.. As long as you're next to me, I forget all problems.
And as long as you're next to me, I know I can dream peacefully
While you wake up next to me.. What is important is not important for me.
To me it's important what is important for me.
And I don't care not one bit
For most of the things other care about.
And I don't care if my pockets are always empty
All I need is you.. As long as you're next to me, I forget on all the problems
And while you're next to me, I don't know what fear is
Well, as long as you're next to me, I know I can dream peacefully
While you wake up next to me.. It's not like I want what I don't want
And it's not like I don't want what I want.
Years go by step by step
It would be great for us if time would stop
And in the end, I don't care when the song will stop
As long as I can, I will sing",https://lyricstranslate.com/en/dok-si-pored-mene-long-youre-next-me.html,,,,,,,,,,,,,,,,,,,
18,PZ5KqfC1_1_18,Parni Valjak,Parni Valjak,Dosta,51391,"Dosta je bilo, dosta cekanja 
ma dosta je bilo, dosta cekanja 
zasto uvijek posljednji u redu 
stojim ja 

Ove ruke mogu, ove ruke znaju 
ove ruke zele, da dobiju i dijele 
zasto uvijek posljednji u redu 
stojim ja 
 
Ref.
Zemaljski dani teku, nece stati 
dok ja molim Boga da mi nadu vrati 
zemaljski dani teku, a kraj mene nikoga

Zivot kada stisne, vise ne pusta 
jednom kada stisne, vise ne pusta 
posljednji u redu za srecu 
stojim ja 

Dosta je bilo, dosta cekanja 
ma dosta je bilo, dosta cekanja 
zasto uvijek posljednji u redu 
stojim ja

Ref. 2x","https://tekstovi.net/2,581,10240.html",,Dosta,Enough,,"Dosta je bilo
1
Dosta čekanja
Ma dosta je bilo
Dosta čekanja
Zašto uvijek posljednji u redu
Stojim ja. Ove ruke mogu
Ove ruke znaju
Ove ruke žele
Da dobiju i dijele
Zašto uvijek posljednji u redu
Stojim ja. Zemaljski dani teku, neće stati
Dok ja molim Boga da mi nadu vrati
Zemaljski dani teku, a kraj mene nikoga. Život kada stisne
Više ne pušta
Jednom kada stisne
Više ne pušta
Posljednji u redu, za sreću
Stojim ja. Dosta je bilo
Dosta čekanja...","It's been enough,
Enough waiting.
Well, it's been enough,
Enough waiting.
Why am I always the last one
Standing in the line?. These hands can,
These hands know,
These hands want
To receive and to share.
Why am I always the last one
Standing in the line?. Earthly days go by, they won't stop
While I pray to God to give me back hope
Earthly days go by, and next to me - nobody.. When life puts on a pressure
It won't let go no more
Once it squeezes
It won't let go any more
Last in line, for luck,
I am the one standing.. It was enough,
Enough waiting...",https://lyricstranslate.com/en/dosta-enough.html-2,,,,,,,,,,,,,,,,,"Dosta je bilo
Dosta čekanja
Ma dosta je bilo
Dosta čekanja
Zašto uvijek posljednji u redu
Stojim ja

Ove ruke mogu
Ove ruke znaju
Ove ruke Žele
Da dobiju I dijele
Zašto uvijek posljednji u redu
Stojim ja

Zemaljski dani teku, neće stati
Dok ja molim boga da mi nadu vrati
Zemaljski dani teku, a kraj mene nikoga

Život kada stisne
Više ne pušta
Jednom kada stisne
Više ne pušta
Posljednji u redu, za sreću
Stojim ja

Dosta je bilo
Dosta čekanja...",Dosta,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/dosta.html
19,PZ5KqfC1_1_19,Parni Valjak,Parni Valjak,Glavnom ulicom,6459,"'Ajde podji sa mnom
'ajde podji sa mnom
glavnom ulicom
'ajde podji sa mnom
cudna su vremena
ne mogu sam
 
Djecaci se trude
da djeluju grubo
djevojke su daleke
ovo su ta vremena moderna
ja vise nisam siguran

'Ajde podji sa mnom
s vremena na vrijeme
sapni ""volim te""
'ajde podji sa mnom
cudna su vremena, trebam te

Nista vise ne shvacam
ponekad osjecam se stran
tri koraka do ludila
a to mi se ne dopada

'Ajde dodji sa mnom","https://tekstovi.net/2,581,45349.html",,,,,,,,,,,,,,,,,,,,,,,,,,
20,PZ5KqfC1_1_20,Parni Valjak,Parni Valjak,Gledam dok hodas,9320,"Gledam dok hodas
tako ohola
kako se sreca
tvojem tijelu smijesila

Prolazis kraj mene
K'o da ne znas tko sam ja
k'o da me do sada
nikad nisi vidjela
 
A dao sam srce
ti si odbila
jer nije to ljubav
sto si trazila

Kada vrijeme, kurva,
svoju casu ispije
zao ce ti biti, duso
sto nisi kraj mene

Ref.
Kada ti godine
ostave tragove
na cijem ces ramenu
traziti/pronaci utjehu

Gledam dok hodas
tako ohola
tvoje su sluge
sva ogledala

Gledam kako ides
sve dalje od mene
k'o da me te usne
nikad nisu ljubile

Ref. 2x

Kada se ostari
jednom kad se ostari
kada se ostari
a treba zivjeti bez ljubavi","https://tekstovi.net/2,581,46101.html",,,,,,,,,,,,,,,,,,,,,,,,,,
21,PZ5KqfC1_1_21,Parni Valjak,Parni Valjak,Gledam je dok spava,87905,"Gledam je dok spava 
slusam kako dise 
gledam je dok spava 
da li negdje pise, koga sanja 
o, da li sam u snovima jos uvijek ja
(2x)
 
Oprosti, ali ponekad 
me strah kad posumnjam 

Ref. 
Nakon tako mnogo vremena
jos uvijek se nasmijesi
kad me pogleda

U ocima kao nekada 
vidim onaj stari sjaj 
i tada znam, ja sam taj
i tada znam, ja sam taj

Ref. 2x","https://tekstovi.net/2,581,10243.html",Husein Hasanefendic,Gledam je dok spava,I watch her as she sleeps,,"Gledam je dok spava,
1
slušam kako diše.
Gledam je dok spava,
da li negdje piše koga sanja,
o, da li sam u snovima još uvijek ja.(2x). Oprosti, ali ponekad
me strah kad posumnjam.. Nakon tako mnogo vremena,
još uvijek se nasmiješi kad me pogleda.. U očima kao nekada
vidim onaj stari sjaj,
i tada znam, ja sam taj,
i tada znam, ja sam taj.. Nakon tako mnogo vremena,
još uvijek se nasmiješi kad me pogleda.(2x). U očima kao nekada
vidim onaj stari sjaj,
i tada znam, ja sam taj,
i tada znam, ja sam taj.","I watch her as she sleeps
I listen to her breething
I watch her as she sleeps
is it written down somewhere who she s dreaming of
Am I still in her dreams... I'm sorry, but sometimes
I get scared when I even dare to think... After all this time
she still smiles when she looks at me. In her eyes I sometimes see
that familiar (lit.old) shine
and then I know, I'm the one
and then I know, I m the one. After all this time
she still smiles when she looks at me (2X). In her eyes I sometimes see
that familiar (lit.:old) shine
and then I know, I'm the one
and then I know, I m the one",https://lyricstranslate.com/en/gledam-je-dok-spava-i-watch-her-she-sleeps.html,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],1985 - Pokreni se,1991 - Pusti nek' traje - Kolekcija vol.1,2005 - Koncentrat 1984. - 2005.,https://diskografija.com/pjesma/gledam-je-dok-spava-1093.htm,Gledam je dok spava,,,,,,,,,"Gledam je dok spava
Slušam kako diše
Gledam je dok spava
Da li negdje piše koga sanja
O, da li sam u snovima još uvijek ja

Oprosti, ali ponekad
Me strah kad posumnjam

Nakon tako dobrog vremena
Još uvijek se nasmiješi kad me pogleda
U očima kao nekada
Vidim onaj stari sjaj
I tada znam ja sam taj
I tada znam ja sam taj",Gledam je dok spava,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/gledam-je-dok-spava.html
22,PZ5KqfC1_1_22,Parni Valjak,Parni Valjak,Godine prolaze,123006,"Kapne dan, pa dodje noc
prodje noc, pa kapne dan
korak naprijed, natrag dva
ode godina

Oko podne budim se
polako citam novine
lose vijesti preskacem
to mi ne treba
 
Ref.
Godine prolaze
proklete, neka idu bez mene

Upali svijetlo, mracno je
kada lezis kraj mene
hocu da vidim proljece
u tvojim ocima

I korak naprijed, natrag dva
valjda nam je takva sudbina
e, da je barem ostalo
vise dobrih bendova

Ref.

Kad je tako malo, malo vremena
ja ga necu trositi kako ne treba
2x

Ref. 2x","https://tekstovi.net/2,581,24559.html",Husein Hasanefendic,Godine prolaze,Years pass,,"Kapne dan pa dođe noć,
1
prođe noć pa kapne dan,
korak naprijed natrag dva,
ode godina.. Oko podne budim se,
polako čitam novine,
loše vijesti preskačem,
to mi ne treba.. Godine prolaze,
proklete, neka idu bez mene.. Upali svijetlo, mračno je,
kada ležis kraj mene,
hoću da vidim proljeće,
u tvojim očima.. I korak naprijed natrag dva,
valjda nam je takva sudbina,
e da je barem ostalo,
više dobrih bendova.. Godine prolaze,
proklete, neka idu bez mene.. Kad je tako malo, malo vremena,
ja ga neću trošiti, kako ne treba. (2x)
Godine prolaze,
proklete, neka idu bez mene. (2x)","Day drops and night comes
Night passes and day drops
One step forward, two steps back
Year has passed. I wake up around noon
I slowly read newspaper
I skip bad news
I don't need it. Years pass
Damn years, they could go without me. You turn on the light, it's dark
When you lie next to me,
I want to see spring
In your eyes. One step forward, two steps back
I guess that's our fate
Oh, I wish there were more
Good bands who still play. Years pass
Damn years, they could go without me. I have just a little, little bit of time
So I won't spend it like I shouldn't (2x)
Years pass
Damn years, they could go without me (2x)",https://lyricstranslate.com/en/godine-prolaze-years-pass.html-0,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],1990 - Lovci snova,1991 - Pusti nek' traje - Kolekcija vol.1,2005 - Koncentrat 1984. - 2005.,https://diskografija.com/pjesma/godine-prolaze-1095.htm,Godine prolaze,,,,,,,,,"Kapne dan pa dođe noć
Prođe noć pa kapne dan
Korak naprijed natrag dva
Ode godina.

Oko podne budim se
Ovako čitam novine
Loše vijesti preskačem
To mi ne treba.

Godine prolaze
Proklete, neka idu bez mene.

Upali svjetlo mračno je
Kada ležiš kraj mene
Hoću da vidim proljeće
U tvojim očima.

I korak naprijed natrag dva
Valjda nam je takva sudbina
E da je barem ostalo
Više dobrih bendova.

Kad je tako malo, malo vremena
Ja ga neću trošiti, kako ne treba.",Godine prolaze,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/godine-prolaze.html
23,PZ5KqfC1_1_23,Parni Valjak,Parni Valjak,Hajde kazi posteno,9986,"Jutro k'o svako jutro
dosadno i lijeno
ne zelim otvoriti oci
oko mene nista njeno

Sto se desilo
to nije normalno
ne mogu si pomoci
 
Tumaram besciljno
dusa i tijelo se razilaze
oko mene sretni ljudi
u nebo odlaze

Ref.
Hajde kazi posteno
da li sam ti ikada
ucinio nesto nazao
hajde, hajde kazi

Hajde kazi posteno
da li sam ti ikada
ucinio nesto nazao

Zar nije bilo jednostavnije
da stisnes malo i priznas sve
da ne cinis budalu od mene
zar sam to zasluzio

Tvoje snove sam cuvao
mrzim da priznam
al' boli me
boli me

Ref.

Hajde, hajde kazi","https://tekstovi.net/2,581,46105.html",,,,,,,,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],1983 - Glavnom ulicom,2005 - Koncentrat 1977. - 1983.,,https://diskografija.com/pjesma/hajde-kazi-posteno-2632.htm,Hajde kaži pošteno,,,,,,,,,,,
24,PZ5KqfC1_1_24,Parni Valjak,Parni Valjak,Hrast,3894,"Danas sam sreo Hrasta
u cudnom izdanju
najblaze receno
bio je u jadnom stanju

Covjece, meni ni
do cega vise nije
govori polako dok
treci konjak pije
 
Ref.
Moj put za mnoge
bio bi veliki korak
zavrsio sam teske skole
al' sve ti je to, stari/dragi moj
cisti corak

Na jesen me vojska ceka
poslije curu zenit treba
dok ja sluzim ostavljam je
da na neki stancic vreba

Sa 23 ja od zivota
imam samo dva, tri ljeta
a toliko sam toga snio
covjece, koja steta

Ref. 2x
Cisti corak, cisti corak, cisti corak","https://tekstovi.net/2,581,45501.html",,,,,,,,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],,,,https://diskografija.com/pjesma/hrast-2670.htm,Hrast,,,,,,,,,,,
25,PZ5KqfC1_1_25,Parni Valjak,Parni Valjak,Hvala ti,113439,"Pred vratima njenog stana 
ja sam ostavljao svoje brige
i dileme i strahove
odagnati ona je mogla

Pored nje bih nasao mir
titrajem bi znala
nikad nista trazila nije
a toliko tog mi dala
hvala ti, hvala ti
hvala ti, hvala ti
 
Otkako je nema 
uvidjam koliko mi znaci
nikad, nikad, nikad vise 
takvu zenu necu naci

Hvala ti, hvala ti, hvala ti
sto si vjerovala kada nitko nije
sto si pomogla da i dalje 
svoje snove snijem
hvala, hvala ti

Pricao sam joj o ljubavi
koju ne mogu naci 
a nikad nisam pomislio 
zasto je uvijek sama
kakva sam ja budala
","https://tekstovi.net/2,581,8935.html",,Hvala ti,Thank you,,"Pred vratima njenog stana
1
Ja sam ostavljao svoje brige
I dileme i strahove
Odagnati ona je mogla. Pored nje bih našao mir
I titraje mi znala
Nikad ništa tražila nije
A toliko tog' mi dala. Hvala ti, hvala ti, hvala ti
Što si vjerovala kada nitko nije
Što si pomogla, za tvoje želje,
Tvoje snove hvala, hvala ti. Otkako kako je nema
Uvidam koliko mi znaći
Nikad, nikad, nikad više
Takvu ženu neću naći. Pričao sam joj o ljubavi
Koju ne mogu naći
Nikad nisam ni pomislio zašto je uvijek sama
Kakva sam ja budala","At the door of her apartment
I have left my care
And doubts and fears
She could not dispel. Next to her I could find peace
She knew my stirrings
She never asked for anything
But she gave me a lot. Thank you, Thank you, Thank you,
For believing me when no one did
For helping me, for your wishes
Your dreams thanks, thank you. Since she left
I realize how much she means to me
Never, never, never again
I will find such a woman. I talked to her about love
That I cannot find
I never thought about why she is alone
What kind of fool am I",https://lyricstranslate.com/en/hvala-ti-thank-you.html,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],1980 - Vruće igre,1982 - Koncert - uživo,2005 - Koncentrat 1977. - 1983.,https://diskografija.com/pjesma/hvala-ti-2657.htm,Hvala ti,,,,,,,,,"Pred vratima njenog stana
Ja sam ostavljao svoje brige
I dileme i strahove
Odagnati ona je mogla

Pored nje bih našao mir
I titraje mi znala
Nikad ništa tražila nije
A toliko tog' mi dala

Hvala ti, hvala ti, hvala ti
Što si vjerovala kada nitko nije
Što si pomogla, za tvoje želje,
Tvoje snove hvala, hvala ti

Otkako kako je nema
Uvidam koliko mi znaći
Nikad, nikad, nikad više
Takvu ženu neću naći

Pričao sam joj o ljubavi
Koju ne mogu naći
Nikad nisam ni pomislio zašto je uvijek sama
Kakva sam ja budala",Hvala ti,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/hvala-ti.html
26,PZ5KqfC1_1_26,Parni Valjak,Parni Valjak,I na kraju,9242,"I na kraju
dozvoli da ti kazem
ljubavi dobijas
koliko i dajes
koliko i dajes","https://tekstovi.net/2,581,45333.html",,,,,,,,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],,,,https://diskografija.com/pjesma/i-na-kraju-2621.htm,...i na kraju,,,,,,,,,,,
